NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 2.5557619910000002, [[2.0166666666666666][61.0]], "[[2.0166666666666666][61.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [0.247222222222222][62.0], [0.4099999999999999][62.0], [-0.1858333333333333][63.0], [-0.09000000000000008][63.0], [0.10750000000000004][63.0], [0.1266666666666667][63.0], [0.26111111111111107][63.0], [0.31000000000000005][63.0], [0.44333333333333313][63.0], [0.5555555555555554][63.0], [3.1527777777777777][63.0], [-0.09000000000000008][64.0], [-0.09000000000000008][64.0], [-0.09000000000000008][64.0], [0.08750000000000002][64.0], [0.4558333333333334][64.0], [1.2666666666666666][64.0], [1.3888888888888888][64.0], [1.9166666666666665][64.0], [2.6166666666666667][64.0], [2.7666666666666666][64.0], [4.166666666666666][64.0], [-0.4375][65.0], [-0.3275][65.0], [-0.29999999999999993][65.0], [-0.24999999999999994][65.0], [0.043333333333333335][65.0], [0.08333333333333326][65.0], [0.9333333333333332][65.0], [1.0][65.0], [1.0][65.0], [1.0][65.0], [1.4333333333333331][65.0], [2.433333333333333][65.0], [2.933333333333333][65.0], [3.7666666666666666][65.0]]", 40
480, 2.7328348190000002, [[0.5555555555555554][60.0]], "[[0.5555555555555554][60.0], [2.35][60.0], [0.21666666666666667][61.0], [0.3458333333333332][61.0], [0.4641666666666666][61.0], [0.7013888888888888][61.0], [0.8141666666666667][61.0], [0.9308333333333334][61.0], [1.3975000000000002][61.0], [2.0166666666666666][61.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [0.10833333333333339][62.0], [0.16666666666666652][62.0], [0.247222222222222][62.0], [0.33249999999999996][62.0], [0.4099999999999999][62.0], [0.8444444444444443][62.0], [-0.1858333333333333][63.0], [-0.1858333333333333][63.0], [-0.09000000000000008][63.0], [0.10750000000000004][63.0], [0.10750000000000004][63.0], [0.1266666666666667][63.0], [0.26111111111111107][63.0], [0.31000000000000005][63.0], [0.44333333333333313][63.0], [0.5555555555555554][63.0], [0.6500000000000001][63.0], [1.5599999999999998][63.0], [3.1527777777777777][63.0], [-0.09000000000000008][64.0], [-0.09000000000000008][64.0], [-0.09000000000000008][64.0], [-0.09000000000000008][64.0], [0.08750000000000002][64.0], [0.37777777777777777][64.0], [0.4558333333333334][64.0]]", 40
520, 2.805626322, [[0.4642857142857144][57.0]], "[[0.4642857142857144][57.0], [-0.019166666666666665][60.0], [0.5555555555555554][60.0], [0.7999999999999998][60.0], [1.4166666666666667][60.0], [1.5347222222222223][60.0], [1.8641666666666665][60.0], [2.35][60.0], [-0.1160714285714286][61.0], [0.0641666666666667][61.0], [0.1333333333333333][61.0], [0.18333333333333335][61.0], [0.1891666666666667][61.0], [0.21666666666666667][61.0], [0.3458333333333332][61.0], [0.4641666666666666][61.0], [0.4641666666666666][61.0], [0.4641666666666666][61.0], [0.7013888888888888][61.0], [0.8141666666666667][61.0], [0.9308333333333334][61.0], [1.3444444444444443][61.0], [1.3975000000000002][61.0], [1.4433333333333331][61.0], [2.0166666666666666][61.0], [3.0083333333333333][61.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.1858333333333333][62.0], [-0.10416666666666674][62.0], [-0.01083333333333325][62.0], [0.10833333333333339][62.0], [0.16388888888888875][62.0], [0.16666666666666652][62.0], [0.16666666666666652][62.0], [0.247222222222222][62.0], [0.33249999999999996][62.0], [0.4099999999999999][62.0]]", 40
560, 2.9044411670000003, [[0.4642857142857144][57.0]], "[[0.4642857142857144][57.0], [0.8333333333333333][58.0], [2.458333333333333][58.0], [0.20583333333333342][59.0], [0.5641666666666667][59.0], [-0.019166666666666665][60.0], [-0.019166666666666665][60.0], [0.5555555555555554][60.0], [0.6333333333333333][60.0], [0.7013888888888888][60.0], [0.7999999999999998][60.0], [0.9138888888888885][60.0], [1.0641666666666667][60.0], [1.1891666666666667][60.0], [1.4166666666666667][60.0], [1.5347222222222223][60.0], [1.8641666666666665][60.0], [1.8641666666666665][60.0], [1.8666666666666667][60.0], [2.0555555555555554][60.0], [2.2666666666666666][60.0], [2.35][60.0], [2.35][60.0], [2.3625][60.0], [-0.1858333333333333][61.0], [-0.1160714285714286][61.0], [0.0641666666666667][61.0], [0.1333333333333333][61.0], [0.18333333333333335][61.0], [0.18333333333333335][61.0], [0.1891666666666667][61.0], [0.21666666666666667][61.0], [0.3458333333333332][61.0], [0.3458333333333332][61.0], [0.4641666666666666][61.0], [0.4641666666666666][61.0], [0.4641666666666666][61.0], [0.4722222222222223][61.0], [0.7013888888888888][61.0], [0.7013888888888888][61.0]]", 40
600, 2.952154729, [[0.4642857142857144][57.0]], "[[0.4642857142857144][57.0], [1.2261904761904758][57.0], [0.23916666666666664][58.0], [0.6333333333333333][58.0], [0.8333333333333333][58.0], [0.8333333333333333][58.0], [0.9141666666666668][58.0], [1.3888888888888886][58.0], [1.6891666666666663][58.0], [2.155833333333333][58.0], [2.458333333333333][58.0], [2.564166666666666][58.0], [2.6][58.0], [0.1433333333333333][59.0], [0.20583333333333342][59.0], [0.43333333333333335][59.0], [0.5641666666666667][59.0], [0.7847222222222223][59.0], [0.9527777777777777][59.0], [1.1666666666666667][59.0], [1.7500000000000002][59.0], [2.2666666666666666][59.0], [4.191666666666666][59.0], [4.193333333333333][59.0], [-0.04833333333333334][60.0], [-0.019166666666666665][60.0], [-0.019166666666666665][60.0], [-0.019166666666666665][60.0], [0.39722222222222237][60.0], [0.5555555555555554][60.0], [0.6333333333333333][60.0], [0.6333333333333333][60.0], [0.7013888888888888][60.0], [0.7999999999999998][60.0], [0.7999999999999998][60.0], [0.9138888888888885][60.0], [1.0641666666666667][60.0], [1.1891666666666667][60.0], [1.4166666666666667][60.0], [1.5347222222222223][60.0]]", 40
640, 3.0348883310000003, [[0.5833333333333333][55.0]], "[[0.5833333333333333][55.0], [0.7975000000000001][56.0], [0.9388888888888889][56.0], [0.4642857142857144][57.0], [0.8641666666666665][57.0], [0.9141666666666668][57.0], [1.0952380952380953][57.0], [1.2083333333333335][57.0], [1.2261904761904758][57.0], [1.594444444444444][57.0], [2.4891666666666667][57.0], [2.764166666666666][57.0], [0.23916666666666664][58.0], [0.23916666666666664][58.0], [0.5291666666666668][58.0], [0.6083333333333334][58.0], [0.6333333333333333][58.0], [0.6333333333333333][58.0], [0.6333333333333333][58.0], [0.8333333333333333][58.0], [0.8333333333333333][58.0], [0.9141666666666668][58.0], [0.9523809523809523][58.0], [1.3888888888888886][58.0], [1.6891666666666663][58.0], [2.155833333333333][58.0], [2.266666666666667][58.0], [2.458333333333333][58.0], [2.564166666666666][58.0], [2.6][58.0], [3.2666666666666666][58.0], [-0.004999999999999893][59.0], [0.11249999999999993][59.0], [0.1433333333333333][59.0], [0.20583333333333342][59.0], [0.3999999999999999][59.0], [0.43333333333333335][59.0], [0.5641666666666667][59.0], [0.6333333333333333][59.0], [0.7305555555555556][59.0]]", 40
680, 3.1638454360000003, [[6.0808333333333335][54.0]], "[[6.0808333333333335][54.0], [0.5833333333333333][55.0], [3.2474999999999996][55.0], [6.027777777777777][55.0], [0.7975000000000001][56.0], [0.9388888888888889][56.0], [0.9388888888888889][56.0], [1.4141666666666668][56.0], [1.9999999999999998][56.0], [2.555833333333333][56.0], [3.0725][56.0], [3.3166666666666664][56.0], [3.3711111111111105][56.0], [3.7916666666666656][56.0], [3.845238095238096][56.0], [-0.16666666666666674][57.0], [0.0791666666666665][57.0], [0.4642857142857144][57.0], [0.7975000000000001][57.0], [0.8641666666666665][57.0], [0.9141666666666668][57.0], [0.9141666666666668][57.0], [1.0952380952380953][57.0], [1.2083333333333335][57.0], [1.2261904761904758][57.0], [1.4416666666666669][57.0], [1.594444444444444][57.0], [2.4891666666666667][57.0], [2.7500000000000004][57.0], [2.764166666666666][57.0], [0.23916666666666664][58.0], [0.23916666666666664][58.0], [0.23916666666666664][58.0], [0.4642857142857144][58.0], [0.5291666666666668][58.0], [0.6055555555555554][58.0], [0.6083333333333334][58.0], [0.6333333333333333][58.0], [0.6333333333333333][58.0], [0.6333333333333333][58.0]]", 40
720, 3.270935037, [[5.6475][53.0]], "[[5.6475][53.0], [3.666666666666666][54.0], [3.8702380952380953][54.0], [6.0808333333333335][54.0], [0.5833333333333333][55.0], [1.9999999999999998][55.0], [3.1166666666666663][55.0], [3.2474999999999996][55.0], [3.3211111111111116][55.0], [5.6611111111111105][55.0], [6.027777777777777][55.0], [0.4920634920634921][56.0], [0.7975000000000001][56.0], [0.9388888888888889][56.0], [0.9388888888888889][56.0], [0.9388888888888889][56.0], [0.9642857142857144][56.0], [1.2539682539682542][56.0], [1.2952380952380953][56.0], [1.4141666666666668][56.0], [1.9416666666666669][56.0], [1.988095238095238][56.0], [1.9999999999999998][56.0], [1.9999999999999998][56.0], [2.555833333333333][56.0], [2.555833333333333][56.0], [2.7916666666666665][56.0], [2.941666666666667][56.0], [3.0725][56.0], [3.3166666666666664][56.0], [3.3711111111111105][56.0], [3.7916666666666656][56.0], [3.845238095238096][56.0], [4.093333333333333][56.0], [-0.16666666666666674][57.0], [-0.16666666666666674][57.0], [-0.04166666666666674][57.0], [0.0791666666666665][57.0], [0.4642857142857144][57.0], [0.7975000000000001][57.0]]", 40
760, 3.332011705, [[5.216944444444445][52.0]], "[[5.216944444444445][52.0], [5.6475][53.0], [5.995833333333334][53.0], [1.0944444444444446][54.0], [1.9166666666666665][54.0], [3.1975][54.0], [3.666666666666666][54.0], [3.8702380952380953][54.0], [3.8702380952380953][54.0], [5.676666666666666][54.0], [6.0808333333333335][54.0], [0.25396825396825395][55.0], [0.5833333333333333][55.0], [0.9388888888888889][55.0], [1.1587301587301588][55.0], [1.1975][55.0], [1.9999999999999998][55.0], [2.16][55.0], [3.1166666666666663][55.0], [3.2474999999999996][55.0], [3.3211111111111116][55.0], [3.475][55.0], [3.8095238095238093][55.0], [4.191666666666666][55.0], [4.233333333333333][55.0], [4.233333333333333][55.0], [5.458333333333333][55.0], [5.6611111111111105][55.0], [6.027777777777777][55.0], [0.4920634920634921][56.0], [0.7975000000000001][56.0], [0.7975000000000001][56.0], [0.9388888888888889][56.0], [0.9388888888888889][56.0], [0.9388888888888889][56.0], [0.9642857142857144][56.0], [1.2539682539682542][56.0], [1.2952380952380953][56.0], [1.4141666666666668][56.0], [1.9416666666666669][56.0]]", 40
800, 3.402254998, [[3.564814814814815][52.0]], "[[3.564814814814815][52.0], [5.216944444444445][52.0], [1.7277777777777779][53.0], [3.3015873015873014][53.0], [3.4861111111111107][53.0], [3.7480158730158735][53.0], [5.6475][53.0], [5.995833333333334][53.0], [5.995833333333334][53.0], [1.0944444444444446][54.0], [1.6891666666666667][54.0], [1.9166666666666665][54.0], [2.1999999999999993][54.0], [3.070833333333333][54.0], [3.1975][54.0], [3.1975][54.0], [3.23888888888889][54.0], [3.5][54.0], [3.666666666666666][54.0], [3.791666666666667][54.0], [3.8095238095238093][54.0], [3.8702380952380953][54.0], [3.8702380952380953][54.0], [3.8702380952380953][54.0], [4.6875][54.0], [5.676666666666666][54.0], [5.676666666666666][54.0], [5.694444444444445][54.0], [6.0808333333333335][54.0], [0.25396825396825395][55.0], [0.5833333333333333][55.0], [0.5833333333333333][55.0], [0.9388888888888889][55.0], [0.9444444444444444][55.0], [1.0222222222222221][55.0], [1.1587301587301588][55.0], [1.1975][55.0], [1.6055555555555554][55.0], [1.8968253968253965][55.0], [1.9999999999999998][55.0]]", 40
840, 3.48288251, [[2.5922222222222224][51.0]], "[[2.5922222222222224][51.0], [3.427777777777777][52.0], [3.552777777777778][52.0], [3.564814814814815][52.0], [4.655555555555556][52.0], [5.216944444444445][52.0], [6.829166666666667][52.0], [7.363095238095239][52.0], [1.7277777777777779][53.0], [2.4611111111111112][53.0], [2.689166666666667][53.0], [3.0944444444444446][53.0], [3.3015873015873014][53.0], [3.4861111111111107][53.0], [3.6875][53.0], [3.7480158730158735][53.0], [3.908333333333334][53.0], [4.438888888888889][53.0], [4.5130952380952385][53.0], [4.716666666666667][53.0], [5.6475][53.0], [5.995833333333334][53.0], [5.995833333333334][53.0], [1.0944444444444446][54.0], [1.6891666666666667][54.0], [1.9166666666666665][54.0], [2.1999999999999993][54.0], [2.1999999999999993][54.0], [2.8083333333333336][54.0], [3.070833333333333][54.0], [3.1975][54.0], [3.1975][54.0], [3.23888888888889][54.0], [3.5][54.0], [3.5388888888888888][54.0], [3.666666666666666][54.0], [3.791666666666667][54.0], [3.8095238095238093][54.0], [3.8702380952380953][54.0], [3.8702380952380953][54.0]]", 40
880, 3.547109975, [[3.2938888888888895][50.0]], "[[3.2938888888888895][50.0], [4.905555555555556][50.0], [2.5922222222222224][51.0], [3.991666666666667][51.0], [6.6291666666666655][51.0], [7.325][51.0], [3.427777777777777][52.0], [3.552777777777778][52.0], [3.564814814814815][52.0], [3.6966666666666663][52.0], [4.1875][52.0], [4.1875][52.0], [4.655555555555556][52.0], [5.034722222222222][52.0], [5.216944444444445][52.0], [5.216944444444445][52.0], [6.671111111111112][52.0], [6.829166666666667][52.0], [7.363095238095239][52.0], [1.7277777777777779][53.0], [1.8791666666666667][53.0], [2.189166666666667][53.0], [2.4611111111111112][53.0], [2.689166666666667][53.0], [2.689166666666667][53.0], [3.0944444444444446][53.0], [3.3015873015873014][53.0], [3.3194444444444438][53.0], [3.416666666666666][53.0], [3.4861111111111107][53.0], [3.4861111111111107][53.0], [3.6875][53.0], [3.7480158730158735][53.0], [3.908333333333334][53.0], [4.438888888888889][53.0], [4.438888888888889][53.0], [4.438888888888889][53.0], [4.5130952380952385][53.0], [4.5130952380952385][53.0], [4.716666666666667][53.0]]", 40
920, 3.607372122, [[6.458333333333331][48.0]], "[[6.458333333333331][48.0], [5.738888888888888][49.0], [5.738888888888889][49.0], [8.091666666666665][49.0], [2.9272222222222224][50.0], [3.2938888888888895][50.0], [4.905555555555556][50.0], [2.3472222222222223][51.0], [2.5922222222222224][51.0], [3.8250000000000006][51.0], [3.991666666666667][51.0], [4.254166666666666][51.0], [5.341666666666667][51.0], [6.6291666666666655][51.0], [7.182142857142857][51.0], [7.325][51.0], [1.9000000000000001][52.0], [2.979166666666666][52.0], [3.427777777777777][52.0], [3.5124999999999997][52.0], [3.552777777777778][52.0], [3.552777777777778][52.0], [3.564814814814815][52.0], [3.564814814814815][52.0], [3.6966666666666663][52.0], [3.6966666666666663][52.0], [4.1875][52.0], [4.1875][52.0], [4.1875][52.0], [4.1875][52.0], [4.3125][52.0], [4.319444444444445][52.0], [4.655555555555556][52.0], [4.666666666666667][52.0], [5.034722222222222][52.0], [5.216944444444445][52.0], [5.216944444444445][52.0], [6.671111111111112][52.0], [6.688888888888889][52.0], [6.829166666666667][52.0]]", 40
960, 3.671603446, [[5.905555555555555][48.0]], "[[5.905555555555555][48.0], [6.044444444444444][48.0], [6.458333333333331][48.0], [2.8188888888888894][49.0], [4.128333333333333][49.0], [4.2938888888888895][49.0], [4.660555555555555][49.0], [4.831111111111111][49.0], [5.083888888888889][49.0], [5.738888888888888][49.0], [5.738888888888888][49.0], [5.738888888888889][49.0], [5.738888888888889][49.0], [5.9255555555555555][49.0], [8.091666666666665][49.0], [8.091666666666665][49.0], [2.9272222222222224][50.0], [2.9588888888888896][50.0], [3.2938888888888895][50.0], [4.905555555555556][50.0], [6.175000000000001][50.0], [7.302380952380954][50.0], [2.3472222222222223][51.0], [2.5922222222222224][51.0], [3.8250000000000006][51.0], [3.876388888888889][51.0], [3.991666666666667][51.0], [3.991666666666667][51.0], [3.991666666666667][51.0], [4.010416666666668][51.0], [4.254166666666666][51.0], [4.254166666666666][51.0], [5.166666666666666][51.0], [5.288888888888888][51.0], [5.341666666666667][51.0], [6.6291666666666655][51.0], [7.182142857142857][51.0], [7.325][51.0], [1.9000000000000001][52.0], [2.979166666666666][52.0]]", 40
1000, 3.734849815, [[5.9688888888888885][47.0]], "[[5.9688888888888885][47.0], [8.127777777777778][47.0], [4.005555555555555][48.0], [4.385555555555555][48.0], [5.060714285714285][48.0], [5.905555555555555][48.0], [6.044444444444444][48.0], [6.458333333333331][48.0], [6.458333333333331][48.0], [6.669444444444444][48.0], [7.072222222222222][48.0], [7.1755555555555555][48.0], [7.47638888888889][48.0], [8.591666666666665][48.0], [9.855158730158728][48.0], [2.8188888888888894][49.0], [3.247777777777778][49.0], [4.128333333333333][49.0], [4.2938888888888895][49.0], [4.660555555555555][49.0], [4.831111111111111][49.0], [5.083888888888889][49.0], [5.738888888888888][49.0], [5.738888888888888][49.0], [5.738888888888889][49.0], [5.738888888888889][49.0], [5.752777777777778][49.0], [5.905555555555555][49.0], [5.9255555555555555][49.0], [6.364444444444443][49.0], [8.091666666666665][49.0], [8.091666666666665][49.0], [8.091666666666665][49.0], [2.9272222222222224][50.0], [2.9588888888888896][50.0], [3.2938888888888895][50.0], [4.905555555555556][50.0], [5.48888888888889][50.0], [5.905555555555556][50.0], [6.175000000000001][50.0]]", 40
