NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 0.90263249, [[0.7777777777777777][6.0]], "[[0.7777777777777777][6.0], [2.5500000000000003][6.0], [-0.75][7.0], [1.25][7.0], [1.4166666666666667][7.0], [1.6000000000000003][7.0], [1.6666666666666667][7.0], [1.7][7.0], [-0.8333333333333333][8.0], [-0.6666666666666665][8.0], [-0.2777777777777777][8.0], [-0.25][8.0], [-0.0][8.0], [0.3333333333333333][8.0], [0.40000000000000013][8.0], [0.41666666666666674][8.0], [0.7222222222222222][8.0], [0.7777777777777777][8.0], [1.0][8.0], [1.25][8.0], [1.4166666666666665][8.0], [1.6666666666666667][8.0], [1.6666666666666667][8.0], [1.8333333333333333][8.0], [2.0][8.0], [2.25][8.0], [2.25][8.0], [-1.6666666666666665][9.0], [-1.375][9.0], [-1.375][9.0], [-0.9444444444444444][9.0], [-0.29166666666666663][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0]]", 40
480, 0.9208290370000001, [[0.33333333333333304][5.0]], "[[0.33333333333333304][5.0], [-0.20833333333333348][6.0], [0.25][6.0], [0.7777777777777777][6.0], [1.625][6.0], [2.375][6.0], [2.5500000000000003][6.0], [3.583333333333333][6.0], [-0.75][7.0], [-0.75][7.0], [-0.625][7.0], [0.40000000000000013][7.0], [1.125][7.0], [1.25][7.0], [1.4166666666666667][7.0], [1.4999999999999998][7.0], [1.6000000000000003][7.0], [1.6666666666666667][7.0], [1.666666666666667][7.0], [1.7][7.0], [2.25][7.0], [3.0][7.0], [-1.0555555555555556][8.0], [-1.0][8.0], [-0.8333333333333333][8.0], [-0.6666666666666665][8.0], [-0.2777777777777777][8.0], [-0.25][8.0], [-0.16666666666666652][8.0], [-0.04166666666666663][8.0], [-0.0][8.0], [0.3333333333333333][8.0], [0.3333333333333333][8.0], [0.40000000000000013][8.0], [0.41666666666666674][8.0], [0.7222222222222222][8.0], [0.7777777777777777][8.0], [1.0][8.0], [1.25][8.0], [1.4166666666666665][8.0]]", 40
520, 0.93804531, [[0.33333333333333304][5.0]], "[[0.33333333333333304][5.0], [0.33333333333333304][5.0], [1.8749999999999998][5.0], [3.75][5.0], [3.791666666666667][5.0], [4.583333333333333][5.0], [-0.20833333333333348][6.0], [0.125][6.0], [0.25][6.0], [0.5833333333333335][6.0], [0.7777777777777777][6.0], [0.7777777777777777][6.0], [1.25][6.0], [1.625][6.0], [1.7][6.0], [2.375][6.0], [2.5500000000000003][6.0], [2.583333333333334][6.0], [3.0][6.0], [3.583333333333333][6.0], [-0.75][7.0], [-0.75][7.0], [-0.625][7.0], [0.16666666666666674][7.0], [0.16666666666666696][7.0], [0.25][7.0], [0.40000000000000013][7.0], [0.8333333333333333][7.0], [0.8333333333333335][7.0], [0.875][7.0], [1.125][7.0], [1.125][7.0], [1.25][7.0], [1.4166666666666667][7.0], [1.4999999999999998][7.0], [1.4999999999999998][7.0], [1.6000000000000003][7.0], [1.6666666666666667][7.0], [1.666666666666667][7.0], [1.7][7.0]]", 40
560, 0.958433003, [[1.8958333333333333][4.0]], "[[1.8958333333333333][4.0], [0.33333333333333304][5.0], [0.33333333333333304][5.0], [0.6944444444444442][5.0], [1.4999999999999998][5.0], [1.8749999999999998][5.0], [2.0][5.0], [3.708333333333333][5.0], [3.75][5.0], [3.791666666666667][5.0], [4.583333333333333][5.0], [-0.20833333333333348][6.0], [-0.0][6.0], [0.125][6.0], [0.25][6.0], [0.41666666666666674][6.0], [0.5833333333333335][6.0], [0.7777777777777777][6.0], [0.7777777777777777][6.0], [0.7777777777777777][6.0], [0.9500000000000002][6.0], [1.25][6.0], [1.625][6.0], [1.7][6.0], [2.375][6.0], [2.375][6.0], [2.5500000000000003][6.0], [2.583333333333334][6.0], [2.6000000000000005][6.0], [3.0][6.0], [3.0000000000000004][6.0], [3.583333333333333][6.0], [4.75][6.0], [-0.75][7.0], [-0.75][7.0], [-0.75][7.0], [-0.7222222222222223][7.0], [-0.625][7.0], [-0.22222222222222232][7.0], [0.16666666666666674][7.0]]", 40
600, 0.9777420800000001, [[1.1249999999999998][4.0]], "[[1.1249999999999998][4.0], [1.5][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [5.291666666666667][4.0], [0.33333333333333304][5.0], [0.33333333333333304][5.0], [0.6249999999999998][5.0], [0.6944444444444442][5.0], [0.7777777777777777][5.0], [0.833333333333333][5.0], [1.083333333333333][5.0], [1.3611111111111107][5.0], [1.361111111111111][5.0], [1.4833333333333334][5.0], [1.4999999999999998][5.0], [1.5999999999999999][5.0], [1.8749999999999998][5.0], [1.8749999999999998][5.0], [1.8888888888888888][5.0], [2.0][5.0], [3.4166666666666665][5.0], [3.708333333333333][5.0], [3.75][5.0], [3.791666666666667][5.0], [3.791666666666667][5.0], [4.583333333333333][5.0], [4.666666666666666][5.0], [5.083333333333334][5.0], [-0.20833333333333348][6.0], [-0.0][6.0], [0.125][6.0], [0.1666666666666674][6.0], [0.25][6.0], [0.41666666666666674][6.0], [0.5833333333333335][6.0], [0.6666666666666667][6.0], [0.7499999999999998][6.0], [0.7777777777777777][6.0], [0.7777777777777777][6.0]]", 40
640, 1.024346306, [[2.145833333333333][3.0]], "[[2.145833333333333][3.0], [1.1249999999999998][4.0], [1.5][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [2.1875][4.0], [2.888888888888889][4.0], [3.833333333333333][4.0], [4.833333333333333][4.0], [5.291666666666667][4.0], [5.541666666666667][4.0], [6.166666666666666][4.0], [-1.4999999999999998][5.0], [-0.0][5.0], [0.2777777777777779][5.0], [0.33333333333333304][5.0], [0.33333333333333304][5.0], [0.3333333333333335][5.0], [0.6249999999999998][5.0], [0.65][5.0], [0.6944444444444442][5.0], [0.7777777777777777][5.0], [0.833333333333333][5.0], [1.083333333333333][5.0], [1.3611111111111107][5.0], [1.361111111111111][5.0], [1.4833333333333334][5.0], [1.4999999999999998][5.0], [1.5999999999999999][5.0], [1.8749999999999998][5.0], [1.8749999999999998][5.0], [1.8888888888888888][5.0], [2.0][5.0], [2.166666666666667][5.0], [2.5][5.0], [2.611111111111111][5.0], [3.4166666666666665][5.0], [3.708333333333333][5.0]]", 40
680, 1.040281288, [[4.979166666666667][1.0]], "[[4.979166666666667][1.0], [5.0][2.0], [1.9583333333333333][3.0], [2.145833333333333][3.0], [2.4791666666666665][3.0], [3.0555555555555554][3.0], [3.2222222222222223][3.0], [6.416666666666666][3.0], [6.666666666666666][3.0], [0.6111111111111112][4.0], [1.1249999999999998][4.0], [1.5][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [2.0][4.0], [2.1875][4.0], [2.5][4.0], [2.888888888888889][4.0], [2.888888888888889][4.0], [3.333333333333333][4.0], [3.666666666666666][4.0], [3.833333333333333][4.0], [4.833333333333333][4.0], [4.833333333333333][4.0], [5.291666666666667][4.0], [5.541666666666667][4.0], [6.166666666666666][4.0], [-1.4999999999999998][5.0], [-0.0][5.0], [0.2777777777777779][5.0], [0.33333333333333304][5.0], [0.33333333333333304][5.0], [0.3333333333333335][5.0], [0.6249999999999998][5.0], [0.65][5.0], [0.6944444444444442][5.0], [0.7777777777777777][5.0]]", 40
720, 1.062731507, [[4.979166666666667][1.0]], "[[4.979166666666667][1.0], [5.0][2.0], [5.222222222222222][2.0], [6.0][2.0], [1.7916666666666667][3.0], [1.9583333333333333][3.0], [2.145833333333333][3.0], [2.4791666666666665][3.0], [3.0555555555555554][3.0], [3.2222222222222223][3.0], [3.25][3.0], [3.645833333333333][3.0], [4.583333333333333][3.0], [4.819444444444445][3.0], [6.416666666666666][3.0], [6.666666666666666][3.0], [0.6111111111111112][4.0], [0.6111111111111112][4.0], [0.6111111111111112][4.0], [1.1249999999999998][4.0], [1.5][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [1.8958333333333333][4.0], [2.0][4.0], [2.1875][4.0], [2.333333333333333][4.0], [2.5][4.0], [2.888888888888889][4.0], [2.888888888888889][4.0], [2.888888888888889][4.0], [3.263888888888889][4.0], [3.333333333333333][4.0], [3.666666666666666][4.0], [3.833333333333333][4.0], [4.083333333333333][4.0], [4.541666666666667][4.0]]", 40
760, 1.0882209680000001, [[4.979166666666667][1.0]], "[[4.979166666666667][1.0], [4.979166666666667][1.0], [2.229166666666667][2.0], [3.7499999999999996][2.0], [5.0][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [6.0][2.0], [6.566666666666666][2.0], [1.1249999999999998][3.0], [1.6250000000000002][3.0], [1.7916666666666667][3.0], [1.7916666666666667][3.0], [1.9583333333333333][3.0], [2.145833333333333][3.0], [2.2222222222222223][3.0], [2.4791666666666665][3.0], [2.645833333333333][3.0], [3.041666666666667][3.0], [3.0555555555555554][3.0], [3.2222222222222223][3.0], [3.2222222222222223][3.0], [3.25][3.0], [3.645833333333333][3.0], [3.645833333333333][3.0], [4.233333333333333][3.0], [4.25][3.0], [4.583333333333333][3.0], [4.819444444444445][3.0], [4.958333333333333][3.0], [6.0][3.0], [6.416666666666666][3.0], [6.666666666666666][3.0], [0.6111111111111112][4.0], [0.6111111111111112][4.0], [0.6111111111111112][4.0], [1.0555555555555554][4.0], [1.1249999999999998][4.0], [1.3333333333333333][4.0], [1.3888888888888888][4.0]]", 40
800, 1.112516116, [[4.979166666666666][1.0]], "[[4.979166666666666][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [6.083333333333333][1.0], [6.5][1.0], [2.229166666666667][2.0], [3.3750000000000004][2.0], [3.7499999999999996][2.0], [3.805555555555556][2.0], [3.8333333333333326][2.0], [4.055555555555555][2.0], [4.416666666666666][2.0], [5.0][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [5.25][2.0], [5.5][2.0], [6.0][2.0], [6.125][2.0], [6.166666666666666][2.0], [6.375][2.0], [6.566666666666666][2.0], [7.4][2.0], [0.9444444444444446][3.0], [1.1249999999999998][3.0], [1.6250000000000002][3.0], [1.7916666666666667][3.0], [1.7916666666666667][3.0], [1.8333333333333333][3.0], [1.9583333333333333][3.0], [2.145833333333333][3.0], [2.145833333333333][3.0], [2.2222222222222223][3.0], [2.395833333333333][3.0], [2.4791666666666665][3.0], [2.645833333333333][3.0], [2.645833333333333][3.0], [2.8333333333333335][3.0]]", 40
840, 1.1297826400000002, [[4.375][1.0]], "[[4.375][1.0], [4.875][1.0], [4.979166666666666][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [5.722222222222222][1.0], [6.083333333333333][1.0], [6.5][1.0], [7.083333333333335][1.0], [8.083333333333332][1.0], [9.499999999999998][1.0], [2.229166666666667][2.0], [2.666666666666667][2.0], [3.1666666666666665][2.0], [3.3750000000000004][2.0], [3.479166666666667][2.0], [3.6666666666666665][2.0], [3.7499999999999996][2.0], [3.7499999999999996][2.0], [3.805555555555556][2.0], [3.8333333333333326][2.0], [3.9999999999999996][2.0], [4.055555555555555][2.0], [4.416666666666666][2.0], [4.555555555555555][2.0], [4.749999999999999][2.0], [4.833333333333334][2.0], [5.0][2.0], [5.083333333333332][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [5.222222222222222][2.0], [5.25][2.0], [5.5][2.0], [6.0][2.0], [6.125][2.0]]", 40
880, 1.166039075, [[2.166666666666666][1.0]], "[[2.166666666666666][1.0], [4.375][1.0], [4.402777777777777][1.0], [4.875][1.0], [4.875][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [5.722222222222222][1.0], [5.999999999999999][1.0], [6.083333333333333][1.0], [6.416666666666666][1.0], [6.5][1.0], [7.083333333333335][1.0], [7.583333333333333][1.0], [8.083333333333332][1.0], [8.999999999999998][1.0], [9.499999999999998][1.0], [2.229166666666667][2.0], [2.291666666666667][2.0], [2.666666666666667][2.0], [2.666666666666667][2.0], [2.8333333333333335][2.0], [3.125][2.0], [3.1666666666666665][2.0], [3.3750000000000004][2.0], [3.479166666666667][2.0], [3.625][2.0], [3.6666666666666665][2.0], [3.6666666666666665][2.0], [3.7499999999999996][2.0], [3.7499999999999996][2.0], [3.7499999999999996][2.0], [3.75][2.0]]", 40
920, 1.1854979030000001, [[4.958333333333333][0.0]], "[[4.958333333333333][0.0], [7.958333333333333][0.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [4.229166666666667][1.0], [4.375][1.0], [4.402777777777777][1.0], [4.875][1.0], [4.875][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [5.479166666666666][1.0], [5.479166666666666][1.0], [5.541666666666667][1.0], [5.722222222222222][1.0], [5.999999999999999][1.0], [6.083333333333333][1.0], [6.229166666666666][1.0], [6.333333333333333][1.0], [6.416666666666666][1.0], [6.5][1.0], [6.5][1.0], [7.083333333333335][1.0], [7.083333333333335][1.0], [7.583333333333333][1.0], [8.083333333333332][1.0], [8.666666666666664][1.0], [8.999999999999998][1.0], [9.499999999999998][1.0], [2.229166666666667][2.0], [2.291666666666667][2.0], [2.666666666666667][2.0]]", 40
960, 1.2058844260000001, [[4.958333333333333][0.0]], "[[4.958333333333333][0.0], [7.958333333333333][0.0], [8.75][0.0], [9.25][0.0], [10.875][0.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.229166666666667][1.0], [4.229166666666667][1.0], [4.375][1.0], [4.375][1.0], [4.402777777777777][1.0], [4.402777777777777][1.0], [4.541666666666667][1.0], [4.875][1.0], [4.875][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [4.979166666666667][1.0], [5.479166666666666][1.0], [5.479166666666666][1.0], [5.479166666666666][1.0], [5.541666666666667][1.0], [5.611111111111111][1.0]]", 40
1000, 1.2240480580000002, [[4.6][0.0]], "[[4.6][0.0], [4.958333333333333][0.0], [6.888888888888889][0.0], [7.958333333333333][0.0], [8.75][0.0], [9.25][0.0], [10.125][0.0], [10.875][0.0], [11.5][0.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [3.8666666666666663][1.0], [3.958333333333333][1.0], [4.083333333333333][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.229166666666667][1.0], [4.229166666666667][1.0], [4.229166666666667][1.0], [4.229166666666667][1.0], [4.375][1.0], [4.375][1.0], [4.375][1.0], [4.402777777777777][1.0], [4.402777777777777][1.0], [4.416666666666666][1.0], [4.541666666666667][1.0], [4.875][1.0], [4.875][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0], [4.979166666666666][1.0]]", 40
1040, 1.2392601950000002, [[4.6][0.0]], "[[4.6][0.0], [4.6][0.0], [4.958333333333333][0.0], [4.958333333333333][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [7.958333333333333][0.0], [8.166666666666666][0.0], [8.583333333333334][0.0], [8.624999999999998][0.0], [8.75][0.0], [8.75][0.0], [9.25][0.0], [9.25][0.0], [10.125][0.0], [10.625][0.0], [10.875][0.0], [11.5][0.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.291666666666667][1.0], [3.125][1.0], [3.1666666666666665][1.0], [3.708333333333333][1.0], [3.8666666666666663][1.0], [3.958333333333333][1.0], [4.083333333333333][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.125][1.0], [4.229166666666667][1.0], [4.229166666666667][1.0]]", 40
1080, 1.2592648880000001, [[4.6][0.0]], "[[4.6][0.0], [4.6][0.0], [4.6][0.0], [4.958333333333333][0.0], [4.958333333333333][0.0], [6.416666666666666][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [7.958333333333333][0.0], [8.041666666666666][0.0], [8.083333333333332][0.0], [8.166666666666666][0.0], [8.5][0.0], [8.5][0.0], [8.583333333333334][0.0], [8.624999999999998][0.0], [8.75][0.0], [8.75][0.0], [8.75][0.0], [9.125][0.0], [9.25][0.0], [9.25][0.0], [9.25][0.0], [9.305555555555554][0.0], [10.125][0.0], [10.125][0.0], [10.166666666666666][0.0], [10.625][0.0], [10.625][0.0], [10.875][0.0], [11.5][0.0], [11.5][0.0], [2.0055555555555555][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0], [2.166666666666666][1.0]]", 40
1120, 1.283233046, [[4.1][0.0]], "[[4.1][0.0], [4.6][0.0], [4.6][0.0], [4.6][0.0], [4.6][0.0], [4.6][0.0], [4.749999999999998][0.0], [4.958333333333333][0.0], [4.958333333333333][0.0], [5.625][0.0], [5.666666666666666][0.0], [6.416666666666666][0.0], [6.416666666666666][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [6.888888888888889][0.0], [6.972222222222222][0.0], [7.958333333333333][0.0], [8.041666666666666][0.0], [8.083333333333332][0.0], [8.166666666666666][0.0], [8.166666666666666][0.0], [8.25][0.0], [8.5][0.0], [8.5][0.0], [8.583333333333334][0.0], [8.624999999999998][0.0], [8.75][0.0], [8.75][0.0], [8.75][0.0], [8.75][0.0], [8.75][0.0], [8.75][0.0], [9.125][0.0], [9.25][0.0], [9.25][0.0], [9.25][0.0], [9.25][0.0], [9.305555555555554][0.0]]", 40
