NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 0.5902919910000001, [[3.8611111111111116][19.0]], "[[3.8611111111111116][19.0], [6.300000000000001][19.0], [8.375][19.0], [8.375][19.0], [2.166666666666667][20.0], [4.800000000000001][20.0], [6.300000000000001][20.0], [6.499999999999999][20.0], [10.125][20.0], [1.7499999999999998][21.0], [1.7499999999999998][21.0], [2.083333333333333][21.0], [2.416666666666667][21.0], [3.9444444444444438][21.0], [4.444444444444444][21.0], [4.5][21.0], [4.722222222222222][21.0], [5.083333333333334][21.0], [5.25][21.0], [5.25][21.0], [6.375][21.0], [6.75][21.0], [7.0][21.0], [0.6666666666666667][22.0], [1.625][22.0], [1.6666666666666665][22.0], [2.5][22.0], [2.555555555555556][22.0], [2.555555555555556][22.0], [2.583333333333333][22.0], [2.583333333333333][22.0], [2.958333333333333][22.0], [3.5][22.0], [3.5][22.0], [3.833333333333333][22.0], [3.916666666666666][22.0], [4.166666666666666][22.0], [4.916666666666666][22.0], [5.25][22.0], [5.25][22.0]]", 40
480, 0.6091615260000001, [[10.375][17.0]], "[[10.375][17.0], [4.766666666666667][18.0], [7.375][18.0], [7.75][18.0], [7.875][18.0], [8.875][18.0], [1.7499999999999998][19.0], [3.8611111111111116][19.0], [4.8][19.0], [6.300000000000001][19.0], [7.499999999999999][19.0], [8.375][19.0], [8.375][19.0], [2.166666666666667][20.0], [2.416666666666667][20.0], [3.0][20.0], [4.444444444444444][20.0], [4.800000000000001][20.0], [6.300000000000001][20.0], [6.300000000000001][20.0], [6.499999999999999][20.0], [6.527777777777777][20.0], [7.0][20.0], [9.25][20.0], [9.75][20.0], [10.125][20.0], [0.5555555555555555][21.0], [0.6666666666666667][21.0], [1.6666666666666667][21.0], [1.7499999999999998][21.0], [1.7499999999999998][21.0], [2.083333333333333][21.0], [2.416666666666667][21.0], [2.833333333333333][21.0], [3.9444444444444438][21.0], [4.444444444444444][21.0], [4.5][21.0], [4.5][21.0], [4.722222222222222][21.0], [5.083333333333334][21.0]]", 40
520, 0.628981919, [[7.375][17.0]], "[[7.375][17.0], [10.375][17.0], [3.499999999999999][18.0], [4.766666666666667][18.0], [4.766666666666667][18.0], [6.5][18.0], [7.375][18.0], [7.75][18.0], [7.875][18.0], [8.875][18.0], [10.25][18.0], [1.7499999999999998][19.0], [2.416666666666667][19.0], [3.8611111111111116][19.0], [3.8611111111111116][19.0], [4.444444444444444][19.0], [4.625][19.0], [4.8][19.0], [4.8][19.0], [6.300000000000001][19.0], [7.499999999999999][19.0], [7.75][19.0], [8.25][19.0], [8.375][19.0], [8.375][19.0], [8.625][19.0], [13.0][19.0], [2.166666666666667][20.0], [2.416666666666667][20.0], [2.416666666666667][20.0], [2.5000000000000004][20.0], [2.8333333333333335][20.0], [3.0][20.0], [3.4444444444444438][20.0], [4.3][20.0], [4.444444444444444][20.0], [4.800000000000001][20.0], [5.0][20.0], [5.1000000000000005][20.0], [6.300000000000001][20.0]]", 40
560, 0.6500237120000001, [[9.5][16.0]], "[[9.5][16.0], [9.791666666666666][16.0], [6.1000000000000005][17.0], [7.375][17.0], [7.708333333333332][17.0], [7.875][17.0], [10.375][17.0], [12.75][17.0], [3.25][18.0], [3.499999999999999][18.0], [3.5666666666666664][18.0], [4.166666666666666][18.0], [4.766666666666667][18.0], [4.766666666666667][18.0], [4.766666666666667][18.0], [5.166666666666666][18.0], [5.194444444444445][18.0], [6.5][18.0], [6.875][18.0], [7.375][18.0], [7.416666666666666][18.0], [7.75][18.0], [7.875][18.0], [8.375][18.0], [8.875][18.0], [9.0][18.0], [10.25][18.0], [1.7499999999999998][19.0], [2.416666666666667][19.0], [3.8611111111111116][19.0], [3.8611111111111116][19.0], [4.083333333333333][19.0], [4.444444444444444][19.0], [4.500000000000001][19.0], [4.625][19.0], [4.625][19.0], [4.625][19.0], [4.8][19.0], [4.8][19.0], [5.7][19.0]]", 40
600, 0.672778388, [[7.6][16.0]], "[[7.6][16.0], [8.833333333333332][16.0], [9.5][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [10.125][16.0], [10.527777777777775][16.0], [3.783333333333333][17.0], [3.916666666666667][17.0], [4.722222222222221][17.0], [5.388888888888888][17.0], [6.1000000000000005][17.0], [7.375][17.0], [7.375][17.0], [7.708333333333332][17.0], [7.875][17.0], [7.875][17.0], [8.333333333333332][17.0], [8.541666666666666][17.0], [9.375][17.0], [10.375][17.0], [10.375][17.0], [12.75][17.0], [3.25][18.0], [3.499999999999999][18.0], [3.5666666666666664][18.0], [3.9000000000000004][18.0], [4.166666666666666][18.0], [4.766666666666667][18.0], [4.766666666666667][18.0], [4.766666666666667][18.0], [5.166666666666666][18.0], [5.194444444444445][18.0], [5.75][18.0], [6.375][18.0], [6.5][18.0], [6.875][18.0], [7.375][18.0], [7.416666666666666][18.0], [7.75][18.0]]", 40
640, 0.7028046800000001, [[16.125][14.0]], "[[16.125][14.0], [9.791666666666666][15.0], [12.416666666666666][15.0], [7.6][16.0], [7.6][16.0], [7.916666666666665][16.0], [8.833333333333332][16.0], [9.5][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [10.125][16.0], [10.375][16.0], [10.527777777777775][16.0], [10.625][16.0], [12.625][16.0], [3.333333333333333][17.0], [3.783333333333333][17.0], [3.916666666666667][17.0], [4.083333333333333][17.0], [4.722222222222221][17.0], [5.388888888888888][17.0], [6.1000000000000005][17.0], [7.375][17.0], [7.375][17.0], [7.708333333333332][17.0], [7.833333333333333][17.0], [7.875][17.0], [7.875][17.0], [8.333333333333332][17.0], [8.541666666666666][17.0], [9.375][17.0], [9.625][17.0], [9.625][17.0], [10.027777777777777][17.0], [10.25][17.0], [10.375][17.0], [10.375][17.0], [10.375][17.0], [12.75][17.0]]", 40
680, 0.725422263, [[10.416666666666666][14.0]], "[[10.416666666666666][14.0], [12.11111111111111][14.0], [16.125][14.0], [16.125][14.0], [16.375][14.0], [9.791666666666666][15.0], [12.041666666666666][15.0], [12.416666666666666][15.0], [13.027777777777777][15.0], [13.527777777777777][15.0], [6.222222222222221][16.0], [7.6][16.0], [7.6][16.0], [7.666666666666666][16.0], [7.916666666666665][16.0], [8.833333333333332][16.0], [9.124999999999998][16.0], [9.5][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [9.791666666666666][16.0], [10.125][16.0], [10.125][16.0], [10.375][16.0], [10.375][16.0], [10.527777777777775][16.0], [10.527777777777775][16.0], [10.625][16.0], [12.416666666666666][16.0], [12.625][16.0], [3.333333333333333][17.0], [3.783333333333333][17.0], [3.916666666666667][17.0], [4.033333333333333][17.0], [4.083333333333333][17.0], [4.722222222222221][17.0], [5.388888888888888][17.0], [5.388888888888888][17.0]]", 40
720, 0.7439403200000001, [[10.416666666666666][14.0]], "[[10.416666666666666][14.0], [11.944444444444445][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.5][14.0], [12.624999999999998][14.0], [13.083333333333332][14.0], [16.125][14.0], [16.125][14.0], [16.125][14.0], [16.375][14.0], [16.375][14.0], [7.833333333333332][15.0], [8.833333333333332][15.0], [9.791666666666666][15.0], [9.833333333333332][15.0], [10.5][15.0], [11.683333333333334][15.0], [11.958333333333332][15.0], [12.041666666666666][15.0], [12.041666666666666][15.0], [12.416666666666666][15.0], [12.416666666666666][15.0], [13.027777777777777][15.0], [13.416666666666666][15.0], [13.527777777777777][15.0], [13.888888888888888][15.0], [6.222222222222221][16.0], [6.25][16.0], [7.083333333333333][16.0], [7.300000000000001][16.0], [7.6][16.0], [7.6][16.0], [7.666666666666666][16.0], [7.916666666666665][16.0], [7.916666666666665][16.0], [7.916666666666665][16.0], [8.375][16.0], [8.833333333333332][16.0]]", 40
760, 0.76333045, [[11.444444444444445][13.0]], "[[11.444444444444445][13.0], [12.61111111111111][13.0], [13.666666666666664][13.0], [14.444444444444443][13.0], [17.27777777777778][13.0], [10.416666666666666][14.0], [11.944444444444445][14.0], [11.944444444444445][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.111111111111112][14.0], [12.5][14.0], [12.5][14.0], [12.624999999999998][14.0], [12.708333333333334][14.0], [12.791666666666666][14.0], [13.083333333333332][14.0], [13.083333333333332][14.0], [13.083333333333332][14.0], [13.183333333333334][14.0], [13.708333333333332][14.0], [14.333333333333334][14.0], [16.125][14.0], [16.125][14.0], [16.125][14.0], [16.375][14.0], [16.375][14.0], [20.333333333333332][14.0], [7.833333333333332][15.0], [8.833333333333332][15.0], [9.791666666666666][15.0], [9.791666666666666][15.0], [9.833333333333332][15.0], [9.833333333333332][15.0], [10.5][15.0], [11.125][15.0], [11.125][15.0], [11.666666666666664][15.0], [11.683333333333334][15.0]]", 40
800, 0.80282134, [[11.444444444444445][12.0]], "[[11.444444444444445][12.0], [19.375][12.0], [11.444444444444445][13.0], [12.277777777777777][13.0], [12.61111111111111][13.0], [12.86111111111111][13.0], [13.249999999999998][13.0], [13.666666666666664][13.0], [14.444444444444443][13.0], [14.583333333333332][13.0], [14.833333333333332][13.0], [15.833333333333334][13.0], [16.25][13.0], [17.27777777777778][13.0], [9.944444444444443][14.0], [10.333333333333334][14.0], [10.416666666666666][14.0], [10.416666666666666][14.0], [11.249999999999998][14.0], [11.944444444444445][14.0], [11.944444444444445][14.0], [11.944444444444445][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.11111111111111][14.0], [12.111111111111112][14.0], [12.5][14.0], [12.5][14.0], [12.624999999999998][14.0], [12.708333333333334][14.0], [12.791666666666666][14.0], [13.083333333333332][14.0], [13.083333333333332][14.0], [13.083333333333332][14.0], [13.083333333333332][14.0], [13.083333333333334][14.0], [13.183333333333334][14.0], [13.183333333333334][14.0]]", 40
840, 0.826677679, [[12.458333333333334][11.0]], "[[12.458333333333334][11.0], [13.944444444444445][11.0], [14.958333333333336][11.0], [22.66666666666667][11.0], [11.444444444444445][12.0], [14.416666666666666][12.0], [14.61111111111111][12.0], [18.916666666666668][12.0], [19.375][12.0], [9.125][13.0], [11.444444444444445][13.0], [11.527777777777777][13.0], [11.777777777777779][13.0], [12.277777777777777][13.0], [12.61111111111111][13.0], [12.86111111111111][13.0], [13.249999999999998][13.0], [13.291666666666666][13.0], [13.61111111111111][13.0], [13.666666666666664][13.0], [13.666666666666664][13.0], [13.944444444444445][13.0], [14.361111111111109][13.0], [14.444444444444443][13.0], [14.444444444444443][13.0], [14.444444444444445][13.0], [14.583333333333332][13.0], [14.833333333333332][13.0], [14.833333333333332][13.0], [15.833333333333334][13.0], [16.25][13.0], [16.625][13.0], [17.27777777777778][13.0], [17.375][13.0], [17.416666666666668][13.0], [18.166666666666668][13.0], [8.583333333333332][14.0], [9.944444444444443][14.0], [9.944444444444443][14.0], [10.333333333333334][14.0]]", 40
880, 0.846383918, [[18.61111111111111][9.0]], "[[18.61111111111111][9.0], [12.433333333333332][10.0], [14.458333333333334][10.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.944444444444445][11.0], [13.944444444444445][11.0], [14.958333333333336][11.0], [15.916666666666664][11.0], [16.805555555555554][11.0], [16.916666666666668][11.0], [16.916666666666668][11.0], [18.083333333333336][11.0], [22.66666666666667][11.0], [9.874999999999998][12.0], [10.354166666666668][12.0], [11.11111111111111][12.0], [11.444444444444445][12.0], [14.36111111111111][12.0], [14.416666666666666][12.0], [14.61111111111111][12.0], [18.916666666666668][12.0], [19.375][12.0], [19.375][12.0], [20.66666666666667][12.0], [9.125][13.0], [9.958333333333332][13.0], [11.444444444444445][13.0], [11.458333333333334][13.0], [11.527777777777777][13.0], [11.527777777777777][13.0], [11.777777777777779][13.0], [11.777777777777779][13.0], [12.277777777777777][13.0], [12.444444444444445][13.0], [12.61111111111111][13.0], [12.611111111111112][13.0], [12.86111111111111][13.0], [13.222222222222223][13.0], [13.249999999999998][13.0]]", 40
920, 0.8744392780000001, [[17.041666666666668][9.0]], "[[17.041666666666668][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [19.083333333333332][9.0], [12.27083333333333][10.0], [12.433333333333332][10.0], [14.458333333333334][10.0], [17.027777777777775][10.0], [17.305555555555554][10.0], [20.416666666666668][10.0], [22.333333333333336][10.0], [10.374999999999998][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.944444444444445][11.0], [13.777777777777779][11.0], [13.944444444444445][11.0], [14.458333333333334][11.0], [14.958333333333336][11.0], [15.555555555555554][11.0], [15.916666666666664][11.0], [16.805555555555554][11.0], [16.916666666666664][11.0], [16.916666666666668][11.0], [16.916666666666668][11.0], [16.916666666666668][11.0], [18.083333333333336][11.0], [19.625][11.0], [21.833333333333336][11.0], [22.66666666666667][11.0], [9.874999999999998][12.0], [10.354166666666668][12.0], [11.11111111111111][12.0], [11.11111111111111][12.0], [11.444444444444445][12.0], [13.527777777777777][12.0], [14.36111111111111][12.0]]", 40
960, 0.9067667220000001, [[13.266666666666667][8.0]], "[[13.266666666666667][8.0], [14.04166666666667][8.0], [12.958333333333334][9.0], [17.041666666666668][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [19.083333333333332][9.0], [19.083333333333332][9.0], [11.270833333333332][10.0], [11.766666666666667][10.0], [12.27083333333333][10.0], [12.433333333333332][10.0], [12.433333333333332][10.0], [12.791666666666664][10.0], [14.458333333333334][10.0], [14.458333333333334][10.0], [15.875][10.0], [16.75][10.0], [16.75][10.0], [17.027777777777775][10.0], [17.305555555555554][10.0], [19.541666666666664][10.0], [20.416666666666668][10.0], [22.0][10.0], [22.333333333333336][10.0], [10.374999999999998][11.0], [11.27083333333333][11.0], [11.75][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.458333333333334][11.0], [12.944444444444445][11.0], [12.944444444444445][11.0], [13.222222222222221][11.0], [13.777777777777779][11.0], [13.777777777777779][11.0]]", 40
1000, 0.9326722470000001, [[13.266666666666667][8.0]], "[[13.266666666666667][8.0], [13.266666666666667][8.0], [13.791666666666666][8.0], [14.04166666666667][8.0], [14.125000000000002][8.0], [16.625][8.0], [19.541666666666668][8.0], [22.97222222222222][8.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [13.088888888888887][9.0], [17.041666666666668][9.0], [18.444444444444446][9.0], [18.55][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [19.083333333333332][9.0], [19.083333333333332][9.0], [19.805555555555557][9.0], [11.270833333333332][10.0], [11.533333333333333][10.0], [11.766666666666667][10.0], [11.766666666666667][10.0], [12.055555555555554][10.0], [12.27083333333333][10.0], [12.433333333333332][10.0], [12.433333333333332][10.0], [12.433333333333332][10.0], [12.791666666666664][10.0], [14.208333333333334][10.0], [14.458333333333334][10.0], [14.458333333333334][10.0], [15.166666666666664][10.0], [15.875][10.0], [16.75][10.0], [16.75][10.0], [17.027777777777775][10.0]]", 40
1040, 0.958659612, [[13.999999999999998][7.0]], "[[13.999999999999998][7.0], [14.016666666666667][7.0], [15.500000000000002][7.0], [18.541666666666668][7.0], [11.9][8.0], [13.266666666666667][8.0], [13.266666666666667][8.0], [13.416666666666666][8.0], [13.791666666666666][8.0], [14.04166666666667][8.0], [14.125000000000002][8.0], [16.625][8.0], [17.02777777777778][8.0], [17.766666666666666][8.0], [18.944444444444443][8.0], [19.541666666666668][8.0], [21.055555555555557][8.0], [21.583333333333332][8.0], [21.75][8.0], [22.97222222222222][8.0], [27.333333333333332][8.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [12.958333333333334][9.0], [13.088888888888887][9.0], [14.305555555555554][9.0], [15.099999999999998][9.0], [15.249999999999998][9.0], [17.041666666666668][9.0], [17.777777777777782][9.0], [18.333333333333332][9.0], [18.444444444444446][9.0], [18.55][9.0], [18.55][9.0], [18.55][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0], [18.61111111111111][9.0]]", 40
1080, 1.00221858, [[13.999999999999998][7.0]], "[[13.999999999999998][7.0], [14.016666666666667][7.0], [14.016666666666667][7.0], [15.500000000000002][7.0], [15.624999999999998][7.0], [15.819444444444441][7.0], [17.633333333333333][7.0], [18.541666666666668][7.0], [19.616666666666664][7.0], [28.166666666666664][7.0], [11.899999999999999][8.0], [11.9][8.0], [11.9375][8.0], [13.138888888888888][8.0], [13.266666666666667][8.0], [13.266666666666667][8.0], [13.299999999999999][8.0], [13.416666666666666][8.0], [13.791666666666666][8.0], [14.04166666666667][8.0], [14.125000000000002][8.0], [14.333333333333332][8.0], [14.766666666666664][8.0], [15.944444444444445][8.0], [16.625][8.0], [17.02777777777778][8.0], [17.361111111111107][8.0], [17.627777777777776][8.0], [17.766666666666666][8.0], [17.766666666666666][8.0], [17.916666666666668][8.0], [17.966666666666665][8.0], [18.944444444444443][8.0], [19.541666666666668][8.0], [21.055555555555557][8.0], [21.583333333333332][8.0], [21.75][8.0], [22.97222222222222][8.0], [22.97222222222222][8.0], [24.583333333333332][8.0]]", 40
1120, 1.0307072640000001, [[13.495833333333332][7.0]], "[[13.495833333333332][7.0], [13.888888888888888][7.0], [13.999999999999998][7.0], [14.016666666666667][7.0], [14.016666666666667][7.0], [15.099999999999998][7.0], [15.500000000000002][7.0], [15.500000000000002][7.0], [15.500000000000002][7.0], [15.624999999999998][7.0], [15.819444444444441][7.0], [15.819444444444441][7.0], [16.766666666666666][7.0], [17.383333333333333][7.0], [17.5][7.0], [17.633333333333333][7.0], [18.541666666666668][7.0], [18.541666666666668][7.0], [18.541666666666668][7.0], [18.708333333333332][7.0], [19.616666666666664][7.0], [21.25][7.0], [27.416666666666664][7.0], [28.166666666666664][7.0], [11.899999999999999][8.0], [11.9][8.0], [11.9375][8.0], [13.138888888888888][8.0], [13.138888888888888][8.0], [13.266666666666667][8.0], [13.266666666666667][8.0], [13.266666666666667][8.0], [13.291666666666666][8.0], [13.299999999999999][8.0], [13.299999999999999][8.0], [13.416666666666666][8.0], [13.75][8.0], [13.791666666666666][8.0], [14.000000000000002][8.0], [14.04166666666667][8.0]]", 40
