NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.038027673, [[1.1111111111111112][65.0]], "[[1.1111111111111112][65.0], [1.277777777777778][65.0], [1.5666666666666664][65.0], [1.7777777777777777][65.0], [1.8249999999999997][65.0], [0.2749999999999999][66.0], [0.37777777777777766][66.0], [0.44999999999999996][66.0], [1.1111111111111112][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.7][66.0], [2.0][66.0], [2.75][66.0], [3.083333333333333][66.0], [0.07499999999999996][67.0], [0.25][67.0], [0.3680555555555556][67.0], [0.575][67.0], [0.6833333333333332][67.0], [1.0][67.0], [1.5][67.0], [1.5833333333333333][67.0], [-0.14444444444444443][68.0], [-0.0][68.0], [-0.0][68.0], [-0.0][68.0], [0.07499999999999996][68.0], [0.07499999999999996][68.0], [0.07499999999999996][68.0], [0.07499999999999996][68.0], [0.07499999999999996][68.0], [0.11111111111111116][68.0], [0.25][68.0], [0.44444444444444453][68.0], [0.44444444444444453][68.0], [0.5][68.0], [0.8333333333333333][68.0]]", 40
480, 1.055284735, [[3.194444444444444][63.0]], "[[3.194444444444444][63.0], [1.5277777777777777][64.0], [0.25][65.0], [0.7777777777777777][65.0], [1.1111111111111112][65.0], [1.1111111111111112][65.0], [1.25][65.0], [1.2500000000000002][65.0], [1.277777777777778][65.0], [1.277777777777778][65.0], [1.325][65.0], [1.5666666666666664][65.0], [1.575][65.0], [1.7750000000000001][65.0], [1.7777777777777777][65.0], [1.8249999999999997][65.0], [1.8249999999999997][65.0], [2.333333333333333][65.0], [3.083333333333333][65.0], [3.416666666666667][65.0], [0.2749999999999999][66.0], [0.37777777777777766][66.0], [0.44999999999999996][66.0], [0.44999999999999996][66.0], [1.1111111111111112][66.0], [1.2277777777777776][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.325][66.0], [1.6111111111111107][66.0], [1.7][66.0], [2.0][66.0], [2.75][66.0], [3.083333333333333][66.0], [3.333333333333333][66.0], [-0.10555555555555557][67.0], [0.07499999999999996][67.0]]", 40
520, 1.081304746, [[0.25][63.0]], "[[0.25][63.0], [1.4444444444444446][63.0], [1.7916666666666665][63.0], [3.175][63.0], [3.194444444444444][63.0], [0.5][64.0], [1.0277777777777777][64.0], [1.25][64.0], [1.2777777777777777][64.0], [1.5277777777777777][64.0], [1.8249999999999997][64.0], [3.125][64.0], [3.833333333333333][64.0], [3.9166666666666665][64.0], [0.25][65.0], [0.6499999999999999][65.0], [0.7777777777777777][65.0], [1.1111111111111112][65.0], [1.1111111111111112][65.0], [1.1111111111111112][65.0], [1.225][65.0], [1.25][65.0], [1.2500000000000002][65.0], [1.277777777777778][65.0], [1.277777777777778][65.0], [1.325][65.0], [1.5666666666666664][65.0], [1.575][65.0], [1.583333333333333][65.0], [1.7750000000000001][65.0], [1.7777777777777777][65.0], [1.8249999999999997][65.0], [1.8249999999999997][65.0], [2.05][65.0], [2.333333333333333][65.0], [3.083333333333333][65.0], [3.083333333333333][65.0], [3.416666666666667][65.0], [-0.30000000000000004][66.0], [0.2749999999999999][66.0]]", 40
560, 1.113404636, [[2.166666666666666][62.0]], "[[2.166666666666666][62.0], [3.875][62.0], [4.486111111111111][62.0], [0.25][63.0], [1.1666666666666665][63.0], [1.175][63.0], [1.25][63.0], [1.4444444444444446][63.0], [1.7916666666666665][63.0], [2.8249999999999997][63.0], [3.175][63.0], [3.194444444444444][63.0], [0.33333333333333337][64.0], [0.5][64.0], [0.9583333333333333][64.0], [1.0277777777777777][64.0], [1.0555555555555556][64.0], [1.1111111111111112][64.0], [1.25][64.0], [1.2777777777777777][64.0], [1.5277777777777777][64.0], [1.8166666666666664][64.0], [1.8249999999999997][64.0], [1.8249999999999997][64.0], [1.8249999999999997][64.0], [2.4777777777777774][64.0], [2.5749999999999997][64.0], [3.125][64.0], [3.833333333333333][64.0], [3.9166666666666665][64.0], [0.11805555555555558][65.0], [0.25][65.0], [0.25][65.0], [0.6499999999999999][65.0], [0.7777777777777777][65.0], [0.7777777777777777][65.0], [1.1111111111111112][65.0], [1.1111111111111112][65.0], [1.1111111111111112][65.0], [1.225][65.0]]", 40
600, 1.1541008750000001, [[3.291666666666667][60.0]], "[[3.291666666666667][60.0], [3.791666666666666][60.0], [2.5][61.0], [3.5249999999999995][61.0], [4.041666666666666][61.0], [4.319444444444444][61.0], [4.875][61.0], [1.2583333333333333][62.0], [1.4444444444444446][62.0], [1.625][62.0], [2.0888888888888886][62.0], [2.166666666666666][62.0], [3.194444444444444][62.0], [3.875][62.0], [4.0][62.0], [4.486111111111111][62.0], [0.25][63.0], [1.0055555555555553][63.0], [1.1666666666666665][63.0], [1.1666666666666665][63.0], [1.175][63.0], [1.25][63.0], [1.4444444444444446][63.0], [1.5277777777777777][63.0], [1.7916666666666665][63.0], [2.8249999999999997][63.0], [2.8249999999999997][63.0], [2.9166666666666665][63.0], [3.175][63.0], [3.194444444444444][63.0], [3.194444444444444][63.0], [3.8249999999999997][63.0], [0.33333333333333337][64.0], [0.5][64.0], [0.9583333333333333][64.0], [1.0277777777777777][64.0], [1.0555555555555556][64.0], [1.1111111111111112][64.0], [1.25][64.0], [1.2777777777777777][64.0]]", 40
640, 1.17988212, [[3.675][59.0]], "[[3.675][59.0], [3.791666666666667][59.0], [3.9250000000000003][59.0], [2.2222222222222223][60.0], [3.291666666666667][60.0], [3.791666666666666][60.0], [3.791666666666666][60.0], [1.4583333333333333][61.0], [1.6583333333333334][61.0], [2.5][61.0], [2.5750000000000006][61.0], [3.5249999999999995][61.0], [4.041666666666666][61.0], [4.284722222222222][61.0], [4.319444444444444][61.0], [4.875][61.0], [5.027777777777778][61.0], [5.5][61.0], [0.9444444444444444][62.0], [1.1805555555555556][62.0], [1.2583333333333333][62.0], [1.4444444444444446][62.0], [1.625][62.0], [2.0888888888888886][62.0], [2.166666666666666][62.0], [2.5833333333333326][62.0], [3.194444444444444][62.0], [3.444444444444444][62.0], [3.625][62.0], [3.625][62.0], [3.875][62.0], [3.875][62.0], [4.0][62.0], [4.486111111111111][62.0], [4.902777777777778][62.0], [0.25][63.0], [0.9][63.0], [0.9166666666666667][63.0], [1.0055555555555553][63.0], [1.0055555555555553][63.0]]", 40
680, 1.2234764770000002, [[4.166666666666667][58.0]], "[[4.166666666666667][58.0], [5.625][58.0], [2.2222222222222223][59.0], [2.9][59.0], [3.675][59.0], [3.675][59.0], [3.791666666666667][59.0], [3.9250000000000003][59.0], [3.9250000000000003][59.0], [3.9250000000000003][59.0], [4.325][59.0], [4.708333333333333][59.0], [1.6249999999999998][60.0], [1.766666666666667][60.0], [2.2222222222222223][60.0], [2.75][60.0], [3.025][60.0], [3.291666666666667][60.0], [3.291666666666667][60.0], [3.791666666666666][60.0], [3.791666666666666][60.0], [3.791666666666666][60.0], [5.722222222222222][60.0], [1.0297619047619047][61.0], [1.1666666666666665][61.0], [1.4583333333333333][61.0], [1.6583333333333334][61.0], [2.5][61.0], [2.5750000000000006][61.0], [3.5249999999999995][61.0], [3.541666666666667][61.0], [4.041666666666666][61.0], [4.041666666666666][61.0], [4.284722222222222][61.0], [4.319444444444444][61.0], [4.875][61.0], [5.027777777777778][61.0], [5.5][61.0], [5.5][61.0], [0.8888888888888888][62.0]]", 40
720, 1.275377444, [[3.304166666666667][57.0]], "[[3.304166666666667][57.0], [3.4194444444444443][57.0], [4.166666666666667][57.0], [4.625][57.0], [6.499999999999999][57.0], [2.1249999999999996][58.0], [2.25][58.0], [3.2222222222222223][58.0], [4.125][58.0], [4.166666666666667][58.0], [4.324999999999999][58.0], [4.395833333333334][58.0], [4.75][58.0], [4.833333333333333][58.0], [5.625][58.0], [5.825][58.0], [1.9166666666666667][59.0], [2.2222222222222223][59.0], [2.9][59.0], [3.4250000000000003][59.0], [3.675][59.0], [3.675][59.0], [3.675][59.0], [3.791666666666667][59.0], [3.9250000000000003][59.0], [3.9250000000000003][59.0], [3.9250000000000003][59.0], [4.215277777777778][59.0], [4.325][59.0], [4.708333333333333][59.0], [1.222222222222222][60.0], [1.6249999999999998][60.0], [1.766666666666667][60.0], [2.2222222222222223][60.0], [2.5][60.0], [2.75][60.0], [3.025][60.0], [3.291666666666667][60.0], [3.291666666666667][60.0], [3.791666666666666][60.0]]", 40
760, 1.345342944, [[3.88][56.0]], "[[3.88][56.0], [4.166666666666667][56.0], [4.701388888888888][56.0], [4.8583333333333325][56.0], [2.219444444444444][57.0], [2.7333333333333334][57.0], [3.25][57.0], [3.304166666666667][57.0], [3.4194444444444443][57.0], [4.166666666666667][57.0], [4.166666666666667][57.0], [4.166666666666667][57.0], [4.625][57.0], [6.499999999999999][57.0], [2.1249999999999996][58.0], [2.152777777777778][58.0], [2.25][58.0], [3.2222222222222223][58.0], [3.3888888888888884][58.0], [3.730555555555555][58.0], [3.7499999999999996][58.0], [4.125][58.0], [4.166666666666667][58.0], [4.324999999999999][58.0], [4.395833333333334][58.0], [4.715277777777778][58.0], [4.75][58.0], [4.791666666666666][58.0], [4.833333333333333][58.0], [4.833333333333333][58.0], [4.875][58.0], [5.625][58.0], [5.825][58.0], [1.6249999999999998][59.0], [1.9166666666666667][59.0], [2.2222222222222223][59.0], [2.2222222222222223][59.0], [2.9][59.0], [3.4250000000000003][59.0], [3.675][59.0]]", 40
800, 1.377522987, [[3.171666666666667][54.0]], "[[3.171666666666667][54.0], [5.916666666666667][54.0], [4.291666666666666][55.0], [2.0166666666666666][56.0], [3.88][56.0], [3.9194444444444443][56.0], [4.166666666666667][56.0], [4.441666666666666][56.0], [4.701388888888888][56.0], [4.8583333333333325][56.0], [4.965277777777778][56.0], [2.219444444444444][57.0], [2.4444444444444446][57.0], [2.7333333333333334][57.0], [3.25][57.0], [3.25][57.0], [3.304166666666667][57.0], [3.304166666666667][57.0], [3.4194444444444443][57.0], [3.4194444444444443][57.0], [4.166666666666667][57.0], [4.166666666666667][57.0], [4.166666666666667][57.0], [4.166666666666667][57.0], [4.395833333333334][57.0], [4.625][57.0], [6.499999999999999][57.0], [2.1249999999999996][58.0], [2.152777777777778][58.0], [2.1666666666666665][58.0], [2.1805555555555554][58.0], [2.25][58.0], [2.616666666666667][58.0], [2.8888888888888884][58.0], [3.2222222222222223][58.0], [3.3888888888888884][58.0], [3.3888888888888884][58.0], [3.730555555555555][58.0], [3.7499999999999996][58.0], [3.7499999999999996][58.0]]", 40
840, 1.462696008, [[3.2716666666666674][53.0]], "[[3.2716666666666674][53.0], [2.192222222222222][54.0], [3.171666666666667][54.0], [5.916666666666667][54.0], [5.916666666666667][54.0], [3.6458333333333335][55.0], [4.158333333333333][55.0], [4.291666666666666][55.0], [5.0249999999999995][55.0], [5.095833333333333][55.0], [6.083333333333333][55.0], [2.0166666666666666][56.0], [2.1694444444444443][56.0], [3.0549999999999997][56.0], [3.758333333333333][56.0], [3.88][56.0], [3.9194444444444443][56.0], [4.166666666666667][56.0], [4.249999999999999][56.0], [4.441666666666666][56.0], [4.441666666666666][56.0], [4.701388888888888][56.0], [4.8583333333333325][56.0], [4.965277777777778][56.0], [4.965277777777778][56.0], [5.058333333333334][56.0], [5.277777777777779][56.0], [2.219444444444444][57.0], [2.4444444444444446][57.0], [2.7333333333333334][57.0], [3.25][57.0], [3.25][57.0], [3.25][57.0], [3.304166666666667][57.0], [3.304166666666667][57.0], [3.4194444444444443][57.0], [3.4194444444444443][57.0], [3.76111111111111][57.0], [3.854166666666667][57.0], [4.166666666666667][57.0]]", 40
880, 1.493245914, [[2.4949999999999997][52.0]], "[[2.4949999999999997][52.0], [4.471666666666667][52.0], [3.2716666666666674][53.0], [3.7777777777777777][53.0], [6.0][53.0], [7.020833333333333][53.0], [2.192222222222222][54.0], [2.192222222222222][54.0], [3.171666666666667][54.0], [4.130555555555555][54.0], [5.4527777777777775][54.0], [5.916666666666667][54.0], [5.916666666666667][54.0], [2.592222222222222][55.0], [3.6458333333333335][55.0], [4.066666666666666][55.0], [4.145833333333333][55.0], [4.158333333333333][55.0], [4.291666666666666][55.0], [5.0249999999999995][55.0], [5.0249999999999995][55.0], [5.083333333333334][55.0], [5.095833333333333][55.0], [6.083333333333333][55.0], [6.312499999999999][55.0], [2.0166666666666666][56.0], [2.1694444444444443][56.0], [2.1694444444444443][56.0], [2.219444444444444][56.0], [2.6458333333333335][56.0], [2.7527777777777773][56.0], [2.761111111111111][56.0], [2.808333333333333][56.0], [3.0549999999999997][56.0], [3.061111111111111][56.0], [3.4027777777777772][56.0], [3.758333333333333][56.0], [3.88][56.0], [3.9194444444444443][56.0], [4.166666666666667][56.0]]", 40
920, 1.5365393980000002, [[4.910555555555556][50.0]], "[[4.910555555555556][50.0], [2.4071428571428566][51.0], [3.6388888888888884][51.0], [7.916666666666668][51.0], [2.2977777777777773][52.0], [2.4949999999999997][52.0], [4.471666666666667][52.0], [4.509722222222221][52.0], [5.405555555555556][52.0], [7.520833333333332][52.0], [2.161666666666666][53.0], [3.1505555555555556][53.0], [3.2716666666666674][53.0], [3.7777777777777777][53.0], [6.0][53.0], [7.020833333333333][53.0], [7.816666666666667][53.0], [2.192222222222222][54.0], [2.192222222222222][54.0], [3.171666666666667][54.0], [3.7716666666666674][54.0], [4.130555555555555][54.0], [4.225][54.0], [4.333333333333332][54.0], [5.4527777777777775][54.0], [5.812499999999999][54.0], [5.916666666666667][54.0], [5.916666666666667][54.0], [8.895833333333334][54.0], [2.1838888888888888][55.0], [2.592222222222222][55.0], [2.592222222222222][55.0], [2.761111111111111][55.0], [2.8816666666666664][55.0], [3.171666666666667][55.0], [3.6458333333333335][55.0], [3.6458333333333335][55.0], [4.066666666666666][55.0], [4.145833333333333][55.0], [4.158333333333333][55.0]]", 40
960, 1.582289711, [[4.737500000000001][50.0]], "[[4.737500000000001][50.0], [4.910555555555556][50.0], [5.397222222222222][50.0], [9.416666666666668][50.0], [2.4071428571428566][51.0], [3.6388888888888884][51.0], [4.083333333333332][51.0], [6.8249999999999975][51.0], [7.916666666666668][51.0], [2.0311111111111115][52.0], [2.2977777777777773][52.0], [2.4949999999999997][52.0], [3.067222222222222][52.0], [4.471666666666667][52.0], [4.509722222222221][52.0], [5.020833333333333][52.0], [5.405555555555556][52.0], [5.611111111111111][52.0], [6.4833333333333325][52.0], [7.520833333333332][52.0], [8.395833333333334][52.0], [9.020833333333334][52.0], [2.161666666666666][53.0], [3.1505555555555556][53.0], [3.2716666666666674][53.0], [3.592222222222222][53.0], [3.7777777777777777][53.0], [4.270833333333333][53.0], [4.705][53.0], [6.0][53.0], [7.020833333333333][53.0], [7.816666666666667][53.0], [2.192222222222222][54.0], [2.192222222222222][54.0], [3.171666666666667][54.0], [3.486111111111111][54.0], [3.7716666666666674][54.0], [4.130555555555555][54.0], [4.225][54.0], [4.333333333333332][54.0]]", 40
1000, 1.6210303910000001, [[8.37222222222222][48.0]], "[[8.37222222222222][48.0], [3.207142857142857][49.0], [4.987500000000001][49.0], [11.100000000000001][49.0], [4.737500000000001][50.0], [4.910555555555556][50.0], [5.397222222222222][50.0], [5.846111111111111][50.0], [6.622222222222224][50.0], [9.38888888888889][50.0], [9.416666666666668][50.0], [2.4071428571428566][51.0], [3.6388888888888884][51.0], [4.083333333333332][51.0], [4.083333333333332][51.0], [6.8249999999999975][51.0], [7.687499999999999][51.0], [7.916666666666668][51.0], [2.0311111111111115][52.0], [2.2977777777777773][52.0], [2.4949999999999997][52.0], [3.067222222222222][52.0], [3.0908333333333333][52.0], [3.621666666666667][52.0], [4.471666666666667][52.0], [4.509722222222221][52.0], [5.020833333333333][52.0], [5.405555555555556][52.0], [5.405555555555556][52.0], [5.486111111111111][52.0], [5.611111111111111][52.0], [5.611111111111111][52.0], [6.4833333333333325][52.0], [7.177777777777778][52.0], [7.520833333333332][52.0], [7.583333333333334][52.0], [8.395833333333334][52.0], [9.020833333333334][52.0], [9.020833333333334][52.0], [2.161666666666666][53.0]]", 40
1040, 1.658886499, [[11.966666666666665][47.0]], "[[11.966666666666665][47.0], [6.059722222222222][48.0], [8.37222222222222][48.0], [3.207142857142857][49.0], [3.207142857142857][49.0], [4.987500000000001][49.0], [7.085555555555556][49.0], [8.399999999999999][49.0], [11.100000000000001][49.0], [11.100000000000001][49.0], [3.6527777777777777][50.0], [4.475][50.0], [4.737500000000001][50.0], [4.910555555555556][50.0], [4.910555555555556][50.0], [4.910555555555556][50.0], [5.397222222222222][50.0], [5.846111111111111][50.0], [6.416666666666666][50.0], [6.622222222222224][50.0], [9.38888888888889][50.0], [9.38888888888889][50.0], [9.416666666666668][50.0], [2.1977777777777776][51.0], [2.4071428571428566][51.0], [2.625][51.0], [3.6388888888888884][51.0], [4.083333333333332][51.0], [4.083333333333332][51.0], [4.083333333333332][51.0], [4.347222222222221][51.0], [4.388888888888888][51.0], [6.8249999999999975][51.0], [7.687499999999999][51.0], [7.916666666666668][51.0], [10.933333333333334][51.0], [2.0311111111111115][52.0], [2.2977777777777773][52.0], [2.4949999999999997][52.0], [2.564444444444444][52.0]]", 40
1080, 1.693219998, [[9.059722222222222][47.0]], "[[9.059722222222222][47.0], [11.966666666666665][47.0], [4.108333333333333][48.0], [5.110555555555555][48.0], [6.059722222222222][48.0], [7.377222222222223][48.0], [8.37222222222222][48.0], [11.799999999999999][48.0], [3.207142857142857][49.0], [3.207142857142857][49.0], [4.585555555555556][49.0], [4.910555555555556][49.0], [4.987500000000001][49.0], [5.379166666666666][49.0], [7.085555555555556][49.0], [7.624999999999999][49.0], [8.399999999999999][49.0], [10.386111111111111][49.0], [10.877777777777778][49.0], [11.100000000000001][49.0], [11.100000000000001][49.0], [3.6527777777777777][50.0], [4.475][50.0], [4.737500000000001][50.0], [4.910555555555556][50.0], [4.910555555555556][50.0], [4.910555555555556][50.0], [4.910555555555556][50.0], [5.397222222222222][50.0], [5.846111111111111][50.0], [6.416666666666666][50.0], [6.622222222222224][50.0], [8.783333333333333][50.0], [9.38888888888889][50.0], [9.38888888888889][50.0], [9.416666666666668][50.0], [2.1977777777777776][51.0], [2.1977777777777776][51.0], [2.4071428571428566][51.0], [2.625][51.0]]", 40
