NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.023365032, [[5.027777777777778][18.0]], "[[5.027777777777778][18.0], [7.333333333333332][18.0], [2.6666666666666665][19.0], [3.5833333333333335][19.0], [6.583333333333333][19.0], [7.333333333333333][19.0], [2.2][20.0], [2.916666666666666][20.0], [3.1944444444444446][20.0], [5.027777777777778][20.0], [5.083333333333333][20.0], [5.500000000000001][20.0], [6.0][20.0], [6.666666666666667][20.0], [9.0][20.0], [0.4027777777777779][21.0], [0.45833333333333326][21.0], [0.45833333333333326][21.0], [1.0833333333333333][21.0], [2.166666666666667][21.0], [4.25][21.0], [4.25][21.0], [4.499999999999999][21.0], [4.5][21.0], [4.5][21.0], [5.166666666666666][21.0], [5.25][21.0], [5.25][21.0], [6.25][21.0], [7.083333333333333][21.0], [0.04444444444444473][22.0], [1.6111111111111107][22.0], [1.6111111111111107][22.0], [1.9999999999999998][22.0], [1.9999999999999998][22.0], [1.9999999999999998][22.0], [3.0277777777777777][22.0], [3.25][22.0], [3.25][22.0], [3.25][22.0]]", 40
480, 1.0433479030000001, [[2.2222222222222223][17.0]], "[[2.2222222222222223][17.0], [3.7222222222222223][17.0], [3.6666666666666665][18.0], [5.027777777777778][18.0], [6.416666666666667][18.0], [6.583333333333333][18.0], [7.0][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [2.6666666666666665][19.0], [3.5833333333333335][19.0], [3.7499999999999996][19.0], [4.083333333333333][19.0], [5.416666666666667][19.0], [6.583333333333333][19.0], [6.583333333333333][19.0], [7.333333333333333][19.0], [9.249999999999998][19.0], [1.6666666666666667][20.0], [2.2][20.0], [2.916666666666666][20.0], [3.166666666666667][20.0], [3.1944444444444446][20.0], [5.027777777777778][20.0], [5.083333333333333][20.0], [5.500000000000001][20.0], [5.75][20.0], [6.0][20.0], [6.666666666666667][20.0], [9.0][20.0], [0.4027777777777779][21.0], [0.45833333333333326][21.0], [0.45833333333333326][21.0], [0.875][21.0], [0.916666666666667][21.0], [1.0833333333333333][21.0], [1.944444444444444][21.0], [2.166666666666667][21.0], [4.25][21.0]]", 40
520, 1.063717418, [[2.2222222222222223][17.0]], "[[2.2222222222222223][17.0], [3.666666666666666][17.0], [3.7222222222222223][17.0], [7.75][17.0], [7.916666666666666][17.0], [8.416666666666666][17.0], [2.3333333333333335][18.0], [3.5277777777777777][18.0], [3.6666666666666665][18.0], [5.027777777777778][18.0], [5.027777777777778][18.0], [5.027777777777778][18.0], [5.083333333333334][18.0], [5.499999999999999][18.0], [6.416666666666667][18.0], [6.583333333333333][18.0], [7.0][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [8.25][18.0], [11.5][18.0], [2.6666666666666665][19.0], [2.6944444444444446][19.0], [3.5833333333333335][19.0], [3.7499999999999996][19.0], [4.083333333333333][19.0], [4.916666666666667][19.0], [5.027777777777778][19.0], [5.416666666666667][19.0], [6.583333333333333][19.0], [6.583333333333333][19.0], [7.333333333333333][19.0], [7.36111111111111][19.0], [9.249999999999998][19.0], [1.6666666666666667][20.0], [2.2][20.0], [2.2499999999999996][20.0]]", 40
560, 1.086830055, [[10.75][15.0]], "[[10.75][15.0], [4.958333333333333][16.0], [5.583333333333333][16.0], [7.0][16.0], [8.027777777777779][16.0], [8.527777777777779][16.0], [13.0][16.0], [2.2222222222222223][17.0], [3.166666666666666][17.0], [3.666666666666666][17.0], [3.666666666666667][17.0], [3.7222222222222223][17.0], [5.041666666666667][17.0], [7.416666666666666][17.0], [7.75][17.0], [7.916666666666666][17.0], [7.916666666666666][17.0], [8.0][17.0], [8.416666666666666][17.0], [8.416666666666666][17.0], [11.083333333333332][17.0], [2.3333333333333335][18.0], [3.5277777777777777][18.0], [3.6666666666666665][18.0], [3.6666666666666665][18.0], [4.333333333333333][18.0], [4.583333333333333][18.0], [5.027777777777778][18.0], [5.027777777777778][18.0], [5.027777777777778][18.0], [5.083333333333334][18.0], [5.083333333333334][18.0], [5.499999999999999][18.0], [6.416666666666667][18.0], [6.583333333333333][18.0], [7.0][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0], [7.333333333333332][18.0]]", 40
600, 1.112094712, [[4.333333333333334][15.0]], "[[4.333333333333334][15.0], [5.736111111111112][15.0], [6.041666666666666][15.0], [10.333333333333332][15.0], [10.75][15.0], [10.75][15.0], [2.694444444444444][16.0], [4.500000000000001][16.0], [4.958333333333333][16.0], [5.583333333333333][16.0], [6.791666666666667][16.0], [7.0][16.0], [7.0][16.0], [7.999999999999999][16.0], [8.027777777777779][16.0], [8.527777777777779][16.0], [9.166666666666666][16.0], [9.916666666666666][16.0], [13.0][16.0], [13.0][16.0], [2.2222222222222223][17.0], [2.416666666666667][17.0], [3.166666666666666][17.0], [3.333333333333333][17.0], [3.666666666666666][17.0], [3.666666666666667][17.0], [3.7222222222222223][17.0], [3.7222222222222223][17.0], [4.208333333333333][17.0], [5.041666666666667][17.0], [6.7222222222222205][17.0], [6.916666666666666][17.0], [7.416666666666666][17.0], [7.75][17.0], [7.916666666666666][17.0], [7.916666666666666][17.0], [8.0][17.0], [8.416666666666666][17.0], [8.416666666666666][17.0], [8.75][17.0]]", 40
640, 1.13480867, [[5.958333333333333][14.0]], "[[5.958333333333333][14.0], [6.986111111111112][14.0], [4.333333333333334][15.0], [5.736111111111112][15.0], [5.736111111111112][15.0], [6.041666666666666][15.0], [6.041666666666666][15.0], [6.216666666666669][15.0], [9.583333333333332][15.0], [10.333333333333332][15.0], [10.333333333333334][15.0], [10.75][15.0], [10.75][15.0], [11.416666666666666][15.0], [2.694444444444444][16.0], [3.583333333333333][16.0], [3.833333333333333][16.0], [4.500000000000001][16.0], [4.583333333333333][16.0], [4.958333333333333][16.0], [5.583333333333333][16.0], [5.583333333333333][16.0], [5.999999999999999][16.0], [6.791666666666667][16.0], [7.0][16.0], [7.0][16.0], [7.999999999999999][16.0], [8.027777777777779][16.0], [8.25][16.0], [8.333333333333332][16.0], [8.527777777777779][16.0], [9.166666666666666][16.0], [9.916666666666666][16.0], [12.25][16.0], [13.0][16.0], [13.0][16.0], [2.2222222222222223][17.0], [2.416666666666667][17.0], [2.958333333333333][17.0], [3.166666666666666][17.0]]", 40
680, 1.159377475, [[10.98611111111111][13.0]], "[[10.98611111111111][13.0], [4.361111111111111][14.0], [5.958333333333333][14.0], [6.986111111111112][14.0], [7.0694444444444455][14.0], [11.416666666666666][14.0], [11.916666666666666][14.0], [12.333333333333332][14.0], [14.249999999999998][14.0], [4.236111111111112][15.0], [4.333333333333334][15.0], [5.583333333333333][15.0], [5.736111111111112][15.0], [5.736111111111112][15.0], [6.041666666666666][15.0], [6.041666666666666][15.0], [6.208333333333333][15.0], [6.216666666666669][15.0], [6.611111111111112][15.0], [9.583333333333332][15.0], [9.833333333333334][15.0], [10.333333333333332][15.0], [10.333333333333334][15.0], [10.333333333333334][15.0], [10.75][15.0], [10.75][15.0], [10.75][15.0], [11.166666666666666][15.0], [11.416666666666666][15.0], [12.166666666666666][15.0], [12.833333333333334][15.0], [1.3555555555555554][16.0], [2.694444444444444][16.0], [3.583333333333333][16.0], [3.833333333333333][16.0], [4.5][16.0], [4.500000000000001][16.0], [4.583333333333333][16.0], [4.958333333333333][16.0], [5.583333333333333][16.0]]", 40
720, 1.187268964, [[13.916666666666666][12.0]], "[[13.916666666666666][12.0], [14.583333333333332][12.0], [7.833333333333331][13.0], [9.36111111111111][13.0], [10.98611111111111][13.0], [4.361111111111111][14.0], [4.569444444444445][14.0], [5.111111111111111][14.0], [5.958333333333333][14.0], [5.958333333333334][14.0], [6.986111111111112][14.0], [7.0694444444444455][14.0], [10.333333333333334][14.0], [11.416666666666666][14.0], [11.916666666666666][14.0], [12.166666666666666][14.0], [12.333333333333332][14.0], [13.749999999999998][14.0], [13.999999999999998][14.0], [14.0][14.0], [14.249999999999998][14.0], [15.333333333333332][14.0], [3.3277777777777775][15.0], [4.236111111111112][15.0], [4.333333333333334][15.0], [5.583333333333333][15.0], [5.666666666666666][15.0], [5.736111111111112][15.0], [5.736111111111112][15.0], [5.736111111111112][15.0], [5.791666666666667][15.0], [6.041666666666666][15.0], [6.041666666666666][15.0], [6.041666666666666][15.0], [6.208333333333333][15.0], [6.216666666666669][15.0], [6.611111111111112][15.0], [6.611111111111112][15.0], [8.749999999999998][15.0], [8.866666666666667][15.0]]", 40
760, 1.217897765, [[7.249999999999999][12.0]], "[[7.249999999999999][12.0], [7.541666666666667][12.0], [13.916666666666666][12.0], [13.916666666666666][12.0], [14.583333333333332][12.0], [4.722222222222221][13.0], [7.833333333333331][13.0], [9.36111111111111][13.0], [10.861111111111112][13.0], [10.98611111111111][13.0], [11.166666666666666][13.0], [12.916666666666666][13.0], [14.111111111111109][13.0], [4.2444444444444445][14.0], [4.361111111111111][14.0], [4.569444444444445][14.0], [4.819444444444445][14.0], [5.111111111111111][14.0], [5.958333333333333][14.0], [5.958333333333334][14.0], [5.958333333333334][14.0], [6.777777777777778][14.0], [6.916666666666667][14.0], [6.9305555555555545][14.0], [6.986111111111112][14.0], [7.0694444444444455][14.0], [7.266666666666666][14.0], [10.333333333333334][14.0], [11.416666666666666][14.0], [11.416666666666666][14.0], [11.916666666666666][14.0], [11.999999999999998][14.0], [12.166666666666666][14.0], [12.166666666666666][14.0], [12.333333333333332][14.0], [12.916666666666666][14.0], [13.749999999999998][14.0], [13.749999999999998][14.0], [13.999999999999998][14.0], [14.0][14.0]]", 40
800, 1.2448826880000001, [[7.625][11.0]], "[[7.625][11.0], [12.958333333333332][11.0], [6.972222222222221][12.0], [7.249999999999999][12.0], [7.541666666666667][12.0], [10.138888888888888][12.0], [11.444444444444445][12.0], [12.083333333333334][12.0], [13.916666666666666][12.0], [13.916666666666666][12.0], [14.583333333333332][12.0], [4.722222222222221][13.0], [4.722222222222221][13.0], [4.722222222222221][13.0], [5.319444444444444][13.0], [6.173611111111111][13.0], [7.0][13.0], [7.833333333333331][13.0], [8.722222222222221][13.0], [9.277777777777777][13.0], [9.36111111111111][13.0], [10.861111111111112][13.0], [10.98611111111111][13.0], [11.166666666666666][13.0], [11.291666666666666][13.0], [11.666666666666666][13.0], [12.916666666666666][13.0], [13.0][13.0], [13.916666666666666][13.0], [14.111111111111109][13.0], [14.25][13.0], [3.1805555555555562][14.0], [4.2444444444444445][14.0], [4.361111111111111][14.0], [4.361111111111111][14.0], [4.569444444444445][14.0], [4.569444444444445][14.0], [4.819444444444445][14.0], [5.111111111111111][14.0], [5.749999999999999][14.0]]", 40
840, 1.271239539, [[10.625][10.0]], "[[10.625][10.0], [6.666666666666665][11.0], [7.305555555555555][11.0], [7.625][11.0], [12.958333333333332][11.0], [5.722222222222221][12.0], [6.916666666666665][12.0], [6.972222222222221][12.0], [6.972222222222221][12.0], [6.972222222222221][12.0], [7.249999999999999][12.0], [7.541666666666667][12.0], [9.541666666666666][12.0], [10.138888888888888][12.0], [10.777777777777779][12.0], [11.444444444444445][12.0], [12.083333333333334][12.0], [13.916666666666666][12.0], [13.916666666666666][12.0], [13.916666666666666][12.0], [14.583333333333332][12.0], [3.3194444444444446][13.0], [4.722222222222221][13.0], [4.722222222222221][13.0], [4.722222222222221][13.0], [4.722222222222221][13.0], [5.305555555555555][13.0], [5.319444444444444][13.0], [5.388888888888889][13.0], [6.173611111111111][13.0], [6.666666666666666][13.0], [7.0][13.0], [7.833333333333331][13.0], [8.625][13.0], [8.652777777777779][13.0], [8.722222222222221][13.0], [9.277777777777777][13.0], [9.277777777777777][13.0], [9.36111111111111][13.0], [10.805555555555555][13.0]]", 40
880, 1.3011398950000002, [[7.388888888888887][9.0]], "[[7.388888888888887][9.0], [14.266666666666666][9.0], [10.625][10.0], [10.625][10.0], [14.208333333333332][10.0], [6.375][11.0], [6.5555555555555545][11.0], [6.666666666666665][11.0], [6.872222222222222][11.0], [6.916666666666665][11.0], [7.055555555555554][11.0], [7.083333333333332][11.0], [7.305555555555555][11.0], [7.305555555555555][11.0], [7.625][11.0], [8.83611111111111][11.0], [9.263888888888888][11.0], [11.97222222222222][11.0], [12.61111111111111][11.0], [12.875][11.0], [12.958333333333332][11.0], [19.916666666666664][11.0], [5.722222222222221][12.0], [5.722222222222221][12.0], [6.861111111111111][12.0], [6.916666666666665][12.0], [6.972222222222221][12.0], [6.972222222222221][12.0], [6.972222222222221][12.0], [6.972222222222221][12.0], [7.249999999999999][12.0], [7.541666666666667][12.0], [8.166666666666666][12.0], [9.541666666666666][12.0], [10.138888888888888][12.0], [10.138888888888888][12.0], [10.13888888888889][12.0], [10.625][12.0], [10.777777777777779][12.0], [11.444444444444445][12.0]]", 40
920, 1.334377822, [[7.388888888888887][9.0]], "[[7.388888888888887][9.0], [7.388888888888887][9.0], [14.266666666666666][9.0], [16.041666666666664][9.0], [16.375][9.0], [5.083333333333332][10.0], [7.805555555555555][10.0], [8.388888888888888][10.0], [9.055555555555555][10.0], [9.75][10.0], [10.625][10.0], [10.625][10.0], [14.208333333333332][10.0], [6.375][11.0], [6.5249999999999995][11.0], [6.5555555555555545][11.0], [6.5555555555555545][11.0], [6.666666666666665][11.0], [6.872222222222222][11.0], [6.916666666666665][11.0], [6.916666666666665][11.0], [6.916666666666665][11.0], [7.055555555555554][11.0], [7.055555555555554][11.0], [7.083333333333332][11.0], [7.305555555555555][11.0], [7.305555555555555][11.0], [7.625][11.0], [8.083333333333332][11.0], [8.83611111111111][11.0], [9.263888888888888][11.0], [10.708333333333332][11.0], [11.97222222222222][11.0], [12.61111111111111][11.0], [12.875][11.0], [12.958333333333332][11.0], [13.944444444444445][11.0], [15.625][11.0], [19.916666666666664][11.0], [4.833333333333332][12.0]]", 40
960, 1.365976072, [[7.388888888888887][9.0]], "[[7.388888888888887][9.0], [7.388888888888887][9.0], [8.097222222222221][9.0], [8.388888888888888][9.0], [14.266666666666666][9.0], [16.041666666666664][9.0], [16.166666666666664][9.0], [16.375][9.0], [5.083333333333332][10.0], [7.111111111111111][10.0], [7.733333333333334][10.0], [7.777777777777776][10.0], [7.805555555555555][10.0], [7.805555555555555][10.0], [7.877777777777776][10.0], [8.388888888888888][10.0], [8.708333333333334][10.0], [9.055555555555555][10.0], [9.75][10.0], [10.625][10.0], [10.625][10.0], [11.055555555555554][10.0], [13.111111111111109][10.0], [14.208333333333332][10.0], [5.083333333333332][11.0], [6.1388888888888875][11.0], [6.375][11.0], [6.5249999999999995][11.0], [6.5555555555555545][11.0], [6.5555555555555545][11.0], [6.5555555555555545][11.0], [6.5555555555555545][11.0], [6.666666666666665][11.0], [6.872222222222222][11.0], [6.872222222222222][11.0], [6.872222222222222][11.0], [6.916666666666665][11.0], [6.916666666666665][11.0], [6.916666666666665][11.0], [7.055555555555554][11.0]]", 40
1000, 1.3977369320000002, [[10.26388888888889][8.0]], "[[10.26388888888889][8.0], [10.73611111111111][8.0], [7.388888888888887][9.0], [7.388888888888887][9.0], [8.097222222222221][9.0], [8.25][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.874999999999998][9.0], [9.722222222222221][9.0], [12.041666666666666][9.0], [14.266666666666666][9.0], [14.999999999999998][9.0], [15.75][9.0], [16.041666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.25][9.0], [16.375][9.0], [5.083333333333332][10.0], [7.111111111111111][10.0], [7.733333333333334][10.0], [7.777777777777776][10.0], [7.805555555555555][10.0], [7.805555555555555][10.0], [7.877777777777776][10.0], [7.877777777777776][10.0], [8.100000000000001][10.0], [8.388888888888888][10.0], [8.708333333333334][10.0], [8.708333333333334][10.0], [9.055555555555555][10.0], [9.097222222222221][10.0], [9.75][10.0], [10.625][10.0], [10.625][10.0], [10.88888888888889][10.0]]", 40
1040, 1.4448315980000002, [[13.5][7.0]], "[[13.5][7.0], [9.522222222222222][8.0], [10.26388888888889][8.0], [10.638888888888888][8.0], [10.73611111111111][8.0], [10.73611111111111][8.0], [11.333333333333334][8.0], [14.516666666666666][8.0], [18.333333333333332][8.0], [5.416666666666665][9.0], [7.388888888888887][9.0], [7.388888888888887][9.0], [8.097222222222221][9.0], [8.25][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.874999999999998][9.0], [8.874999999999998][9.0], [9.25][9.0], [9.347222222222223][9.0], [9.708333333333334][9.0], [9.722222222222221][9.0], [9.722222222222221][9.0], [9.722222222222221][9.0], [10.194444444444443][9.0], [12.041666666666666][9.0], [12.041666666666666][9.0], [12.666666666666666][9.0], [13.5][9.0], [14.266666666666666][9.0], [14.999999999999998][9.0], [15.75][9.0], [15.791666666666664][9.0], [16.041666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.166666666666664][9.0], [16.166666666666668][9.0]]", 40
1080, 1.47072482, [[10.125][7.0]], "[[10.125][7.0], [13.5][7.0], [13.5][7.0], [5.861111111111112][8.0], [7.847222222222222][8.0], [7.958333333333333][8.0], [9.522222222222222][8.0], [9.522222222222222][8.0], [10.26388888888889][8.0], [10.638888888888888][8.0], [10.722222222222221][8.0], [10.73611111111111][8.0], [10.73611111111111][8.0], [10.874999999999998][8.0], [11.25][8.0], [11.333333333333334][8.0], [12.25][8.0], [12.983333333333333][8.0], [14.516666666666666][8.0], [15.583333333333332][8.0], [18.333333333333332][8.0], [5.416666666666665][9.0], [7.388888888888887][9.0], [7.388888888888887][9.0], [8.097222222222221][9.0], [8.097222222222221][9.0], [8.25][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.388888888888888][9.0], [8.638888888888888][9.0], [8.874999999999998][9.0], [8.874999999999998][9.0], [8.999999999999998][9.0], [9.25][9.0], [9.347222222222223][9.0], [9.402777777777777][9.0], [9.708333333333334][9.0], [9.722222222222221][9.0]]", 40
