NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.69114268, [[0.8111111111111111][0.0]], "[[0.8111111111111111][0.0], [1.1904761904761902][0.0], [1.3125][0.0], [2.9166666666666665][0.0], [3.1249999999999996][0.0], [3.7][0.0], [3.75][0.0], [4.041666666666667][0.0], [4.166666666666667][0.0], [4.166666666666667][0.0], [4.291666666666666][0.0], [4.333333333333334][0.0], [5.208333333333333][0.0], [5.616666666666666][0.0], [7.666666666666666][0.0], [7.916666666666667][0.0], [7.916666666666668][0.0], [8.444444444444445][0.0], [8.666666666666666][0.0], [9.5][0.0], [9.583333333333334][0.0], [9.75][0.0], [10.0][0.0], [11.5][0.0], [11.5][0.0], [12.0][0.0], [12.5][0.0], [13.0][0.0], [13.0][0.0], [13.0][0.0], [13.0][0.0], [13.0][0.0], [13.5][0.0], [13.5][0.0], [14.0][0.0], [14.25][0.0], [14.75][0.0], [14.75][0.0], [16.75][0.0], [1.1166666666666667][1.0]]", 40
480, 1.7603184500000002, [[0.8111111111111111][0.0]], "[[0.8111111111111111][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.3125][0.0], [2.4666666666666663][0.0], [2.9166666666666665][0.0], [3.1249999999999996][0.0], [3.4444444444444446][0.0], [3.5625][0.0], [3.7][0.0], [3.75][0.0], [4.041666666666667][0.0], [4.083333333333333][0.0], [4.166666666666666][0.0], [4.166666666666667][0.0], [4.166666666666667][0.0], [4.166666666666667][0.0], [4.291666666666666][0.0], [4.333333333333334][0.0], [5.124999999999999][0.0], [5.208333333333333][0.0], [5.616666666666666][0.0], [6.166666666666665][0.0], [7.472222222222222][0.0], [7.666666666666666][0.0], [7.916666666666667][0.0], [7.916666666666668][0.0], [8.444444444444445][0.0], [8.666666666666666][0.0], [8.75][0.0], [9.5][0.0], [9.583333333333334][0.0], [9.75][0.0], [10.0][0.0], [10.5][0.0], [11.0][0.0], [11.5][0.0], [11.5][0.0], [12.0][0.0], [12.333333333333332][0.0]]", 40
520, 1.8203101480000001, [[0.6458333333333335][0.0]], "[[0.6458333333333335][0.0], [0.7555555555555556][0.0], [0.8111111111111111][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.7571428571428571][0.0], [1.8333333333333333][0.0], [1.8928571428571428][0.0], [2.3249999999999997][0.0], [2.4666666666666663][0.0], [2.5277777777777777][0.0], [2.645833333333333][0.0], [2.7249999999999996][0.0], [2.9166666666666665][0.0], [3.1249999999999996][0.0], [3.291666666666667][0.0], [3.4299999999999997][0.0], [3.4444444444444446][0.0], [3.483333333333333][0.0], [3.5625][0.0], [3.7][0.0], [3.75][0.0], [4.041666666666666][0.0], [4.041666666666667][0.0], [4.083333333333333][0.0], [4.166666666666666][0.0], [4.166666666666667][0.0], [4.166666666666667][0.0], [4.166666666666667][0.0], [4.291666666666666][0.0], [4.333333333333334][0.0], [4.508333333333333][0.0], [5.124999999999999][0.0], [5.208333333333333][0.0], [5.616666666666666][0.0], [5.958333333333333][0.0], [6.083333333333333][0.0]]", 40
560, 1.900633604, [[0.0625][0.0]], "[[0.0625][0.0], [0.6458333333333335][0.0], [0.7555555555555556][0.0], [0.8111111111111111][0.0], [0.9777777777777777][0.0], [1.0][0.0], [1.0944444444444443][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.4642857142857142][0.0], [1.5952380952380951][0.0], [1.738095238095238][0.0], [1.7499999999999998][0.0], [1.7571428571428571][0.0], [1.761904761904762][0.0], [1.8333333333333333][0.0], [1.8928571428571428][0.0], [1.9642857142857144][0.0], [2.083333333333333][0.0], [2.0999999999999996][0.0], [2.3249999999999997][0.0], [2.4666666666666663][0.0], [2.5277777777777777][0.0], [2.645833333333333][0.0], [2.7083333333333335][0.0], [2.7249999999999996][0.0], [2.9166666666666665][0.0], [2.9299999999999997][0.0], [3.1249999999999996][0.0], [3.291666666666667][0.0], [3.4299999999999997][0.0], [3.4444444444444446][0.0], [3.483333333333333][0.0], [3.5625][0.0], [3.7][0.0], [3.7][0.0], [3.75][0.0]]", 40
600, 1.9756426530000002, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [0.0625][0.0], [0.11428571428571432][0.0], [0.6458333333333335][0.0], [0.7555555555555556][0.0], [0.8111111111111111][0.0], [0.9777777777777777][0.0], [1.0][0.0], [1.0714285714285716][0.0], [1.0833333333333335][0.0], [1.0944444444444443][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.3833333333333333][0.0], [1.388888888888889][0.0], [1.4055555555555554][0.0], [1.4642857142857142][0.0], [1.4999999999999998][0.0], [1.5952380952380951][0.0], [1.738095238095238][0.0], [1.7499999999999998][0.0], [1.7571428571428571][0.0], [1.761904761904762][0.0], [1.8111111111111111][0.0], [1.8333333333333333][0.0], [1.8928571428571428][0.0], [1.9642857142857144][0.0], [2.0][0.0], [2.083333333333333][0.0], [2.0999999999999996][0.0], [2.3249999999999997][0.0], [2.4666666666666663][0.0], [2.5277777777777777][0.0], [2.645833333333333][0.0], [2.7083333333333335][0.0], [2.7249999999999996][0.0], [2.9166666666666665][0.0]]", 40
640, 2.050318293, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [0.02777777777777768][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.16666666666666674][0.0], [0.5111111111111111][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.7555555555555556][0.0], [0.8111111111111111][0.0], [0.9777777777777777][0.0], [1.0][0.0], [1.0299999999999996][0.0], [1.041666666666667][0.0], [1.0714285714285716][0.0], [1.0833333333333335][0.0], [1.0944444444444443][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.3833333333333333][0.0], [1.388888888888889][0.0], [1.4047619047619049][0.0], [1.4055555555555554][0.0], [1.4642857142857142][0.0], [1.4999999999999998][0.0], [1.5952380952380951][0.0], [1.6428571428571426][0.0], [1.738095238095238][0.0], [1.7499999999999998][0.0], [1.7499999999999998][0.0], [1.7571428571428571][0.0], [1.761904761904762][0.0], [1.8111111111111111][0.0], [1.8333333333333333][0.0], [1.8652777777777778][0.0], [1.8928571428571428][0.0]]", 40
680, 2.1448196640000003, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [-0.13888888888888884][0.0], [0.02777777777777768][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.16666666666666674][0.0], [0.5111111111111111][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.7177777777777777][0.0], [0.7555555555555556][0.0], [0.8111111111111111][0.0], [0.9777777777777777][0.0], [0.9888888888888889][0.0], [1.0][0.0], [1.0299999999999996][0.0], [1.041666666666667][0.0], [1.0714285714285716][0.0], [1.0750000000000002][0.0], [1.0833333333333335][0.0], [1.0916666666666668][0.0], [1.0944444444444443][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.3833333333333333][0.0], [1.388888888888889][0.0], [1.4047619047619049][0.0], [1.4055555555555554][0.0], [1.4642857142857142][0.0], [1.4999999999999998][0.0], [1.5466666666666664][0.0], [1.5952380952380951][0.0], [1.6428571428571426][0.0], [1.6904761904761902][0.0], [1.7166666666666668][0.0]]", 40
720, 2.198090278, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [-0.13888888888888884][0.0], [0.02777777777777768][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.16666666666666674][0.0], [0.41666666666666674][0.0], [0.5111111111111111][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.7177777777777777][0.0], [0.7555555555555556][0.0], [0.7579365079365079][0.0], [0.8111111111111111][0.0], [0.8611111111111114][0.0], [0.9722222222222223][0.0], [0.9777777777777777][0.0], [0.9888888888888889][0.0], [1.0][0.0], [1.0299999999999996][0.0], [1.041666666666667][0.0], [1.0714285714285716][0.0], [1.0750000000000002][0.0], [1.0833333333333335][0.0], [1.0916666666666668][0.0], [1.0944444444444443][0.0], [1.0952380952380951][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.25][0.0], [1.3125][0.0], [1.375][0.0], [1.3833333333333333][0.0], [1.388888888888889][0.0], [1.4047619047619049][0.0], [1.4055555555555554][0.0], [1.4055555555555557][0.0], [1.4642857142857142][0.0]]", 40
760, 2.24907134, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [-0.13888888888888884][0.0], [-1.1102230246251565E-16][0.0], [0.02777777777777768][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.16666666666666674][0.0], [0.38095238095238115][0.0], [0.41666666666666674][0.0], [0.5111111111111111][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.7177777777777777][0.0], [0.7555555555555556][0.0], [0.7579365079365079][0.0], [0.7833333333333334][0.0], [0.8111111111111111][0.0], [0.8250000000000003][0.0], [0.8611111111111114][0.0], [0.9583333333333335][0.0], [0.9722222222222223][0.0], [0.9777777777777777][0.0], [0.9888888888888889][0.0], [1.0][0.0], [1.0299999999999996][0.0], [1.041666666666667][0.0], [1.0714285714285716][0.0], [1.0750000000000002][0.0], [1.0833333333333335][0.0], [1.0833333333333335][0.0], [1.0916666666666668][0.0], [1.0944444444444443][0.0], [1.0952380952380951][0.0], [1.125][0.0], [1.1875][0.0], [1.1904761904761902][0.0], [1.25][0.0], [1.25][0.0], [1.3125][0.0]]", 40
800, 2.3300218630000002, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [-0.13888888888888884][0.0], [-0.09523809523809534][0.0], [-1.1102230246251565E-16][0.0], [0.02777777777777768][0.0], [0.042857142857142705][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0], [0.38095238095238115][0.0], [0.41666666666666674][0.0], [0.5111111111111111][0.0], [0.55][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.7177777777777777][0.0], [0.7190476190476192][0.0], [0.75][0.0], [0.7555555555555556][0.0], [0.7579365079365079][0.0], [0.7833333333333334][0.0], [0.8111111111111111][0.0], [0.8250000000000003][0.0], [0.8611111111111114][0.0], [0.9055555555555556][0.0], [0.9444444444444444][0.0], [0.9541666666666666][0.0], [0.9583333333333335][0.0], [0.9722222222222223][0.0], [0.9777777777777777][0.0], [0.9888888888888889][0.0], [1.0][0.0], [1.0055555555555558][0.0], [1.0299999999999996][0.0], [1.041666666666667][0.0], [1.0714285714285716][0.0], [1.0750000000000002][0.0]]", 40
840, 2.397212685, [[-0.38888888888888884][0.0]], "[[-0.38888888888888884][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.09523809523809534][0.0], [-1.1102230246251565E-16][0.0], [0.02083333333333337][0.0], [0.02777777777777768][0.0], [0.042857142857142705][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0], [0.35666666666666647][0.0], [0.38095238095238115][0.0], [0.41666666666666674][0.0], [0.5111111111111111][0.0], [0.55][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.6583333333333332][0.0], [0.7177777777777777][0.0], [0.7190476190476192][0.0], [0.75][0.0], [0.7555555555555556][0.0], [0.7579365079365079][0.0], [0.7833333333333334][0.0], [0.8111111111111111][0.0], [0.8250000000000003][0.0], [0.8527777777777779][0.0], [0.8611111111111114][0.0], [0.9047619047619047][0.0], [0.9055555555555556][0.0], [0.9444444444444444][0.0], [0.9541666666666666][0.0], [0.9583333333333335][0.0]]", 40
880, 2.444365088, [[-0.4285714285714284][0.0]], "[[-0.4285714285714284][0.0], [-0.38888888888888884][0.0], [-0.35714285714285743][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.09523809523809534][0.0], [-0.08333333333333348][0.0], [-1.1102230246251565E-16][0.0], [-1.1102230246251565E-16][0.0], [2.220446049250313E-16][0.0], [0.02083333333333337][0.0], [0.02777777777777768][0.0], [0.042857142857142705][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0], [0.35416666666666674][0.0], [0.35666666666666647][0.0], [0.375][0.0], [0.38095238095238115][0.0], [0.3999999999999999][0.0], [0.41666666666666674][0.0], [0.5111111111111111][0.0], [0.5238095238095237][0.0], [0.55][0.0], [0.6458333333333335][0.0], [0.6458333333333335][0.0], [0.6583333333333332][0.0], [0.7][0.0], [0.71][0.0], [0.7177777777777777][0.0], [0.7190476190476192][0.0], [0.7380952380952379][0.0], [0.75][0.0]]", 40
920, 2.495994318, [[-0.7619047619047621][0.0]], "[[-0.7619047619047621][0.0], [-0.4285714285714284][0.0], [-0.38888888888888884][0.0], [-0.35714285714285743][0.0], [-0.2857142857142857][0.0], [-0.28095238095238106][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.09523809523809534][0.0], [-0.08333333333333348][0.0], [-0.07142857142857162][0.0], [-1.1102230246251565E-16][0.0], [-1.1102230246251565E-16][0.0], [2.220446049250313E-16][0.0], [0.02083333333333337][0.0], [0.02777777777777768][0.0], [0.033333333333333215][0.0], [0.042857142857142705][0.0], [0.061111111111111116][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0], [0.19047619047619047][0.0], [0.35416666666666674][0.0], [0.35666666666666647][0.0], [0.375][0.0], [0.38095238095238115][0.0], [0.3999999999999999][0.0], [0.41666666666666674][0.0], [0.41666666666666674][0.0], [0.5][0.0], [0.5111111111111111][0.0], [0.5238095238095237][0.0], [0.5416666666666667][0.0]]", 40
960, 2.5451150140000003, [[-1.0857142857142856][0.0]], "[[-1.0857142857142856][0.0], [-0.7619047619047621][0.0], [-0.4285714285714284][0.0], [-0.38888888888888884][0.0], [-0.36111111111111116][0.0], [-0.35714285714285743][0.0], [-0.2857142857142857][0.0], [-0.28095238095238106][0.0], [-0.2638888888888886][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.09523809523809534][0.0], [-0.08333333333333348][0.0], [-0.07142857142857162][0.0], [-1.1102230246251565E-16][0.0], [-1.1102230246251565E-16][0.0], [-0.0][0.0], [2.220446049250313E-16][0.0], [0.02083333333333337][0.0], [0.023809523809523725][0.0], [0.02777777777777768][0.0], [0.033333333333333215][0.0], [0.033333333333333215][0.0], [0.042857142857142705][0.0], [0.04761904761904756][0.0], [0.061111111111111116][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0], [0.19047619047619047][0.0], [0.20833333333333337][0.0], [0.35416666666666674][0.0], [0.35666666666666647][0.0], [0.375][0.0]]", 40
1000, 2.590884742, [[-1.0857142857142856][0.0]], "[[-1.0857142857142856][0.0], [-0.9166666666666665][0.0], [-0.7619047619047621][0.0], [-0.4722222222222223][0.0], [-0.4285714285714284][0.0], [-0.38888888888888884][0.0], [-0.36111111111111116][0.0], [-0.35714285714285743][0.0], [-0.2857142857142857][0.0], [-0.28095238095238106][0.0], [-0.2638888888888886][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.1375][0.0], [-0.09523809523809534][0.0], [-0.08750000000000002][0.0], [-0.08333333333333348][0.0], [-0.07142857142857162][0.0], [-1.1102230246251565E-16][0.0], [-1.1102230246251565E-16][0.0], [-0.0][0.0], [2.220446049250313E-16][0.0], [0.02083333333333337][0.0], [0.023809523809523725][0.0], [0.02777777777777768][0.0], [0.033333333333333215][0.0], [0.033333333333333215][0.0], [0.042857142857142705][0.0], [0.04761904761904756][0.0], [0.061111111111111116][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0], [0.0714285714285714][0.0], [0.0714285714285714][0.0], [0.11428571428571432][0.0], [0.125][0.0], [0.16666666666666674][0.0]]", 40
1040, 2.653587001, [[-1.0857142857142856][0.0]], "[[-1.0857142857142856][0.0], [-0.9166666666666665][0.0], [-0.7619047619047621][0.0], [-0.4999999999999999][0.0], [-0.4722222222222223][0.0], [-0.4285714285714284][0.0], [-0.38888888888888884][0.0], [-0.36111111111111116][0.0], [-0.36111111111111116][0.0], [-0.35714285714285743][0.0], [-0.35714285714285743][0.0], [-0.2857142857142857][0.0], [-0.28095238095238106][0.0], [-0.2638888888888886][0.0], [-0.23611111111111116][0.0], [-0.2142857142857144][0.0], [-0.16666666666666674][0.0], [-0.13888888888888884][0.0], [-0.1375][0.0], [-0.11666666666666664][0.0], [-0.09523809523809534][0.0], [-0.08750000000000002][0.0], [-0.08333333333333348][0.0], [-0.07142857142857162][0.0], [-1.1102230246251565E-16][0.0], [-1.1102230246251565E-16][0.0], [-0.0][0.0], [2.220446049250313E-16][0.0], [0.02083333333333337][0.0], [0.023809523809523725][0.0], [0.02777777777777768][0.0], [0.033333333333333215][0.0], [0.033333333333333215][0.0], [0.033333333333333215][0.0], [0.042857142857142705][0.0], [0.04761904761904756][0.0], [0.061111111111111116][0.0], [0.0625][0.0], [0.0625][0.0], [0.0625][0.0]]", 40
