NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.785509883, [[10.0][15.0]], "[[10.0][15.0], [12.5][15.0], [7.125000000000001][16.0], [8.0][16.0], [14.0][16.0], [4.125][17.0], [4.166666666666666][17.0], [6.333333333333332][17.0], [6.416666666666667][17.0], [6.812499999999999][17.0], [7.1][17.0], [7.166666666666668][17.0], [8.0][17.0], [8.0][17.0], [2.25][18.0], [3.666666666666666][18.0], [3.916666666666667][18.0], [5.25][18.0], [6.25][18.0], [6.5][18.0], [7.5][18.0], [7.708333333333332][18.0], [11.799999999999999][18.0], [2.083333333333333][19.0], [3.083333333333334][19.0], [3.208333333333333][19.0], [3.25][19.0], [3.583333333333334][19.0], [3.666666666666667][19.0], [3.708333333333333][19.0], [4.25][19.0], [4.972222222222222][19.0], [5.0][19.0], [5.0][19.0], [5.333333333333333][19.0], [6.111111111111112][19.0], [6.25][19.0], [6.666666666666666][19.0], [6.75][19.0], [8.333333333333332][19.0]]", 40
480, 1.8412725840000002, [[13.75][13.0]], "[[13.75][13.0], [16.5][13.0], [16.75][13.0], [7.666666666666667][14.0], [5.527777777777778][15.0], [6.333333333333334][15.0], [8.133333333333335][15.0], [10.0][15.0], [11.5][15.0], [12.5][15.0], [4.258333333333333][16.0], [4.694444444444445][16.0], [5.041666666666667][16.0], [7.125000000000001][16.0], [7.333333333333333][16.0], [8.0][16.0], [10.0][16.0], [14.0][16.0], [3.666666666666666][17.0], [4.125][17.0], [4.166666666666666][17.0], [6.25][17.0], [6.333333333333332][17.0], [6.416666666666667][17.0], [6.583333333333332][17.0], [6.583333333333333][17.0], [6.666666666666667][17.0], [6.812499999999999][17.0], [7.1][17.0], [7.166666666666668][17.0], [7.449999999999999][17.0], [8.0][17.0], [8.0][17.0], [8.125][17.0], [8.5][17.0], [9.25][17.0], [2.25][18.0], [3.041666666666666][18.0], [3.5000000000000004][18.0], [3.666666666666666][18.0]]", 40
520, 1.918564959, [[19.0][11.0]], "[[19.0][11.0], [15.75][12.0], [4.1125][13.0], [6.36111111111111][13.0], [13.75][13.0], [15.0][13.0], [16.0][13.0], [16.5][13.0], [16.75][13.0], [17.75][13.0], [2.2777777777777777][14.0], [3.3194444444444438][14.0], [4.187499999999999][14.0], [7.183333333333334][14.0], [7.666666666666667][14.0], [8.166666666666664][14.0], [8.5][14.0], [8.683333333333334][14.0], [9.833333333333332][14.0], [5.527777777777778][15.0], [5.555555555555555][15.0], [6.333333333333333][15.0], [6.333333333333334][15.0], [6.527777777777779][15.0], [6.716666666666667][15.0], [7.388888888888889][15.0], [7.555555555555556][15.0], [8.083333333333334][15.0], [8.133333333333335][15.0], [10.0][15.0], [11.25][15.0], [11.5][15.0], [12.5][15.0], [13.0][15.0], [13.25][15.0], [14.5][15.0], [15.0][15.0], [16.0][15.0], [4.258333333333333][16.0], [4.694444444444445][16.0]]", 40
560, 2.015828972, [[24.5][10.0]], "[[24.5][10.0], [2.2180555555555554][11.0], [16.5][11.0], [17.0][11.0], [19.0][11.0], [4.812499999999999][12.0], [6.277777777777776][12.0], [7.499999999999999][12.0], [12.055555555555555][12.0], [15.75][12.0], [18.0][12.0], [2.503333333333333][13.0], [3.416666666666666][13.0], [3.5277777777777777][13.0], [4.1125][13.0], [6.36111111111111][13.0], [7.625][13.0], [9.687499999999998][13.0], [13.416666666666664][13.0], [13.75][13.0], [14.25][13.0], [14.833333333333332][13.0], [14.833333333333334][13.0], [15.0][13.0], [15.0][13.0], [16.0][13.0], [16.5][13.0], [16.75][13.0], [17.75][13.0], [19.5][13.0], [1.577777777777778][14.0], [2.2777777777777777][14.0], [3.3194444444444438][14.0], [4.187499999999999][14.0], [4.625000000000001][14.0], [5.749999999999998][14.0], [6.444444444444444][14.0], [6.708333333333334][14.0], [7.183333333333334][14.0], [7.666666666666667][14.0]]", 40
600, 2.1459903650000003, [[29.5][8.0]], "[[29.5][8.0], [21.5][9.0], [15.888888888888888][10.0], [23.0][10.0], [24.5][10.0], [2.2180555555555554][11.0], [2.841666666666667][11.0], [2.9125][11.0], [4.354166666666666][11.0], [11.895833333333332][11.0], [13.0][11.0], [13.5][11.0], [16.5][11.0], [17.0][11.0], [17.75][11.0], [18.5][11.0], [19.0][11.0], [19.0][11.0], [24.0][11.0], [3.2430555555555554][12.0], [3.3966666666666665][12.0], [4.812499999999999][12.0], [4.916666666666666][12.0], [5.966666666666667][12.0], [6.277777777777776][12.0], [6.3055555555555545][12.0], [7.499999999999999][12.0], [8.291666666666666][12.0], [12.055555555555555][12.0], [14.138888888888888][12.0], [14.5][12.0], [15.75][12.0], [17.5][12.0], [18.0][12.0], [19.75][12.0], [20.5][12.0], [2.503333333333333][13.0], [2.7666666666666666][13.0], [3.416666666666666][13.0], [3.5277777777777777][13.0]]", 40
640, 2.2286947710000002, [[2.1722222222222225][8.0]], "[[2.1722222222222225][8.0], [2.5119047619047614][8.0], [22.5][8.0], [23.5][8.0], [29.5][8.0], [18.0][9.0], [21.5][9.0], [22.75][9.0], [2.2194444444444446][10.0], [4.476190476190476][10.0], [15.888888888888888][10.0], [16.0][10.0], [18.166666666666668][10.0], [19.75][10.0], [19.75][10.0], [23.0][10.0], [24.5][10.0], [2.2180555555555554][11.0], [2.841666666666667][11.0], [2.9125][11.0], [4.354166666666666][11.0], [5.07][11.0], [11.895833333333332][11.0], [13.0][11.0], [13.5][11.0], [13.75][11.0], [14.5][11.0], [15.0][11.0], [16.5][11.0], [17.0][11.0], [17.75][11.0], [18.25][11.0], [18.5][11.0], [18.5][11.0], [19.0][11.0], [19.0][11.0], [19.5][11.0], [24.0][11.0], [2.333333333333333][12.0], [3.2430555555555554][12.0]]", 40
680, 2.3035249440000003, [[22.5][7.0]], "[[22.5][7.0], [29.5][7.0], [2.1722222222222225][8.0], [2.5119047619047614][8.0], [3.9194444444444447][8.0], [18.75][8.0], [21.75][8.0], [22.5][8.0], [22.75][8.0], [23.5][8.0], [23.75][8.0], [25.5][8.0], [26.0][8.0], [29.5][8.0], [31.0][8.0], [32.5][8.0], [3.397222222222222][9.0], [4.499999999999999][9.0], [18.0][9.0], [20.0][9.0], [21.5][9.0], [22.75][9.0], [23.0][9.0], [23.0][9.0], [23.75][9.0], [24.0][9.0], [2.2194444444444446][10.0], [4.404166666666667][10.0], [4.476190476190476][10.0], [6.5699999999999985][10.0], [15.888888888888888][10.0], [16.0][10.0], [16.5][10.0], [18.0][10.0], [18.166666666666668][10.0], [19.0][10.0], [19.75][10.0], [19.75][10.0], [19.833333333333336][10.0], [20.25][10.0]]", 40
720, 2.389175202, [[32.5][5.0]], "[[32.5][5.0], [36.5][5.0], [28.083333333333336][6.0], [32.25][6.0], [3.0595238095238093][7.0], [3.530328798185941][7.0], [3.9236111111111107][7.0], [3.965079365079365][7.0], [6.155555555555555][7.0], [21.0][7.0], [22.5][7.0], [23.75][7.0], [26.5][7.0], [28.5][7.0], [29.5][7.0], [32.0][7.0], [32.0][7.0], [34.5][7.0], [36.0][7.0], [1.9873015873015871][8.0], [2.1722222222222225][8.0], [2.5119047619047614][8.0], [2.5595238095238093][8.0], [2.6211111111111114][8.0], [3.9194444444444447][8.0], [5.294444444444444][8.0], [18.75][8.0], [21.75][8.0], [22.5][8.0], [22.75][8.0], [23.5][8.0], [23.75][8.0], [23.75][8.0], [25.5][8.0], [26.0][8.0], [29.5][8.0], [31.0][8.0], [32.5][8.0], [2.0488888888888885][9.0], [3.397222222222222][9.0]]", 40
760, 2.4727100600000003, [[36.5][4.0]], "[[36.5][4.0], [37.0][4.0], [3.6505952380952382][5.0], [3.7312925170068025][5.0], [4.507936507936508][5.0], [5.638888888888889][5.0], [5.956944444444444][5.0], [7.476190476190477][5.0], [32.5][5.0], [34.5][5.0], [36.5][5.0], [4.298412698412697][6.0], [23.75][6.0], [26.25][6.0], [26.375][6.0], [28.083333333333336][6.0], [29.0][6.0], [29.5][6.0], [29.75][6.0], [32.25][6.0], [32.75][6.0], [33.0][6.0], [2.351190476190476][7.0], [3.0595238095238093][7.0], [3.530328798185941][7.0], [3.9236111111111107][7.0], [3.965079365079365][7.0], [4.0694444444444455][7.0], [5.488888888888889][7.0], [6.155555555555555][7.0], [21.0][7.0], [22.5][7.0], [23.75][7.0], [24.0][7.0], [24.583333333333336][7.0], [26.5][7.0], [28.5][7.0], [28.5][7.0], [29.5][7.0], [30.5][7.0]]", 40
800, 2.541600814, [[42.0][1.0]], "[[42.0][1.0], [7.2013888888888875][3.0], [39.0][3.0], [4.347619047619047][4.0], [5.062925170068027][4.0], [6.012698412698413][4.0], [32.75][4.0], [36.25][4.0], [36.5][4.0], [37.0][4.0], [37.5][4.0], [42.0][4.0], [1.727678571428571][5.0], [3.5047619047619056][5.0], [3.6505952380952382][5.0], [3.7312925170068025][5.0], [4.241269841269841][5.0], [4.507936507936508][5.0], [5.638888888888889][5.0], [5.956944444444444][5.0], [6.448611111111111][5.0], [7.476190476190477][5.0], [8.435555555555554][5.0], [8.838888888888889][5.0], [28.25][5.0], [29.0][5.0], [29.999999999999996][5.0], [32.5][5.0], [34.5][5.0], [36.5][5.0], [37.0][5.0], [4.298412698412697][6.0], [4.987698412698413][6.0], [5.324999999999998][6.0], [5.638888888888889][6.0], [7.663333333333333][6.0], [23.75][6.0], [24.0][6.0], [25.25][6.0], [26.25][6.0]]", 40
840, 2.61933557, [[10.066666666666666][1.0]], "[[10.066666666666666][1.0], [40.25][1.0], [42.0][1.0], [44.0][1.0], [48.0][1.0], [5.395238095238095][2.0], [11.6225][2.0], [34.5][2.0], [37.5][2.0], [38.0][2.0], [42.0][2.0], [4.333333333333333][3.0], [6.26984126984127][3.0], [6.4][3.0], [6.4222222222222225][3.0], [7.2013888888888875][3.0], [8.027777777777777][3.0], [37.166666666666664][3.0], [37.5][3.0], [38.5][3.0], [39.0][3.0], [41.0][3.0], [3.4884920634920635][4.0], [4.347619047619047][4.0], [5.062925170068027][4.0], [5.132936507936507][4.0], [5.155555555555556][4.0], [5.921428571428572][4.0], [6.012698412698413][4.0], [7.872222222222222][4.0], [9.169444444444444][4.0], [32.75][4.0], [35.5][4.0], [36.25][4.0], [36.5][4.0], [37.0][4.0], [37.5][4.0], [41.0][4.0], [42.0][4.0], [1.727678571428571][5.0]]", 40
880, 2.7576266200000004, [[10.014285714285714][0.0]], "[[10.014285714285714][0.0], [49.0][0.0], [50.0][0.0], [7.817460317460317][1.0], [10.066666666666666][1.0], [10.649999999999999][1.0], [13.047499999999998][1.0], [38.83333333333333][1.0], [40.25][1.0], [41.0][1.0], [41.5][1.0], [42.0][1.0], [44.0][1.0], [48.0][1.0], [49.0][1.0], [3.515873015873016][2.0], [5.395238095238095][2.0], [6.620000000000001][2.0], [7.999999999999999][2.0], [11.6225][2.0], [30.666666666666668][2.0], [34.5][2.0], [37.5][2.0], [38.0][2.0], [38.0][2.0], [42.0][2.0], [53.0][2.0], [4.329365079365079][3.0], [4.333333333333333][3.0], [5.396825396825396][3.0], [5.834821428571428][3.0], [6.26984126984127][3.0], [6.275793650793649][3.0], [6.4][3.0], [6.4222222222222225][3.0], [6.442857142857143][3.0], [7.2013888888888875][3.0], [8.027777777777777][3.0], [8.761111111111111][3.0], [9.154166666666667][3.0]]", 40
920, 2.879722197, [[10.014285714285714][0.0]], "[[10.014285714285714][0.0], [10.108333333333334][0.0], [14.57738095238095][0.0], [31.444444444444446][0.0], [40.666666666666664][0.0], [45.5][0.0], [47.0][0.0], [49.0][0.0], [49.0][0.0], [49.5][0.0], [50.0][0.0], [5.834821428571429][1.0], [6.112500000000001][1.0], [7.817460317460317][1.0], [9.418650793650793][1.0], [10.021666666666667][1.0], [10.066666666666666][1.0], [10.649999999999999][1.0], [10.833333333333332][1.0], [10.874999999999998][1.0], [11.428571428571429][1.0], [12.133333333333333][1.0], [13.047499999999998][1.0], [37.0][1.0], [37.916666666666664][1.0], [38.83333333333333][1.0], [39.58333333333333][1.0], [39.91666666666666][1.0], [40.25][1.0], [41.0][1.0], [41.5][1.0], [42.0][1.0], [44.0][1.0], [48.0][1.0], [48.0][1.0], [49.0][1.0], [3.515873015873016][2.0], [5.188888888888888][2.0], [5.395238095238095][2.0], [5.3978174603174605][2.0]]", 40
960, 3.044551057, [[6.397321428571428][0.0]], "[[6.397321428571428][0.0], [9.127777777777778][0.0], [9.978333333333332][0.0], [10.014285714285714][0.0], [10.014285714285714][0.0], [10.108333333333334][0.0], [10.717857142857143][0.0], [11.844047619047618][0.0], [12.089285714285715][0.0], [12.250000000000002][0.0], [13.64880952380952][0.0], [14.047619047619046][0.0], [14.57738095238095][0.0], [31.444444444444446][0.0], [40.666666666666664][0.0], [45.0][0.0], [45.5][0.0], [46.5][0.0], [47.0][0.0], [48.0][0.0], [48.75][0.0], [48.75][0.0], [49.0][0.0], [49.0][0.0], [49.5][0.0], [50.0][0.0], [51.0][0.0], [5.834821428571429][1.0], [6.112500000000001][1.0], [6.251488095238095][1.0], [7.68][1.0], [7.817460317460317][1.0], [9.354999999999999][1.0], [9.418650793650793][1.0], [10.021666666666667][1.0], [10.066666666666666][1.0], [10.583333333333334][1.0], [10.649999999999999][1.0], [10.833333333333332][1.0], [10.874999999999998][1.0]]", 40
1000, 3.268121797, [[5.353373015873016][0.0]], "[[5.353373015873016][0.0], [6.032738095238094][0.0], [6.397321428571428][0.0], [7.241666666666666][0.0], [9.127777777777778][0.0], [9.189285714285715][0.0], [9.478333333333335][0.0], [9.67202380952381][0.0], [9.767857142857142][0.0], [9.978333333333332][0.0], [10.014285714285714][0.0], [10.014285714285714][0.0], [10.108333333333334][0.0], [10.292857142857143][0.0], [10.717857142857143][0.0], [11.00595238095238][0.0], [11.233333333333333][0.0], [11.844047619047618][0.0], [12.089285714285715][0.0], [12.250000000000002][0.0], [12.975000000000001][0.0], [13.64880952380952][0.0], [14.047619047619046][0.0], [14.1875][0.0], [14.57738095238095][0.0], [16.92261904761905][0.0], [31.444444444444446][0.0], [40.666666666666664][0.0], [41.75][0.0], [45.0][0.0], [45.5][0.0], [45.5][0.0], [46.0][0.0], [46.5][0.0], [46.75][0.0], [47.0][0.0], [48.0][0.0], [48.0][0.0], [48.75][0.0], [48.75][0.0]]", 40
1040, 3.453280549, [[5.353373015873016][0.0]], "[[5.353373015873016][0.0], [6.009623015873016][0.0], [6.032738095238094][0.0], [6.391071428571428][0.0], [6.397321428571428][0.0], [7.241666666666666][0.0], [7.688095238095237][0.0], [8.830357142857142][0.0], [9.127777777777778][0.0], [9.172023809523811][0.0], [9.189285714285715][0.0], [9.478333333333335][0.0], [9.667857142857143][0.0], [9.67202380952381][0.0], [9.767857142857142][0.0], [9.978333333333332][0.0], [10.014285714285714][0.0], [10.014285714285714][0.0], [10.029761904761902][0.0], [10.108333333333334][0.0], [10.139285714285714][0.0], [10.292857142857143][0.0], [10.717857142857143][0.0], [11.00595238095238][0.0], [11.233333333333333][0.0], [11.844047619047618][0.0], [12.089285714285715][0.0], [12.250000000000002][0.0], [12.670068027210883][0.0], [12.975000000000001][0.0], [13.10714285714286][0.0], [13.64880952380952][0.0], [13.921666666666665][0.0], [14.047619047619046][0.0], [14.1875][0.0], [14.1875][0.0], [14.57738095238095][0.0], [15.077380952380953][0.0], [16.92261904761905][0.0], [27.72222222222222][0.0]]", 40
1080, 3.5552989480000003, [[5.20406746031746][0.0]], "[[5.20406746031746][0.0], [5.353373015873016][0.0], [5.759623015873016][0.0], [6.009623015873016][0.0], [6.032738095238094][0.0], [6.391071428571428][0.0], [6.397321428571428][0.0], [6.667410714285714][0.0], [7.241666666666666][0.0], [7.6065476190476184][0.0], [7.688095238095237][0.0], [8.479761904761906][0.0], [8.784920634920633][0.0], [8.830357142857142][0.0], [9.127777777777778][0.0], [9.135714285714284][0.0], [9.172023809523811][0.0], [9.189285714285715][0.0], [9.463492063492062][0.0], [9.478333333333335][0.0], [9.571428571428571][0.0], [9.667857142857143][0.0], [9.67202380952381][0.0], [9.767857142857142][0.0], [9.978333333333332][0.0], [10.014285714285714][0.0], [10.014285714285714][0.0], [10.029761904761902][0.0], [10.108333333333334][0.0], [10.139285714285714][0.0], [10.158333333333335][0.0], [10.292857142857143][0.0], [10.589285714285714][0.0], [10.717857142857143][0.0], [10.797619047619044][0.0], [10.8859126984127][0.0], [11.00595238095238][0.0], [11.233333333333333][0.0], [11.844047619047618][0.0], [12.089285714285715][0.0]]", 40
1120, 3.6566297710000004, [[4.62962962962963][0.0]], "[[4.62962962962963][0.0], [4.864186507936508][0.0], [5.20406746031746][0.0], [5.353373015873016][0.0], [5.663888888888888][0.0], [5.759623015873016][0.0], [6.009623015873016][0.0], [6.032738095238094][0.0], [6.391071428571428][0.0], [6.397321428571428][0.0], [6.4017857142857135][0.0], [6.667410714285714][0.0], [7.241666666666666][0.0], [7.6065476190476184][0.0], [7.688095238095237][0.0], [8.258928571428571][0.0], [8.415873015873016][0.0], [8.479761904761906][0.0], [8.784920634920633][0.0], [8.80952380952381][0.0], [8.830357142857142][0.0], [8.985714285714284][0.0], [9.103174603174603][0.0], [9.127777777777778][0.0], [9.135714285714284][0.0], [9.140476190476189][0.0], [9.172023809523811][0.0], [9.189285714285715][0.0], [9.309375000000001][0.0], [9.463492063492062][0.0], [9.478333333333335][0.0], [9.571428571428571][0.0], [9.667857142857143][0.0], [9.67202380952381][0.0], [9.761666666666665][0.0], [9.767857142857142][0.0], [9.978333333333332][0.0], [10.014285714285714][0.0], [10.014285714285714][0.0], [10.029761904761902][0.0]]", 40
1160, 3.7470634960000004, [[4.324603174603174][0.0]], "[[4.324603174603174][0.0], [4.62962962962963][0.0], [4.864186507936508][0.0], [4.882936507936509][0.0], [4.921296296296295][0.0], [5.20406746031746][0.0], [5.353373015873016][0.0], [5.663888888888888][0.0], [5.688988095238095][0.0], [5.759623015873016][0.0], [6.009623015873016][0.0], [6.026289682539683][0.0], [6.032738095238094][0.0], [6.391071428571428][0.0], [6.397321428571428][0.0], [6.4017857142857135][0.0], [6.4017857142857135][0.0], [6.667410714285714][0.0], [6.693650793650793][0.0], [7.241666666666666][0.0], [7.300595238095237][0.0], [7.6065476190476184][0.0], [7.688095238095237][0.0], [8.258928571428571][0.0], [8.415873015873016][0.0], [8.479761904761906][0.0], [8.784920634920633][0.0], [8.80952380952381][0.0], [8.830357142857142][0.0], [8.985714285714284][0.0], [9.103174603174603][0.0], [9.127777777777778][0.0], [9.135714285714284][0.0], [9.140476190476189][0.0], [9.145238095238096][0.0], [9.172023809523811][0.0], [9.189285714285715][0.0], [9.309375000000001][0.0], [9.342261904761905][0.0], [9.375][0.0]]", 40
