NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.3948436430000002, [[4.416666666666667][0.0]], "[[4.416666666666667][0.0], [5.666666666666667][0.0], [5.888888888888888][0.0], [7.291666666666666][0.0], [8.75][0.0], [8.833333333333334][0.0], [8.86111111111111][0.0], [9.333333333333332][0.0], [9.5][0.0], [9.5][0.0], [9.666666666666666][0.0], [9.666666666666666][0.0], [9.833333333333334][0.0], [10.25][0.0], [10.75][0.0], [11.0][0.0], [11.0][0.0], [11.5][0.0], [12.0][0.0], [12.25][0.0], [13.5][0.0], [15.166666666666668][0.0], [4.916666666666666][1.0], [6.166666666666667][1.0], [6.499999999999999][1.0], [6.5][1.0], [7.5][1.0], [8.0][1.0], [8.0][1.0], [8.5][1.0], [9.0][1.0], [9.0][1.0], [9.166666666666666][1.0], [9.25][1.0], [9.5][1.0], [9.75][1.0], [9.75][1.0], [10.083333333333334][1.0], [10.166666666666666][1.0], [10.5][1.0]]", 40
480, 1.458228029, [[3.9444444444444446][0.0]], "[[3.9444444444444446][0.0], [4.416666666666667][0.0], [4.916666666666667][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.888888888888888][0.0], [6.166666666666667][0.0], [6.8611111111111125][0.0], [7.291666666666666][0.0], [7.777777777777777][0.0], [8.305555555555554][0.0], [8.75][0.0], [8.75][0.0], [8.833333333333334][0.0], [8.86111111111111][0.0], [9.333333333333332][0.0], [9.5][0.0], [9.5][0.0], [9.666666666666666][0.0], [9.666666666666666][0.0], [9.833333333333334][0.0], [10.166666666666666][0.0], [10.25][0.0], [10.75][0.0], [11.0][0.0], [11.0][0.0], [11.25][0.0], [11.5][0.0], [11.75][0.0], [12.0][0.0], [12.25][0.0], [12.5][0.0], [12.5][0.0], [12.583333333333334][0.0], [13.5][0.0], [13.5][0.0], [15.166666666666668][0.0], [4.916666666666666][1.0], [6.027777777777778][1.0], [6.166666666666667][1.0]]", 40
520, 1.5027055980000001, [[3.9444444444444446][0.0]], "[[3.9444444444444446][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.888888888888888][0.0], [6.166666666666667][0.0], [6.624999999999999][0.0], [6.8611111111111125][0.0], [7.291666666666666][0.0], [7.472222222222222][0.0], [7.777777777777777][0.0], [8.305555555555554][0.0], [8.416666666666666][0.0], [8.75][0.0], [8.75][0.0], [8.833333333333334][0.0], [8.86111111111111][0.0], [9.333333333333332][0.0], [9.5][0.0], [9.5][0.0], [9.666666666666666][0.0], [9.666666666666666][0.0], [9.833333333333334][0.0], [10.166666666666666][0.0], [10.25][0.0], [10.25][0.0], [10.722222222222221][0.0], [10.75][0.0], [10.75][0.0], [11.0][0.0], [11.0][0.0], [11.0][0.0], [11.25][0.0], [11.5][0.0], [11.5][0.0], [11.75][0.0], [12.0][0.0]]", 40
560, 1.5501576140000002, [[3.2499999999999996][0.0]], "[[3.2499999999999996][0.0], [3.9444444444444446][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.500000000000001][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.388888888888888][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.888888888888888][0.0], [6.166666666666667][0.0], [6.166666666666667][0.0], [6.5][0.0], [6.583333333333333][0.0], [6.624999999999999][0.0], [6.8611111111111125][0.0], [7.291666666666666][0.0], [7.472222222222222][0.0], [7.472222222222222][0.0], [7.666666666666667][0.0], [7.777777777777777][0.0], [7.888888888888889][0.0], [8.083333333333332][0.0], [8.305555555555554][0.0], [8.416666666666666][0.0], [8.5][0.0], [8.75][0.0], [8.75][0.0], [8.833333333333332][0.0], [8.833333333333334][0.0], [8.86111111111111][0.0], [9.138888888888888][0.0], [9.333333333333332][0.0], [9.5][0.0], [9.5][0.0], [9.666666666666666][0.0], [9.666666666666666][0.0], [9.833333333333334][0.0], [10.166666666666666][0.0]]", 40
600, 1.5970303010000002, [[3.2499999999999996][0.0]], "[[3.2499999999999996][0.0], [3.9444444444444446][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.777777777777779][0.0], [4.833333333333334][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.083333333333333][0.0], [5.361111111111111][0.0], [5.388888888888888][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.833333333333334][0.0], [5.888888888888888][0.0], [5.888888888888888][0.0], [6.055555555555555][0.0], [6.166666666666667][0.0], [6.166666666666667][0.0], [6.5][0.0], [6.583333333333333][0.0], [6.624999999999999][0.0], [6.8611111111111125][0.0], [7.083333333333335][0.0], [7.208333333333333][0.0], [7.291666666666666][0.0], [7.333333333333333][0.0], [7.472222222222222][0.0], [7.472222222222222][0.0], [7.666666666666667][0.0], [7.777777777777777][0.0], [7.875][0.0], [7.888888888888889][0.0], [8.083333333333332][0.0], [8.166666666666666][0.0], [8.305555555555554][0.0]]", 40
640, 1.650464493, [[3.2499999999999996][0.0]], "[[3.2499999999999996][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [4.388888888888888][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.583333333333333][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.777777777777779][0.0], [4.833333333333334][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.083333333333333][0.0], [5.222222222222221][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.361111111111111][0.0], [5.388888888888888][0.0], [5.611111111111111][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.833333333333334][0.0], [5.888888888888888][0.0], [5.888888888888888][0.0], [5.958333333333333][0.0], [6.055555555555555][0.0], [6.055555555555555][0.0], [6.166666666666667][0.0], [6.166666666666667][0.0], [6.5][0.0], [6.583333333333333][0.0], [6.624999999999999][0.0], [6.8611111111111125][0.0], [7.083333333333335][0.0], [7.208333333333333][0.0], [7.291666666666666][0.0], [7.333333333333333][0.0]]", 40
680, 1.6918749290000001, [[1.9166666666666663][0.0]], "[[1.9166666666666663][0.0], [2.3055555555555554][0.0], [3.2499999999999996][0.0], [3.722222222222222][0.0], [3.916666666666667][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [4.083333333333333][0.0], [4.388888888888888][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.583333333333333][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.722222222222222][0.0], [4.777777777777779][0.0], [4.833333333333334][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.000000000000001][0.0], [5.083333333333333][0.0], [5.222222222222221][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.361111111111111][0.0], [5.388888888888888][0.0], [5.61111111111111][0.0], [5.611111111111111][0.0], [5.666666666666667][0.0], [5.791666666666666][0.0], [5.833333333333334][0.0], [5.888888888888888][0.0], [5.888888888888888][0.0], [5.888888888888888][0.0], [5.958333333333333][0.0], [6.055555555555555][0.0], [6.055555555555555][0.0], [6.166666666666667][0.0]]", 40
720, 1.7368238130000002, [[1.9166666666666663][0.0]], "[[1.9166666666666663][0.0], [2.3055555555555554][0.0], [2.5][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.722222222222222][0.0], [3.8611111111111116][0.0], [3.916666666666667][0.0], [3.930555555555555][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [3.9513888888888893][0.0], [4.083333333333333][0.0], [4.208333333333334][0.0], [4.388888888888888][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.583333333333333][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.722222222222222][0.0], [4.777777777777779][0.0], [4.833333333333334][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.000000000000001][0.0], [5.083333333333333][0.0], [5.222222222222221][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.361111111111111][0.0], [5.388888888888888][0.0], [5.555555555555555][0.0], [5.583333333333333][0.0], [5.61111111111111][0.0], [5.611111111111111][0.0], [5.666666666666667][0.0]]", 40
760, 1.7815524930000002, [[1.9166666666666663][0.0]], "[[1.9166666666666663][0.0], [2.3055555555555554][0.0], [2.5][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.722222222222222][0.0], [3.8194444444444438][0.0], [3.8611111111111116][0.0], [3.916666666666667][0.0], [3.916666666666667][0.0], [3.930555555555555][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [3.9513888888888893][0.0], [4.083333333333333][0.0], [4.208333333333332][0.0], [4.208333333333334][0.0], [4.388888888888888][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.583333333333333][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.722222222222222][0.0], [4.777777777777779][0.0], [4.833333333333333][0.0], [4.833333333333334][0.0], [4.902777777777778][0.0], [4.916666666666667][0.0], [5.000000000000001][0.0], [5.083333333333333][0.0], [5.222222222222221][0.0], [5.23611111111111][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.333333333333333][0.0], [5.361111111111111][0.0], [5.388888888888888][0.0]]", 40
800, 1.8244885830000002, [[0.6041666666666666][0.0]], "[[0.6041666666666666][0.0], [1.9166666666666663][0.0], [2.3055555555555554][0.0], [2.5][0.0], [2.875][0.0], [2.9666666666666663][0.0], [3.1319444444444446][0.0], [3.1666666666666665][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.3750000000000004][0.0], [3.722222222222222][0.0], [3.7361111111111103][0.0], [3.8194444444444438][0.0], [3.8611111111111116][0.0], [3.916666666666667][0.0], [3.916666666666667][0.0], [3.930555555555555][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [3.9513888888888893][0.0], [3.972222222222222][0.0], [4.083333333333333][0.0], [4.083333333333333][0.0], [4.166666666666667][0.0], [4.208333333333332][0.0], [4.208333333333334][0.0], [4.388888888888888][0.0], [4.416666666666666][0.0], [4.416666666666667][0.0], [4.444444444444445][0.0], [4.5][0.0], [4.500000000000001][0.0], [4.583333333333333][0.0], [4.611111111111111][0.0], [4.652777777777777][0.0], [4.722222222222222][0.0], [4.777777777777779][0.0], [4.833333333333333][0.0], [4.833333333333334][0.0]]", 40
840, 1.8768587550000002, [[0.6041666666666666][0.0]], "[[0.6041666666666666][0.0], [1.9166666666666663][0.0], [2.3055555555555554][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.625][0.0], [2.6875][0.0], [2.75][0.0], [2.875][0.0], [2.9666666666666663][0.0], [3.1180555555555554][0.0], [3.1319444444444446][0.0], [3.1666666666666665][0.0], [3.1666666666666665][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.3750000000000004][0.0], [3.4722222222222223][0.0], [3.5][0.0], [3.722222222222222][0.0], [3.7361111111111103][0.0], [3.756944444444444][0.0], [3.798611111111111][0.0], [3.8194444444444438][0.0], [3.847222222222222][0.0], [3.8611111111111107][0.0], [3.8611111111111116][0.0], [3.916666666666667][0.0], [3.916666666666667][0.0], [3.930555555555555][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [3.9513888888888893][0.0], [3.972222222222222][0.0], [4.0][0.0], [4.083333333333333][0.0], [4.083333333333333][0.0], [4.166666666666667][0.0]]", 40
880, 1.9219036440000001, [[0.5499999999999998][0.0]], "[[0.5499999999999998][0.0], [0.6041666666666666][0.0], [1.375][0.0], [1.9166666666666663][0.0], [2.3055555555555554][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.625][0.0], [2.6527777777777777][0.0], [2.6875][0.0], [2.75][0.0], [2.875][0.0], [2.9666666666666663][0.0], [3.1180555555555554][0.0], [3.1319444444444446][0.0], [3.1666666666666665][0.0], [3.1666666666666665][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.3750000000000004][0.0], [3.4722222222222223][0.0], [3.499999999999999][0.0], [3.5][0.0], [3.722222222222222][0.0], [3.7361111111111103][0.0], [3.756944444444444][0.0], [3.798611111111111][0.0], [3.8194444444444438][0.0], [3.847222222222222][0.0], [3.8611111111111107][0.0], [3.8611111111111116][0.0], [3.916666666666667][0.0], [3.916666666666667][0.0], [3.930555555555555][0.0], [3.9444444444444446][0.0], [3.9444444444444446][0.0], [3.9513888888888893][0.0], [3.972222222222222][0.0]]", 40
920, 1.967570094, [[0.3833333333333333][0.0]], "[[0.3833333333333333][0.0], [0.5499999999999998][0.0], [0.6041666666666666][0.0], [1.375][0.0], [1.5222222222222221][0.0], [1.6666666666666667][0.0], [1.9166666666666663][0.0], [2.1180555555555554][0.0], [2.3055555555555554][0.0], [2.374999999999999][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.625][0.0], [2.6527777777777777][0.0], [2.6875][0.0], [2.75][0.0], [2.7777777777777777][0.0], [2.7916666666666665][0.0], [2.875][0.0], [2.8888888888888884][0.0], [2.9666666666666663][0.0], [3.1180555555555554][0.0], [3.1319444444444446][0.0], [3.1666666666666665][0.0], [3.1666666666666665][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.263888888888889][0.0], [3.3472222222222223][0.0], [3.3750000000000004][0.0], [3.4722222222222223][0.0], [3.499999999999999][0.0], [3.5][0.0], [3.722222222222222][0.0], [3.7361111111111103][0.0], [3.756944444444444][0.0], [3.798611111111111][0.0], [3.8194444444444438][0.0]]", 40
960, 2.016888062, [[0.3833333333333333][0.0]], "[[0.3833333333333333][0.0], [0.5499999999999998][0.0], [0.6041666666666666][0.0], [0.8472222222222223][0.0], [1.375][0.0], [1.4000000000000001][0.0], [1.5222222222222221][0.0], [1.541666666666667][0.0], [1.6666666666666667][0.0], [1.8319444444444442][0.0], [1.9166666666666663][0.0], [2.0][0.0], [2.1180555555555554][0.0], [2.3055555555555554][0.0], [2.366666666666666][0.0], [2.374999999999999][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.625][0.0], [2.6527777777777777][0.0], [2.6875][0.0], [2.75][0.0], [2.7777777777777777][0.0], [2.7916666666666665][0.0], [2.791666666666667][0.0], [2.875][0.0], [2.8888888888888884][0.0], [2.958333333333333][0.0], [2.9666666666666663][0.0], [3.1180555555555554][0.0], [3.1319444444444446][0.0], [3.1666666666666665][0.0], [3.1666666666666665][0.0], [3.194444444444444][0.0], [3.2499999999999996][0.0], [3.25][0.0], [3.263888888888889][0.0], [3.3472222222222223][0.0]]", 40
1000, 2.08072051, [[0.3833333333333333][0.0]], "[[0.3833333333333333][0.0], [0.5499999999999998][0.0], [0.6041666666666666][0.0], [0.8333333333333333][0.0], [0.8472222222222223][0.0], [1.375][0.0], [1.4000000000000001][0.0], [1.5222222222222221][0.0], [1.5222222222222224][0.0], [1.541666666666667][0.0], [1.6166666666666667][0.0], [1.6666666666666667][0.0], [1.7777777777777772][0.0], [1.8319444444444442][0.0], [1.9166666666666663][0.0], [1.9166666666666665][0.0], [2.0][0.0], [2.1180555555555554][0.0], [2.3055555555555554][0.0], [2.366666666666666][0.0], [2.374999999999999][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.5500000000000003][0.0], [2.625][0.0], [2.6527777777777777][0.0], [2.6875][0.0], [2.75][0.0], [2.763888888888889][0.0], [2.7777777777777777][0.0], [2.7916666666666665][0.0], [2.791666666666667][0.0], [2.8125][0.0], [2.875][0.0], [2.8888888888888884][0.0], [2.958333333333333][0.0], [2.9666666666666663][0.0], [3.0][0.0]]", 40
1040, 2.125867049, [[0.20833333333333315][0.0]], "[[0.20833333333333315][0.0], [0.33333333333333326][0.0], [0.3833333333333333][0.0], [0.5499999999999998][0.0], [0.6041666666666666][0.0], [0.8333333333333333][0.0], [0.8472222222222223][0.0], [0.8555555555555554][0.0], [1.088888888888889][0.0], [1.2][0.0], [1.375][0.0], [1.4000000000000001][0.0], [1.5222222222222221][0.0], [1.5222222222222224][0.0], [1.541666666666667][0.0], [1.5666666666666669][0.0], [1.6166666666666667][0.0], [1.6249999999999998][0.0], [1.6666666666666667][0.0], [1.7777777777777772][0.0], [1.8055555555555556][0.0], [1.8319444444444442][0.0], [1.9166666666666663][0.0], [1.9166666666666665][0.0], [1.9361111111111111][0.0], [2.0][0.0], [2.1180555555555554][0.0], [2.1180555555555554][0.0], [2.3055555555555554][0.0], [2.366666666666666][0.0], [2.374999999999999][0.0], [2.388888888888889][0.0], [2.4166666666666665][0.0], [2.4583333333333335][0.0], [2.5][0.0], [2.5500000000000003][0.0], [2.625][0.0], [2.6527777777777777][0.0], [2.6875][0.0], [2.75][0.0]]", 40
1080, 2.157527968, [[0.20833333333333315][0.0]], "[[0.20833333333333315][0.0], [0.33333333333333326][0.0], [0.33333333333333326][0.0], [0.3833333333333333][0.0], [0.5355555555555556][0.0], [0.5499999999999998][0.0], [0.6041666666666666][0.0], [0.7][0.0], [0.8333333333333333][0.0], [0.8472222222222223][0.0], [0.8555555555555554][0.0], [0.9444444444444442][0.0], [1.088888888888889][0.0], [1.2][0.0], [1.375][0.0], [1.4000000000000001][0.0], [1.5222222222222221][0.0], [1.5222222222222224][0.0], [1.541666666666667][0.0], [1.5666666666666669][0.0], [1.6166666666666667][0.0], [1.6180555555555558][0.0], [1.6249999999999998][0.0], [1.6666666666666667][0.0], [1.7777777777777772][0.0], [1.8055555555555556][0.0], [1.8319444444444442][0.0], [1.8999999999999995][0.0], [1.9166666666666663][0.0], [1.9166666666666665][0.0], [1.9361111111111111][0.0], [2.0][0.0], [2.1180555555555554][0.0], [2.1180555555555554][0.0], [2.3055555555555554][0.0], [2.366666666666666][0.0], [2.374999999999999][0.0], [2.388888888888889][0.0], [2.3888888888888893][0.0], [2.4166666666666665][0.0]]", 40
