NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 0.9286048010000001, [[5.395833333333332][0.0]], "[[5.395833333333332][0.0], [7.75][0.0], [10.25][0.0], [10.666666666666668][0.0], [11.125][0.0], [11.75][0.0], [12.5][0.0], [13.5][0.0], [13.5][0.0], [3.812499999999999][1.0], [6.666666666666666][1.0], [7.833333333333333][1.0], [9.0][1.0], [9.125][1.0], [9.125][1.0], [9.166666666666666][1.0], [9.5][1.0], [9.5][1.0], [10.5][1.0], [10.75][1.0], [11.0][1.0], [11.5][1.0], [11.75][1.0], [13.0][1.0], [14.0][1.0], [4.166666666666666][2.0], [4.444444444444444][2.0], [4.583333333333333][2.0], [7.0][2.0], [7.333333333333333][2.0], [7.5][2.0], [7.625][2.0], [7.75][2.0], [8.0][2.0], [8.125][2.0], [8.25][2.0], [8.625][2.0], [8.666666666666666][2.0], [8.75][2.0], [9.0][2.0]]", 40
480, 0.982607651, [[4.699999999999999][0.0]], "[[4.699999999999999][0.0], [5.395833333333332][0.0], [6.0][0.0], [7.75][0.0], [7.75][0.0], [7.999999999999999][0.0], [8.11111111111111][0.0], [8.25][0.0], [8.25][0.0], [9.666666666666666][0.0], [9.916666666666668][0.0], [10.25][0.0], [10.25][0.0], [10.666666666666668][0.0], [10.75][0.0], [11.0][0.0], [11.125][0.0], [11.583333333333332][0.0], [11.75][0.0], [12.5][0.0], [13.5][0.0], [13.5][0.0], [14.75][0.0], [16.5][0.0], [2.675][1.0], [3.104166666666666][1.0], [3.812499999999999][1.0], [4.958333333333333][1.0], [6.416666666666667][1.0], [6.499999999999999][1.0], [6.666666666666666][1.0], [6.958333333333333][1.0], [7.833333333333333][1.0], [9.0][1.0], [9.0][1.0], [9.125][1.0], [9.125][1.0], [9.125][1.0], [9.166666666666666][1.0], [9.375][1.0]]", 40
520, 1.032711917, [[3.7749999999999995][0.0]], "[[3.7749999999999995][0.0], [4.699999999999999][0.0], [5.249999999999999][0.0], [5.395833333333332][0.0], [5.708333333333333][0.0], [6.0][0.0], [6.458333333333333][0.0], [6.875][0.0], [7.166666666666667][0.0], [7.5][0.0], [7.75][0.0], [7.75][0.0], [7.75][0.0], [7.999999999999999][0.0], [8.083333333333332][0.0], [8.11111111111111][0.0], [8.25][0.0], [8.25][0.0], [9.666666666666666][0.0], [9.916666666666668][0.0], [10.25][0.0], [10.25][0.0], [10.25][0.0], [10.666666666666668][0.0], [10.75][0.0], [11.0][0.0], [11.125][0.0], [11.583333333333332][0.0], [11.75][0.0], [11.916666666666666][0.0], [12.5][0.0], [12.5][0.0], [12.5][0.0], [13.5][0.0], [13.5][0.0], [14.75][0.0], [16.0][0.0], [16.5][0.0], [2.675][1.0], [3.104166666666666][1.0]]", 40
560, 1.075876832, [[3.7749999999999995][0.0]], "[[3.7749999999999995][0.0], [4.550000000000001][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [5.1][0.0], [5.249999999999999][0.0], [5.270833333333332][0.0], [5.395833333333332][0.0], [5.700000000000001][0.0], [5.708333333333333][0.0], [6.0][0.0], [6.000000000000001][0.0], [6.083333333333334][0.0], [6.458333333333333][0.0], [6.875][0.0], [7.166666666666667][0.0], [7.5][0.0], [7.75][0.0], [7.75][0.0], [7.75][0.0], [7.999999999999999][0.0], [8.083333333333332][0.0], [8.11111111111111][0.0], [8.25][0.0], [8.25][0.0], [8.5][0.0], [8.875][0.0], [9.666666666666666][0.0], [9.916666666666668][0.0], [10.25][0.0], [10.25][0.0], [10.25][0.0], [10.666666666666668][0.0], [10.75][0.0], [11.0][0.0], [11.125][0.0], [11.5][0.0], [11.583333333333332][0.0], [11.75][0.0], [11.916666666666666][0.0]]", 40
600, 1.1389195440000002, [[2.986111111111111][0.0]], "[[2.986111111111111][0.0], [3.5833333333333335][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [4.249999999999999][0.0], [4.333333333333332][0.0], [4.5][0.0], [4.550000000000001][0.0], [4.550000000000001][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [5.1][0.0], [5.249999999999999][0.0], [5.270833333333332][0.0], [5.395833333333332][0.0], [5.700000000000001][0.0], [5.708333333333332][0.0], [5.708333333333333][0.0], [6.0][0.0], [6.000000000000001][0.0], [6.083333333333334][0.0], [6.458333333333333][0.0], [6.5][0.0], [6.875][0.0], [7.166666666666667][0.0], [7.5][0.0], [7.624999999999999][0.0], [7.75][0.0], [7.75][0.0], [7.75][0.0], [7.999999999999999][0.0], [8.083333333333332][0.0], [8.11111111111111][0.0], [8.25][0.0], [8.25][0.0], [8.5][0.0], [8.55][0.0], [8.875][0.0], [9.25][0.0], [9.666666666666666][0.0]]", 40
640, 1.183648016, [[2.986111111111111][0.0]], "[[2.986111111111111][0.0], [3.312499999999999][0.0], [3.5833333333333335][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [4.050000000000001][0.0], [4.208333333333333][0.0], [4.249999999999999][0.0], [4.333333333333332][0.0], [4.458333333333332][0.0], [4.499999999999999][0.0], [4.5][0.0], [4.550000000000001][0.0], [4.550000000000001][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [5.1][0.0], [5.249999999999999][0.0], [5.270833333333332][0.0], [5.333333333333333][0.0], [5.395833333333332][0.0], [5.458333333333332][0.0], [5.700000000000001][0.0], [5.708333333333332][0.0], [5.708333333333333][0.0], [5.75][0.0], [6.0][0.0], [6.000000000000001][0.0], [6.083333333333334][0.0], [6.2][0.0], [6.458333333333333][0.0], [6.499999999999999][0.0], [6.5][0.0], [6.550000000000001][0.0], [6.8][0.0], [6.875][0.0], [7.166666666666667][0.0], [7.5][0.0], [7.624999999999999][0.0], [7.75][0.0]]", 40
680, 1.2219977690000001, [[2.4305555555555554][0.0]], "[[2.4305555555555554][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.312499999999999][0.0], [3.5833333333333335][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [4.050000000000001][0.0], [4.2][0.0], [4.208333333333333][0.0], [4.249999999999999][0.0], [4.25][0.0], [4.333333333333332][0.0], [4.458333333333332][0.0], [4.499999999999999][0.0], [4.5][0.0], [4.550000000000001][0.0], [4.550000000000001][0.0], [4.624999999999999][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [5.1][0.0], [5.249999999999999][0.0], [5.270833333333332][0.0], [5.333333333333333][0.0], [5.395833333333332][0.0], [5.458333333333332][0.0], [5.5][0.0], [5.700000000000001][0.0], [5.708333333333332][0.0], [5.708333333333333][0.0], [5.75][0.0], [5.937499999999999][0.0], [6.0][0.0], [6.000000000000001][0.0], [6.083333333333334][0.0], [6.2][0.0], [6.416666666666667][0.0]]", 40
720, 1.2754245960000001, [[2.4305555555555554][0.0]], "[[2.4305555555555554][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.312499999999999][0.0], [3.361111111111111][0.0], [3.499999999999999][0.0], [3.5833333333333335][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [4.050000000000001][0.0], [4.2][0.0], [4.208333333333333][0.0], [4.249999999999999][0.0], [4.25][0.0], [4.333333333333332][0.0], [4.458333333333332][0.0], [4.499999999999999][0.0], [4.5][0.0], [4.550000000000001][0.0], [4.550000000000001][0.0], [4.624999999999999][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [4.819444444444445][0.0], [4.944444444444444][0.0], [4.958333333333333][0.0], [5.041666666666666][0.0], [5.1][0.0], [5.249999999999999][0.0], [5.270833333333332][0.0], [5.333333333333333][0.0], [5.395833333333332][0.0], [5.458333333333332][0.0], [5.5][0.0], [5.5][0.0], [5.6000000000000005][0.0], [5.700000000000001][0.0]]", 40
760, 1.318668085, [[1.2555555555555555][0.0]], "[[1.2555555555555555][0.0], [2.4][0.0], [2.4305555555555554][0.0], [2.458333333333333][0.0], [2.6][0.0], [2.7152777777777777][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.0500000000000003][0.0], [3.312499999999999][0.0], [3.349999999999999][0.0], [3.361111111111111][0.0], [3.499999999999999][0.0], [3.5833333333333335][0.0], [3.6][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [4.011111111111111][0.0], [4.050000000000001][0.0], [4.2][0.0], [4.208333333333333][0.0], [4.249999999999999][0.0], [4.25][0.0], [4.333333333333332][0.0], [4.416666666666666][0.0], [4.458333333333332][0.0], [4.458333333333333][0.0], [4.499999999999999][0.0], [4.5][0.0], [4.550000000000001][0.0], [4.550000000000001][0.0], [4.624999999999999][0.0], [4.666666666666666][0.0], [4.699999999999999][0.0], [4.819444444444445][0.0], [4.944444444444444][0.0], [4.958333333333333][0.0]]", 40
800, 1.364872037, [[0.9166666666666666][0.0]], "[[0.9166666666666666][0.0], [1.2555555555555555][0.0], [1.9500000000000002][0.0], [2.4][0.0], [2.4305555555555554][0.0], [2.458333333333333][0.0], [2.5][0.0], [2.6][0.0], [2.7152777777777777][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.0500000000000003][0.0], [3.069444444444444][0.0], [3.0833333333333335][0.0], [3.312499999999999][0.0], [3.349999999999999][0.0], [3.361111111111111][0.0], [3.499999999999999][0.0], [3.5694444444444446][0.0], [3.5833333333333335][0.0], [3.6][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [3.883333333333333][0.0], [4.011111111111111][0.0], [4.050000000000001][0.0], [4.2][0.0], [4.208333333333333][0.0], [4.249999999999999][0.0], [4.25][0.0], [4.333333333333332][0.0], [4.416666666666666][0.0], [4.458333333333332][0.0], [4.458333333333333][0.0], [4.499999999999999][0.0], [4.5][0.0], [4.541666666666666][0.0]]", 40
840, 1.407503806, [[0.8722222222222221][0.0]], "[[0.8722222222222221][0.0], [0.9166666666666666][0.0], [1.2555555555555555][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.9500000000000002][0.0], [2.3569444444444443][0.0], [2.4][0.0], [2.4305555555555554][0.0], [2.4444444444444446][0.0], [2.458333333333333][0.0], [2.5][0.0], [2.6][0.0], [2.6666666666666665][0.0], [2.7083333333333335][0.0], [2.7152777777777777][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.8583333333333334][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.0500000000000003][0.0], [3.069444444444444][0.0], [3.0833333333333335][0.0], [3.312499999999999][0.0], [3.349999999999999][0.0], [3.361111111111111][0.0], [3.499999999999999][0.0], [3.5694444444444446][0.0], [3.5833333333333335][0.0], [3.6][0.0], [3.675][0.0], [3.7749999999999995][0.0], [3.833333333333333][0.0], [3.883333333333333][0.0], [3.9][0.0], [4.011111111111111][0.0], [4.050000000000001][0.0], [4.124999999999999][0.0]]", 40
880, 1.442281265, [[0.7833333333333334][0.0]], "[[0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.9166666666666666][0.0], [1.2555555555555555][0.0], [1.4166666666666665][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.8249999999999997][0.0], [1.9444444444444442][0.0], [1.9500000000000002][0.0], [2.277777777777778][0.0], [2.3569444444444443][0.0], [2.4][0.0], [2.4305555555555554][0.0], [2.4444444444444446][0.0], [2.458333333333333][0.0], [2.5][0.0], [2.6][0.0], [2.6666666666666665][0.0], [2.7083333333333335][0.0], [2.7152777777777777][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.8583333333333334][0.0], [2.8611111111111107][0.0], [2.9][0.0], [2.986111111111111][0.0], [3.05][0.0], [3.0500000000000003][0.0], [3.069444444444444][0.0], [3.0833333333333335][0.0], [3.125][0.0], [3.312499999999999][0.0], [3.349999999999999][0.0], [3.361111111111111][0.0], [3.3666666666666663][0.0], [3.499999999999999][0.0], [3.5694444444444446][0.0]]", 40
920, 1.4833893500000002, [[0.6666666666666667][0.0]], "[[0.6666666666666667][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.9166666666666666][0.0], [1.1916666666666667][0.0], [1.2555555555555555][0.0], [1.4166666666666665][0.0], [1.4555555555555553][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.701388888888889][0.0], [1.8249999999999997][0.0], [1.9444444444444442][0.0], [1.9500000000000002][0.0], [1.9652777777777775][0.0], [2.277777777777778][0.0], [2.3569444444444443][0.0], [2.4][0.0], [2.4305555555555554][0.0], [2.4444444444444446][0.0], [2.458333333333333][0.0], [2.4916666666666667][0.0], [2.5][0.0], [2.5499999999999994][0.0], [2.6][0.0], [2.6666666666666665][0.0], [2.6700000000000004][0.0], [2.7083333333333335][0.0], [2.7152777777777777][0.0], [2.7777777777777777][0.0], [2.777777777777778][0.0], [2.8333333333333326][0.0], [2.8583333333333334][0.0], [2.8611111111111107][0.0], [2.9][0.0], [2.95][0.0], [2.9722222222222223][0.0], [2.986111111111111][0.0], [3.0250000000000004][0.0]]", 40
960, 1.5232019870000002, [[0.04999999999999982][0.0]], "[[0.04999999999999982][0.0], [0.5666666666666667][0.0], [0.583333333333333][0.0], [0.6666666666666667][0.0], [0.6666666666666667][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.9166666666666666][0.0], [1.0066666666666668][0.0], [1.1916666666666667][0.0], [1.2555555555555555][0.0], [1.4166666666666665][0.0], [1.4555555555555553][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.625][0.0], [1.701388888888889][0.0], [1.7277777777777776][0.0], [1.8249999999999997][0.0], [1.9444444444444442][0.0], [1.9500000000000002][0.0], [1.9652777777777775][0.0], [2.111111111111111][0.0], [2.175][0.0], [2.1944444444444438][0.0], [2.277777777777778][0.0], [2.3569444444444443][0.0], [2.4][0.0], [2.408333333333333][0.0], [2.4305555555555554][0.0], [2.4444444444444446][0.0], [2.458333333333333][0.0], [2.4583333333333335][0.0], [2.4916666666666667][0.0], [2.5][0.0], [2.5499999999999994][0.0], [2.583333333333333][0.0], [2.6][0.0], [2.6666666666666665][0.0]]", 40
1000, 1.5586565380000001, [[-0.3500000000000001][0.0]], "[[-0.3500000000000001][0.0], [0.04999999999999982][0.0], [0.5666666666666667][0.0], [0.583333333333333][0.0], [0.625][0.0], [0.6666666666666667][0.0], [0.6666666666666667][0.0], [0.7222222222222222][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.9166666666666661][0.0], [0.9166666666666666][0.0], [1.0066666666666668][0.0], [1.1916666666666667][0.0], [1.2555555555555555][0.0], [1.35][0.0], [1.4166666666666665][0.0], [1.4555555555555553][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.5388888888888888][0.0], [1.625][0.0], [1.701388888888889][0.0], [1.7277777777777776][0.0], [1.791666666666667][0.0], [1.8249999999999997][0.0], [1.9444444444444442][0.0], [1.9500000000000002][0.0], [1.9652777777777775][0.0], [2.0][0.0], [2.111111111111111][0.0], [2.175][0.0], [2.1944444444444438][0.0], [2.277777777777778][0.0], [2.3569444444444443][0.0], [2.4][0.0], [2.408333333333333][0.0], [2.4305555555555554][0.0]]", 40
1040, 1.59156206, [[-0.3500000000000001][0.0]], "[[-0.3500000000000001][0.0], [0.04999999999999982][0.0], [0.09444444444444455][0.0], [0.3400000000000001][0.0], [0.34999999999999987][0.0], [0.5666666666666667][0.0], [0.583333333333333][0.0], [0.625][0.0], [0.6666666666666667][0.0], [0.6666666666666667][0.0], [0.7222222222222222][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8777777777777778][0.0], [0.9166666666666661][0.0], [0.9166666666666666][0.0], [0.9166666666666667][0.0], [1.0066666666666668][0.0], [1.1916666666666667][0.0], [1.1999999999999997][0.0], [1.2555555555555555][0.0], [1.291666666666666][0.0], [1.3444444444444446][0.0], [1.35][0.0], [1.4166666666666665][0.0], [1.4555555555555553][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.5388888888888888][0.0], [1.625][0.0], [1.701388888888889][0.0], [1.7277777777777776][0.0], [1.791666666666667][0.0], [1.8249999999999997][0.0], [1.854166666666666][0.0], [1.875][0.0], [1.9444444444444442][0.0]]", 40
1080, 1.624178817, [[-0.49047619047619073][0.0]], "[[-0.49047619047619073][0.0], [-0.3500000000000001][0.0], [-0.3500000000000001][0.0], [0.04999999999999982][0.0], [0.09444444444444455][0.0], [0.3400000000000001][0.0], [0.34999999999999987][0.0], [0.5666666666666667][0.0], [0.583333333333333][0.0], [0.625][0.0], [0.6666666666666667][0.0], [0.6666666666666667][0.0], [0.7222222222222222][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8777777777777778][0.0], [0.8777777777777778][0.0], [0.9055555555555554][0.0], [0.9166666666666661][0.0], [0.9166666666666666][0.0], [0.9166666666666667][0.0], [0.9999999999999996][0.0], [1.0066666666666668][0.0], [1.0222222222222221][0.0], [1.1916666666666667][0.0], [1.1999999999999997][0.0], [1.1999999999999997][0.0], [1.25][0.0], [1.2555555555555555][0.0], [1.291666666666666][0.0], [1.3444444444444446][0.0], [1.35][0.0], [1.4166666666666665][0.0], [1.4555555555555553][0.0], [1.4700000000000002][0.0], [1.5388888888888888][0.0], [1.5388888888888888][0.0]]", 40
1120, 1.656744564, [[-0.49047619047619073][0.0]], "[[-0.49047619047619073][0.0], [-0.3500000000000001][0.0], [-0.3500000000000001][0.0], [0.04999999999999982][0.0], [0.08333333333333304][0.0], [0.09444444444444455][0.0], [0.3400000000000001][0.0], [0.34999999999999987][0.0], [0.5208333333333335][0.0], [0.5666666666666667][0.0], [0.583333333333333][0.0], [0.625][0.0], [0.6611111111111109][0.0], [0.6666666666666667][0.0], [0.6666666666666667][0.0], [0.7222222222222222][0.0], [0.7833333333333334][0.0], [0.8166666666666664][0.0], [0.8333333333333335][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8722222222222221][0.0], [0.8777777777777778][0.0], [0.8777777777777778][0.0], [0.9055555555555554][0.0], [0.9166666666666661][0.0], [0.9166666666666666][0.0], [0.9166666666666667][0.0], [0.9666666666666667][0.0], [0.9999999999999996][0.0], [1.0066666666666668][0.0], [1.0222222222222221][0.0], [1.0499999999999998][0.0], [1.1916666666666667][0.0], [1.1999999999999997][0.0], [1.1999999999999997][0.0], [1.25][0.0], [1.2555555555555555][0.0], [1.291666666666666][0.0], [1.3444444444444446][0.0]]", 40
