NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.0199036510000001, [[6.555555555555555][0.0]], "[[6.555555555555555][0.0], [7.25][0.0], [7.722222222222221][0.0], [7.722222222222221][0.0], [8.291666666666668][0.0], [8.5][0.0], [9.083333333333334][0.0], [10.055555555555555][0.0], [10.583333333333334][0.0], [12.416666666666668][0.0], [12.749999999999998][0.0], [13.5][0.0], [16.333333333333332][0.0], [16.416666666666664][0.0], [5.166666666666667][1.0], [7.333333333333333][1.0], [7.333333333333334][1.0], [7.3888888888888875][1.0], [7.541666666666666][1.0], [7.583333333333333][1.0], [7.666666666666666][1.0], [8.0][1.0], [9.25][1.0], [9.749999999999998][1.0], [9.75][1.0], [10.916666666666666][1.0], [2.0][2.0], [2.6666666666666665][2.0], [3.6111111111111116][2.0], [4.166666666666667][2.0], [5.666666666666666][2.0], [5.916666666666667][2.0], [6.083333333333333][2.0], [7.166666666666665][2.0], [7.666666666666667][2.0], [8.0][2.0], [8.416666666666668][2.0], [8.666666666666666][2.0], [9.25][2.0], [10.5][2.0]]", 40
480, 1.068380173, [[3.930555555555555][0.0]], "[[3.930555555555555][0.0], [4.3999999999999995][0.0], [6.333333333333333][0.0], [6.555555555555555][0.0], [7.222222222222222][0.0], [7.25][0.0], [7.722222222222221][0.0], [7.722222222222221][0.0], [8.027777777777777][0.0], [8.291666666666668][0.0], [8.5][0.0], [8.5][0.0], [8.5][0.0], [8.88888888888889][0.0], [9.083333333333334][0.0], [9.666666666666666][0.0], [10.055555555555555][0.0], [10.5][0.0], [10.583333333333334][0.0], [11.833333333333334][0.0], [12.416666666666668][0.0], [12.749999999999998][0.0], [13.5][0.0], [15.25][0.0], [16.333333333333332][0.0], [16.416666666666664][0.0], [4.166666666666666][1.0], [4.916666666666667][1.0], [5.166666666666667][1.0], [6.722222222222223][1.0], [6.75][1.0], [7.333333333333333][1.0], [7.333333333333334][1.0], [7.3888888888888875][1.0], [7.541666666666666][1.0], [7.583333333333333][1.0], [7.666666666666666][1.0], [7.833333333333333][1.0], [8.0][1.0], [8.166666666666666][1.0]]", 40
520, 1.107414404, [[3.930555555555555][0.0]], "[[3.930555555555555][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [5.833333333333332][0.0], [5.979166666666667][0.0], [6.041666666666667][0.0], [6.333333333333333][0.0], [6.555555555555555][0.0], [7.222222222222222][0.0], [7.25][0.0], [7.333333333333333][0.0], [7.722222222222221][0.0], [7.722222222222221][0.0], [7.722222222222223][0.0], [8.027777777777777][0.0], [8.041666666666666][0.0], [8.291666666666668][0.0], [8.38888888888889][0.0], [8.5][0.0], [8.5][0.0], [8.5][0.0], [8.5][0.0], [8.88888888888889][0.0], [9.083333333333334][0.0], [9.666666666666666][0.0], [10.055555555555555][0.0], [10.25][0.0], [10.25][0.0], [10.5][0.0], [10.583333333333334][0.0], [11.833333333333334][0.0], [12.416666666666668][0.0], [12.749999999999998][0.0], [13.0][0.0], [13.5][0.0], [13.75][0.0], [15.25][0.0], [15.666666666666668][0.0], [16.333333333333332][0.0], [16.416666666666664][0.0]]", 40
560, 1.168061556, [[1.844444444444444][0.0]], "[[1.844444444444444][0.0], [3.75][0.0], [3.930555555555555][0.0], [4.125][0.0], [4.216666666666666][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [5.333333333333333][0.0], [5.375][0.0], [5.833333333333332][0.0], [5.888888888888888][0.0], [5.979166666666667][0.0], [6.041666666666667][0.0], [6.333333333333333][0.0], [6.555555555555555][0.0], [6.916666666666667][0.0], [7.027777777777777][0.0], [7.222222222222222][0.0], [7.249999999999999][0.0], [7.25][0.0], [7.333333333333333][0.0], [7.722222222222221][0.0], [7.722222222222221][0.0], [7.722222222222223][0.0], [8.027777777777777][0.0], [8.041666666666666][0.0], [8.291666666666668][0.0], [8.333333333333332][0.0], [8.38888888888889][0.0], [8.5][0.0], [8.5][0.0], [8.5][0.0], [8.5][0.0], [8.555555555555555][0.0], [8.88888888888889][0.0], [9.083333333333334][0.0], [9.222222222222223][0.0], [9.666666666666666][0.0], [10.055555555555555][0.0], [10.25][0.0]]", 40
600, 1.215123484, [[1.1249999999999991][0.0]], "[[1.1249999999999991][0.0], [1.3888888888888893][0.0], [1.844444444444444][0.0], [2.7333333333333325][0.0], [2.8888888888888893][0.0], [3.75][0.0], [3.833333333333333][0.0], [3.930555555555555][0.0], [4.125][0.0], [4.216666666666666][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [4.583333333333334][0.0], [4.8500000000000005][0.0], [5.333333333333333][0.0], [5.375][0.0], [5.458333333333333][0.0], [5.816666666666667][0.0], [5.833333333333332][0.0], [5.888888888888888][0.0], [5.979166666666667][0.0], [6.041666666666667][0.0], [6.333333333333333][0.0], [6.555555555555555][0.0], [6.611111111111111][0.0], [6.888888888888889][0.0], [6.916666666666667][0.0], [7.027777777777777][0.0], [7.222222222222222][0.0], [7.249999999999999][0.0], [7.25][0.0], [7.333333333333333][0.0], [7.527777777777775][0.0], [7.722222222222221][0.0], [7.722222222222221][0.0], [7.722222222222223][0.0], [7.777777777777779][0.0], [7.888888888888888][0.0], [8.027777777777777][0.0], [8.041666666666666][0.0]]", 40
640, 1.2691727110000002, [[1.1249999999999991][0.0]], "[[1.1249999999999991][0.0], [1.2166666666666668][0.0], [1.3888888888888893][0.0], [1.844444444444444][0.0], [2.7333333333333325][0.0], [2.8888888888888893][0.0], [3.3888888888888884][0.0], [3.625][0.0], [3.7083333333333335][0.0], [3.75][0.0], [3.833333333333333][0.0], [3.930555555555555][0.0], [4.125][0.0], [4.216666666666666][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [4.561111111111111][0.0], [4.562499999999999][0.0], [4.583333333333334][0.0], [4.604166666666666][0.0], [4.65][0.0], [4.8500000000000005][0.0], [5.15][0.0], [5.333333333333333][0.0], [5.375][0.0], [5.416666666666667][0.0], [5.458333333333333][0.0], [5.816666666666667][0.0], [5.833333333333332][0.0], [5.888888888888888][0.0], [5.900000000000001][0.0], [5.916666666666667][0.0], [5.979166666666667][0.0], [6.041666666666667][0.0], [6.333333333333333][0.0], [6.555555555555555][0.0], [6.611111111111111][0.0], [6.888888888888889][0.0], [6.916666666666666][0.0], [6.916666666666667][0.0]]", 40
680, 1.3148741620000002, [[0.7222222222222219][0.0]], "[[0.7222222222222219][0.0], [0.7357142857142858][0.0], [1.1249999999999991][0.0], [1.2166666666666668][0.0], [1.3888888888888893][0.0], [1.844444444444444][0.0], [2.7333333333333325][0.0], [2.8888888888888893][0.0], [2.916666666666667][0.0], [3.111111111111111][0.0], [3.3888888888888884][0.0], [3.555555555555556][0.0], [3.625][0.0], [3.7083333333333335][0.0], [3.75][0.0], [3.75][0.0], [3.833333333333333][0.0], [3.930555555555555][0.0], [3.958333333333334][0.0], [4.041666666666667][0.0], [4.125][0.0], [4.216666666666666][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [4.499999999999999][0.0], [4.561111111111111][0.0], [4.562499999999999][0.0], [4.583333333333334][0.0], [4.604166666666666][0.0], [4.65][0.0], [4.65][0.0], [4.833333333333333][0.0], [4.8500000000000005][0.0], [5.0][0.0], [5.15][0.0], [5.333333333333333][0.0], [5.375][0.0], [5.416666666666667][0.0], [5.458333333333333][0.0], [5.722222222222221][0.0]]", 40
720, 1.3567438360000001, [[-0.5535714285714284][0.0]], "[[-0.5535714285714284][0.0], [0.7222222222222219][0.0], [0.7357142857142858][0.0], [1.1249999999999991][0.0], [1.2166666666666668][0.0], [1.3888888888888893][0.0], [1.5138888888888886][0.0], [1.65][0.0], [1.844444444444444][0.0], [2.1777777777777776][0.0], [2.6666666666666665][0.0], [2.691666666666667][0.0], [2.7333333333333325][0.0], [2.8833333333333333][0.0], [2.8888888888888893][0.0], [2.916666666666667][0.0], [3.0444444444444447][0.0], [3.111111111111111][0.0], [3.3888888888888884][0.0], [3.555555555555556][0.0], [3.625][0.0], [3.7083333333333335][0.0], [3.736111111111111][0.0], [3.75][0.0], [3.75][0.0], [3.777777777777777][0.0], [3.833333333333333][0.0], [3.930555555555555][0.0], [3.958333333333334][0.0], [4.041666666666667][0.0], [4.125][0.0], [4.216666666666666][0.0], [4.222222222222222][0.0], [4.3999999999999995][0.0], [4.433333333333334][0.0], [4.499999999999999][0.0], [4.561111111111111][0.0], [4.562499999999999][0.0], [4.583333333333334][0.0], [4.604166666666666][0.0]]", 40
760, 1.401173526, [[-0.5535714285714284][0.0]], "[[-0.5535714285714284][0.0], [0.7222222222222219][0.0], [0.7357142857142858][0.0], [0.9027777777777777][0.0], [1.0277777777777777][0.0], [1.1249999999999991][0.0], [1.1388888888888888][0.0], [1.2166666666666668][0.0], [1.3888888888888893][0.0], [1.5138888888888886][0.0], [1.5416666666666665][0.0], [1.65][0.0], [1.7357142857142858][0.0], [1.844444444444444][0.0], [1.9583333333333333][0.0], [2.1777777777777776][0.0], [2.5111111111111106][0.0], [2.6666666666666665][0.0], [2.691666666666667][0.0], [2.7333333333333325][0.0], [2.8833333333333333][0.0], [2.8888888888888893][0.0], [2.916666666666667][0.0], [2.9861111111111116][0.0], [3.0444444444444447][0.0], [3.111111111111111][0.0], [3.3888888888888884][0.0], [3.555555555555556][0.0], [3.625][0.0], [3.7083333333333335][0.0], [3.736111111111111][0.0], [3.75][0.0], [3.75][0.0], [3.777777777777777][0.0], [3.833333333333333][0.0], [3.930555555555555][0.0], [3.958333333333334][0.0], [4.041666666666667][0.0], [4.125][0.0], [4.216666666666666][0.0]]", 40
800, 1.442737109, [[-0.7][0.0]], "[[-0.7][0.0], [-0.5535714285714284][0.0], [0.45238095238095255][0.0], [0.7222222222222219][0.0], [0.7357142857142858][0.0], [0.9027777777777777][0.0], [1.0277777777777777][0.0], [1.1249999999999991][0.0], [1.1388888888888888][0.0], [1.2166666666666668][0.0], [1.3750000000000002][0.0], [1.3888888888888893][0.0], [1.5138888888888886][0.0], [1.5416666666666665][0.0], [1.6458333333333333][0.0], [1.65][0.0], [1.7357142857142858][0.0], [1.8166666666666667][0.0], [1.844444444444444][0.0], [1.844444444444444][0.0], [1.8777777777777778][0.0], [1.9583333333333333][0.0], [2.1777777777777776][0.0], [2.336805555555556][0.0], [2.5111111111111106][0.0], [2.571428571428571][0.0], [2.6666666666666665][0.0], [2.6857142857142855][0.0], [2.691666666666667][0.0], [2.7333333333333325][0.0], [2.8833333333333333][0.0], [2.8888888888888893][0.0], [2.916666666666667][0.0], [2.9444444444444438][0.0], [2.9861111111111116][0.0], [3.0444444444444447][0.0], [3.0734126984126986][0.0], [3.111111111111111][0.0], [3.1944444444444455][0.0], [3.3888888888888884][0.0]]", 40
840, 1.478349783, [[-0.7][0.0]], "[[-0.7][0.0], [-0.5535714285714284][0.0], [-0.053571428571428825][0.0], [-0.014285714285714235][0.0], [0.18499999999999983][0.0], [0.4174603174603174][0.0], [0.45238095238095255][0.0], [0.7083333333333334][0.0], [0.7222222222222219][0.0], [0.7357142857142858][0.0], [0.7999999999999998][0.0], [0.9027777777777777][0.0], [0.9285714285714285][0.0], [1.0277777777777777][0.0], [1.0416666666666667][0.0], [1.1249999999999991][0.0], [1.1249999999999996][0.0], [1.1388888888888888][0.0], [1.1833333333333331][0.0], [1.2166666666666668][0.0], [1.3750000000000002][0.0], [1.3888888888888893][0.0], [1.4583333333333335][0.0], [1.5138888888888886][0.0], [1.5416666666666665][0.0], [1.5634920634920637][0.0], [1.6458333333333333][0.0], [1.6458333333333333][0.0], [1.65][0.0], [1.7357142857142858][0.0], [1.8166666666666667][0.0], [1.844444444444444][0.0], [1.844444444444444][0.0], [1.8777777777777778][0.0], [1.9583333333333333][0.0], [2.1777777777777776][0.0], [2.2333333333333325][0.0], [2.336805555555556][0.0], [2.361111111111111][0.0], [2.4166666666666665][0.0]]", 40
880, 1.517499171, [[-0.791666666666667][0.0]], "[[-0.791666666666667][0.0], [-0.7][0.0], [-0.5535714285714284][0.0], [-0.053571428571428825][0.0], [-0.014285714285714235][0.0], [0.1166666666666667][0.0], [0.18333333333333313][0.0], [0.18499999999999983][0.0], [0.4174603174603174][0.0], [0.4174603174603174][0.0], [0.45238095238095255][0.0], [0.5958333333333334][0.0], [0.7083333333333334][0.0], [0.7166666666666668][0.0], [0.7222222222222219][0.0], [0.7222222222222223][0.0], [0.7357142857142858][0.0], [0.7999999999999998][0.0], [0.9027777777777777][0.0], [0.9285714285714285][0.0], [0.9500000000000002][0.0], [0.9749999999999996][0.0], [1.0277777777777777][0.0], [1.0416666666666667][0.0], [1.1249999999999991][0.0], [1.1249999999999996][0.0], [1.1388888888888888][0.0], [1.1833333333333331][0.0], [1.2166666666666668][0.0], [1.3750000000000002][0.0], [1.3888888888888893][0.0], [1.4125][0.0], [1.4583333333333335][0.0], [1.5138888888888886][0.0], [1.513888888888889][0.0], [1.5416666666666665][0.0], [1.5634920634920637][0.0], [1.6458333333333333][0.0], [1.6458333333333333][0.0], [1.65][0.0]]", 40
920, 1.546759004, [[-0.791666666666667][0.0]], "[[-0.791666666666667][0.0], [-0.7][0.0], [-0.5535714285714284][0.0], [-0.053571428571428825][0.0], [-0.014285714285714235][0.0], [0.1166666666666667][0.0], [0.18333333333333313][0.0], [0.18499999999999983][0.0], [0.4174603174603174][0.0], [0.4174603174603174][0.0], [0.45238095238095255][0.0], [0.5066666666666668][0.0], [0.5958333333333334][0.0], [0.7083333333333334][0.0], [0.7166666666666668][0.0], [0.7222222222222219][0.0], [0.7222222222222223][0.0], [0.7357142857142858][0.0], [0.7444444444444447][0.0], [0.76][0.0], [0.7833333333333333][0.0], [0.7999999999999998][0.0], [0.9027777777777777][0.0], [0.9285714285714285][0.0], [0.9500000000000002][0.0], [0.9749999999999996][0.0], [0.9749999999999996][0.0], [1.0277777777777777][0.0], [1.0416666666666667][0.0], [1.1249999999999991][0.0], [1.1249999999999996][0.0], [1.1333333333333333][0.0], [1.1388888888888888][0.0], [1.1547619047619038][0.0], [1.1833333333333331][0.0], [1.2166666666666668][0.0], [1.3750000000000002][0.0], [1.3888888888888893][0.0], [1.4125][0.0], [1.4583333333333335][0.0]]", 40
960, 1.5979893920000001, [[-0.791666666666667][0.0]], "[[-0.791666666666667][0.0], [-0.791666666666667][0.0], [-0.7][0.0], [-0.5535714285714284][0.0], [-0.07500000000000018][0.0], [-0.053571428571428825][0.0], [-0.014285714285714235][0.0], [0.04166666666666674][0.0], [0.1166666666666667][0.0], [0.18333333333333313][0.0], [0.18499999999999983][0.0], [0.18499999999999983][0.0], [0.25][0.0], [0.2583333333333333][0.0], [0.2777777777777781][0.0], [0.41666666666666685][0.0], [0.4174603174603174][0.0], [0.4174603174603174][0.0], [0.45238095238095255][0.0], [0.4583333333333335][0.0], [0.46190476190476193][0.0], [0.5066666666666668][0.0], [0.5958333333333334][0.0], [0.6770833333333334][0.0], [0.7083333333333334][0.0], [0.7166666666666668][0.0], [0.7222222222222219][0.0], [0.7222222222222223][0.0], [0.7357142857142858][0.0], [0.7444444444444447][0.0], [0.76][0.0], [0.7833333333333333][0.0], [0.7999999999999998][0.0], [0.9027777777777777][0.0], [0.9285714285714285][0.0], [0.9500000000000002][0.0], [0.9583333333333333][0.0], [0.9749999999999996][0.0], [0.9749999999999996][0.0], [1.0277777777777777][0.0]]", 40
1000, 1.6366400840000002, [[-0.791666666666667][0.0]], "[[-0.791666666666667][0.0], [-0.791666666666667][0.0], [-0.7][0.0], [-0.5535714285714284][0.0], [-0.4404761904761907][0.0], [-0.07500000000000018][0.0], [-0.053571428571428825][0.0], [-0.04166666666666652][0.0], [-0.014285714285714235][0.0], [0.04166666666666674][0.0], [0.1166666666666667][0.0], [0.18333333333333313][0.0], [0.18333333333333313][0.0], [0.18499999999999983][0.0], [0.18499999999999983][0.0], [0.25][0.0], [0.2583333333333333][0.0], [0.2777777777777781][0.0], [0.4111111111111112][0.0], [0.41666666666666685][0.0], [0.4174603174603174][0.0], [0.4174603174603174][0.0], [0.44999999999999996][0.0], [0.45238095238095255][0.0], [0.4583333333333335][0.0], [0.46190476190476193][0.0], [0.5066666666666668][0.0], [0.5850000000000002][0.0], [0.5958333333333334][0.0], [0.6770833333333334][0.0], [0.7083333333333334][0.0], [0.7166666666666668][0.0], [0.7222222222222219][0.0], [0.7222222222222223][0.0], [0.7357142857142858][0.0], [0.7444444444444447][0.0], [0.76][0.0], [0.7833333333333333][0.0], [0.7999999999999998][0.0], [0.8124999999999998][0.0]]", 40
1040, 1.685397212, [[-0.90625][0.0]], "[[-0.90625][0.0], [-0.9047619047619049][0.0], [-0.791666666666667][0.0], [-0.791666666666667][0.0], [-0.7][0.0], [-0.5535714285714284][0.0], [-0.4404761904761907][0.0], [-0.10416666666666652][0.0], [-0.07500000000000018][0.0], [-0.053571428571428825][0.0], [-0.04166666666666652][0.0], [-0.014285714285714235][0.0], [0.01666666666666672][0.0], [0.04166666666666674][0.0], [0.1166666666666667][0.0], [0.18333333333333313][0.0], [0.18333333333333313][0.0], [0.18499999999999983][0.0], [0.18499999999999983][0.0], [0.23809523809523814][0.0], [0.25][0.0], [0.2583333333333333][0.0], [0.2777777777777781][0.0], [0.34999999999999964][0.0], [0.3583333333333334][0.0], [0.4111111111111112][0.0], [0.4166666666666665][0.0], [0.41666666666666685][0.0], [0.4174603174603174][0.0], [0.4174603174603174][0.0], [0.44999999999999996][0.0], [0.45238095238095255][0.0], [0.4583333333333335][0.0], [0.46190476190476193][0.0], [0.5066666666666668][0.0], [0.5416666666666669][0.0], [0.5850000000000002][0.0], [0.5958333333333334][0.0], [0.5958333333333334][0.0], [0.625][0.0]]", 40
