NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 0.6167478710000001, [[-0.0][0.0]], "[[-0.0][0.0], [0.3333333333333335][0.0], [1.0][0.0], [1.333333333333333][0.0], [1.6666666666666665][0.0], [1.75][0.0], [2.1666666666666665][0.0], [2.666666666666667][0.0], [3.5][0.0], [3.75][0.0], [4.5][0.0], [-0.9166666666666665][1.0], [-0.75][1.0], [0.33333333333333326][1.0], [0.33333333333333326][1.0], [0.5][1.0], [0.8333333333333333][1.0], [0.8333333333333335][1.0], [1.0][1.0], [1.0][1.0], [1.2499999999999998][1.0], [1.2499999999999998][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.6666666666666665][1.0], [1.6666666666666665][1.0], [1.6666666666666665][1.0], [2.0][1.0], [2.0][1.0], [2.0][1.0], [2.0][1.0], [2.75][1.0], [2.75][1.0], [2.75][1.0], [3.0][1.0], [3.25][1.0], [3.666666666666666][1.0]]", 40
480, 0.627081494, [[-0.0][0.0]], "[[-0.0][0.0], [0.3333333333333335][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.1666666666666667][0.0], [1.333333333333333][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.75][0.0], [2.1666666666666665][0.0], [2.1666666666666665][0.0], [2.666666666666667][0.0], [2.9999999999999996][0.0], [3.5][0.0], [3.75][0.0], [4.0][0.0], [4.5][0.0], [6.75][0.0], [-0.9166666666666665][1.0], [-0.75][1.0], [-0.16666666666666674][1.0], [-0.16666666666666674][1.0], [0.33333333333333326][1.0], [0.33333333333333326][1.0], [0.33333333333333326][1.0], [0.33333333333333326][1.0], [0.5][1.0], [0.8333333333333333][1.0], [0.8333333333333333][1.0], [0.8333333333333335][1.0], [1.0][1.0], [1.0][1.0], [1.2499999999999998][1.0], [1.2499999999999998][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0], [1.3333333333333333][1.0]]", 40
520, 0.635682979, [[-0.0][0.0]], "[[-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.16666666666666696][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.333333333333333][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.75][0.0], [2.1666666666666665][0.0], [2.1666666666666665][0.0], [2.5][0.0], [2.5][0.0], [2.666666666666667][0.0], [2.666666666666667][0.0], [2.9999999999999996][0.0], [2.9999999999999996][0.0], [3.5][0.0], [3.5][0.0], [3.75][0.0], [4.0][0.0], [4.0][0.0], [4.5][0.0], [5.0][0.0], [6.75][0.0], [-1.0][1.0], [-0.9166666666666665][1.0], [-0.75][1.0], [-0.75][1.0], [-0.16666666666666674][1.0], [-0.16666666666666674][1.0], [-0.08333333333333326][1.0], [0.25][1.0]]", 40
560, 0.646486911, [[-0.0][0.0]], "[[-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.16666666666666696][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.333333333333333][0.0], [1.5][0.0], [1.5833333333333335][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.75][0.0], [1.75][0.0], [2.1666666666666665][0.0], [2.1666666666666665][0.0], [2.1666666666666665][0.0], [2.5][0.0], [2.5][0.0], [2.5][0.0], [2.6666666666666665][0.0], [2.666666666666667][0.0], [2.666666666666667][0.0], [2.9999999999999996][0.0]]", 40
600, 0.6539816660000001, [[-0.25][0.0]], "[[-0.25][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.16666666666666696][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.333333333333333][0.0], [1.5][0.0], [1.5833333333333335][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.6666666666666665][0.0], [1.75][0.0], [1.75][0.0]]", 40
640, 0.669854654, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.25][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.16666666666666696][0.0], [0.33333333333333326][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.7777777777777777][0.0], [0.833333333333333][0.0], [0.833333333333333][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.1666666666666667][0.0], [1.333333333333333][0.0]]", 40
680, 0.679193891, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.5][0.0], [-0.25][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.05555555555555558][0.0], [0.16666666666666696][0.0], [0.16666666666666696][0.0], [0.25][0.0], [0.25][0.0], [0.33333333333333326][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.6666666666666665][0.0], [0.7777777777777777][0.0], [0.833333333333333][0.0], [0.833333333333333][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.0][0.0]]", 40
720, 0.687116846, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.25][0.0], [-0.25][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.05555555555555558][0.0], [0.05555555555555558][0.0], [0.16666666666666696][0.0], [0.16666666666666696][0.0], [0.25][0.0], [0.25][0.0], [0.33333333333333326][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.6666666666666665][0.0], [0.7499999999999998][0.0], [0.7777777777777777][0.0], [0.833333333333333][0.0]]", 40
760, 0.695429304, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.16666666666666696][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0], [0.05555555555555558][0.0], [0.05555555555555558][0.0], [0.16666666666666652][0.0], [0.16666666666666696][0.0], [0.16666666666666696][0.0], [0.25][0.0], [0.25][0.0], [0.33333333333333326][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0], [0.3333333333333335][0.0]]", 40
800, 0.7045096200000001, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.16666666666666696][0.0], [-0.16666666666666696][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [0.05555555555555558][0.0]]", 40
840, 0.713830438, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.2777777777777779][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.16666666666666696][0.0], [-0.16666666666666696][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0]]", 40
880, 0.7236821280000001, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.16666666666666696][0.0], [-0.16666666666666696][0.0], [-0.08333333333333326][0.0], [-0.0][0.0], [-0.0][0.0], [-0.0][0.0]]", 40
920, 0.732482226, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0], [-0.25][0.0]]", 40
960, 0.742707572, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.625][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0], [-0.2777777777777779][0.0]]", 40
1000, 0.752655516, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.625][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0]]", 40
1040, 0.7623868180000001, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.625][0.0], [-0.625][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0]]", 40
1080, 0.770734232, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0]]", 40
1120, 0.779251773, [[-0.6666666666666667][0.0]], "[[-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.625][0.0], [-0.5][0.0], [-0.5][0.0], [-0.5][0.0]]", 40
