NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 2.4950366010000002, [[4.999999999999999][19.0]], "[[4.999999999999999][19.0], [5.416666666666666][19.0], [2.222222222222222][20.0], [2.8055555555555554][20.0], [3.222222222222222][20.0], [3.4444444444444438][20.0], [5.416666666666667][20.0], [5.722222222222222][20.0], [7.75][20.0], [7.75][20.0], [2.8055555555555554][21.0], [3.1388888888888884][21.0], [5.0][21.0], [5.305555555555555][21.0], [5.416666666666667][21.0], [5.916666666666667][21.0], [6.0][21.0], [7.75][21.0], [-0.2777777777777777][22.0], [-0.08333333333333304][22.0], [0.33333333333333326][22.0], [1.0][22.0], [1.7222222222222223][22.0], [1.9166666666666667][22.0], [1.9166666666666667][22.0], [1.9999999999999998][22.0], [2.6666666666666665][22.0], [2.9999999999999996][22.0], [3.4722222222222223][22.0], [3.5][22.0], [3.5][22.0], [3.8055555555555554][22.0], [4.5][22.0], [4.916666666666667][22.0], [5.75][22.0], [6.0][22.0], [6.5][22.0], [6.5][22.0], [6.5][22.0], [-0.05555555555555558][23.0]]", 40
480, 2.5446908180000003, [[5.333333333333334][18.0]], "[[5.333333333333334][18.0], [7.124999999999999][18.0], [4.999999999999999][19.0], [5.416666666666666][19.0], [6.222222222222222][19.0], [6.777777777777777][19.0], [9.75][19.0], [2.222222222222222][20.0], [2.6388888888888884][20.0], [2.8055555555555554][20.0], [3.222222222222222][20.0], [3.4444444444444438][20.0], [3.4444444444444438][20.0], [3.8888888888888884][20.0], [4.499999999999999][20.0], [5.416666666666667][20.0], [5.722222222222222][20.0], [5.722222222222222][20.0], [7.75][20.0], [7.75][20.0], [7.75][20.0], [7.75][20.0], [2.4722222222222223][21.0], [2.8055555555555554][21.0], [3.1388888888888884][21.0], [3.166666666666666][21.0], [4.166666666666667][21.0], [4.5][21.0], [5.0][21.0], [5.0][21.0], [5.305555555555555][21.0], [5.416666666666667][21.0], [5.416666666666667][21.0], [5.416666666666667][21.0], [5.916666666666667][21.0], [6.0][21.0], [7.75][21.0], [-0.2777777777777777][22.0], [-0.08333333333333304][22.0], [0.33333333333333326][22.0]]", 40
520, 2.623155905, [[7.124999999999999][17.0]], "[[7.124999999999999][17.0], [5.333333333333334][18.0], [7.124999999999999][18.0], [1.583333333333333][19.0], [3.333333333333333][19.0], [4.472222222222221][19.0], [4.999999999999999][19.0], [5.416666666666666][19.0], [5.5555555555555545][19.0], [6.083333333333333][19.0], [6.222222222222222][19.0], [6.222222222222222][19.0], [6.777777777777777][19.0], [6.777777777777777][19.0], [9.75][19.0], [1.8333333333333335][20.0], [2.222222222222222][20.0], [2.6388888888888884][20.0], [2.8055555555555554][20.0], [3.222222222222222][20.0], [3.333333333333333][20.0], [3.4444444444444438][20.0], [3.4444444444444438][20.0], [3.8888888888888884][20.0], [4.305555555555555][20.0], [4.499999999999999][20.0], [5.416666666666667][20.0], [5.5][20.0], [5.722222222222222][20.0], [5.722222222222222][20.0], [7.000000000000001][20.0], [7.25][20.0], [7.75][20.0], [7.75][20.0], [7.75][20.0], [7.75][20.0], [7.75][20.0], [2.4722222222222223][21.0], [2.4722222222222223][21.0], [2.8055555555555554][21.0]]", 40
560, 2.6930664880000004, [[2.041666666666667][17.0]], "[[2.041666666666667][17.0], [7.124999999999999][17.0], [7.124999999999999][17.0], [3.3611111111111116][18.0], [3.75][18.0], [4.777777777777778][18.0], [5.166666666666667][18.0], [5.333333333333334][18.0], [5.666666666666667][18.0], [5.75][18.0], [6.416666666666667][18.0], [7.124999999999999][18.0], [1.583333333333333][19.0], [1.8888888888888886][19.0], [1.9722222222222219][19.0], [2.888888888888889][19.0], [3.333333333333333][19.0], [4.111111111111111][19.0], [4.416666666666666][19.0], [4.472222222222221][19.0], [4.472222222222221][19.0], [4.75][19.0], [4.999999999999999][19.0], [5.416666666666666][19.0], [5.5555555555555545][19.0], [5.5555555555555545][19.0], [6.083333333333333][19.0], [6.222222222222222][19.0], [6.222222222222222][19.0], [6.222222222222222][19.0], [6.777777777777777][19.0], [6.777777777777777][19.0], [7.055555555555555][19.0], [7.416666666666667][19.0], [9.75][19.0], [9.75][19.0], [1.5833333333333335][20.0], [1.8333333333333335][20.0], [2.083333333333333][20.0], [2.222222222222222][20.0]]", 40
600, 2.745530839, [[11.233333333333333][15.0]], "[[11.233333333333333][15.0], [2.0555555555555554][16.0], [6.9][16.0], [7.458333333333333][16.0], [2.041666666666667][17.0], [3.11111111111111][17.0], [3.6111111111111116][17.0], [5.500000000000001][17.0], [6.416666666666667][17.0], [7.124999999999999][17.0], [7.124999999999999][17.0], [3.3611111111111116][18.0], [3.3611111111111116][18.0], [3.3611111111111116][18.0], [3.3888888888888893][18.0], [3.75][18.0], [4.777777777777778][18.0], [5.083333333333333][18.0], [5.166666666666667][18.0], [5.305555555555555][18.0], [5.333333333333334][18.0], [5.666666666666667][18.0], [5.75][18.0], [5.916666666666666][18.0], [6.416666666666667][18.0], [6.527777777777777][18.0], [7.124999999999999][18.0], [8.055555555555555][18.0], [8.166666666666666][18.0], [1.583333333333333][19.0], [1.8888888888888886][19.0], [1.9722222222222219][19.0], [2.888888888888889][19.0], [3.1111111111111116][19.0], [3.333333333333333][19.0], [4.111111111111111][19.0], [4.416666666666666][19.0], [4.416666666666666][19.0], [4.472222222222221][19.0], [4.472222222222221][19.0]]", 40
640, 2.792606269, [[12.566666666666665][14.0]], "[[12.566666666666665][14.0], [7.533333333333334][15.0], [11.233333333333333][15.0], [11.433333333333334][15.0], [2.0555555555555554][16.0], [6.9][16.0], [6.9][16.0], [7.458333333333333][16.0], [8.041666666666666][16.0], [2.041666666666667][17.0], [2.041666666666667][17.0], [2.75][17.0], [3.11111111111111][17.0], [3.5555555555555554][17.0], [3.6111111111111116][17.0], [3.625][17.0], [4.833333333333333][17.0], [5.0][17.0], [5.222222222222223][17.0], [5.500000000000001][17.0], [6.166666666666667][17.0], [6.416666666666667][17.0], [6.416666666666667][17.0], [7.124999999999999][17.0], [7.124999999999999][17.0], [7.124999999999999][17.0], [7.166666666666667][17.0], [8.541666666666666][17.0], [8.777777777777779][17.0], [3.3611111111111116][18.0], [3.3611111111111116][18.0], [3.3611111111111116][18.0], [3.3611111111111116][18.0], [3.3888888888888893][18.0], [3.3888888888888893][18.0], [3.3888888888888893][18.0], [3.75][18.0], [4.777777777777778][18.0], [4.777777777777778][18.0], [4.916666666666666][18.0]]", 40
680, 2.8471090240000003, [[10.766666666666667][13.0]], "[[10.766666666666667][13.0], [5.080555555555555][14.0], [11.094444444444443][14.0], [12.566666666666665][14.0], [7.533333333333334][15.0], [8.600000000000001][15.0], [10.400000000000002][15.0], [11.233333333333333][15.0], [11.433333333333334][15.0], [11.433333333333334][15.0], [2.0555555555555554][16.0], [2.8055555555555554][16.0], [3.555555555555556][16.0], [4.875][16.0], [5.722222222222223][16.0], [6.9][16.0], [6.9][16.0], [7.458333333333333][16.0], [7.958333333333333][16.0], [8.041666666666666][16.0], [8.11111111111111][16.0], [10.166666666666666][16.0], [10.625][16.0], [2.041666666666667][17.0], [2.041666666666667][17.0], [2.041666666666667][17.0], [2.041666666666667][17.0], [2.75][17.0], [3.11111111111111][17.0], [3.2361111111111116][17.0], [3.5555555555555554][17.0], [3.6111111111111116][17.0], [3.625][17.0], [3.75][17.0], [4.833333333333333][17.0], [5.0][17.0], [5.222222222222223][17.0], [5.500000000000001][17.0], [5.500000000000001][17.0], [6.0][17.0]]", 40
720, 2.898613213, [[6.722222222222223][12.0]], "[[6.722222222222223][12.0], [8.075][13.0], [10.766666666666667][13.0], [11.427777777777777][13.0], [5.080555555555555][14.0], [8.533333333333331][14.0], [8.541666666666666][14.0], [9.15][14.0], [11.094444444444443][14.0], [12.266666666666666][14.0], [12.566666666666665][14.0], [13.416666666666666][14.0], [4.055555555555555][15.0], [7.533333333333334][15.0], [7.800000000000001][15.0], [8.600000000000001][15.0], [8.61111111111111][15.0], [10.400000000000002][15.0], [10.53888888888889][15.0], [11.233333333333333][15.0], [11.433333333333334][15.0], [11.433333333333334][15.0], [11.433333333333334][15.0], [2.0555555555555554][16.0], [2.8055555555555554][16.0], [2.805555555555556][16.0], [3.555555555555556][16.0], [3.555555555555556][16.0], [3.5972222222222214][16.0], [4.875][16.0], [5.722222222222223][16.0], [5.722222222222223][16.0], [5.722222222222223][16.0], [6.700000000000001][16.0], [6.9][16.0], [6.9][16.0], [6.916666666666667][16.0], [7.233333333333333][16.0], [7.458333333333333][16.0], [7.958333333333333][16.0]]", 40
760, 3.01205006, [[9.416666666666666][10.0]], "[[9.416666666666666][10.0], [6.597222222222221][12.0], [6.722222222222223][12.0], [12.183333333333334][12.0], [8.075][13.0], [10.766666666666667][13.0], [11.033333333333333][13.0], [11.427777777777777][13.0], [5.080555555555555][14.0], [5.680555555555555][14.0], [7.966666666666667][14.0], [8.533333333333331][14.0], [8.541666666666666][14.0], [8.541666666666666][14.0], [8.966666666666667][14.0], [9.125][14.0], [9.15][14.0], [11.094444444444443][14.0], [12.11111111111111][14.0], [12.266666666666666][14.0], [12.566666666666665][14.0], [12.566666666666665][14.0], [13.416666666666666][14.0], [4.055555555555555][15.0], [4.388888888888888][15.0], [5.958333333333333][15.0], [6.983333333333334][15.0], [7.133333333333334][15.0], [7.222222222222223][15.0], [7.283333333333334][15.0], [7.45][15.0], [7.533333333333334][15.0], [7.700000000000001][15.0], [7.800000000000001][15.0], [8.600000000000001][15.0], [8.61111111111111][15.0], [8.866666666666665][15.0], [9.599999999999998][15.0], [10.400000000000002][15.0], [10.400000000000002][15.0]]", 40
800, 3.1024912870000003, [[9.416666666666666][10.0]], "[[9.416666666666666][10.0], [8.84722222222222][11.0], [9.74722222222222][11.0], [6.222222222222222][12.0], [6.597222222222221][12.0], [6.597222222222221][12.0], [6.722222222222223][12.0], [6.916666666666667][12.0], [9.766666666666666][12.0], [12.183333333333334][12.0], [7.733333333333331][13.0], [8.075][13.0], [8.7][13.0], [9.3][13.0], [9.61111111111111][13.0], [9.65][13.0], [10.374999999999998][13.0], [10.766666666666667][13.0], [11.033333333333333][13.0], [11.041666666666666][13.0], [11.183333333333334][13.0], [11.427777777777777][13.0], [5.080555555555555][14.0], [5.680555555555555][14.0], [5.680555555555555][14.0], [7.966666666666667][14.0], [8.05][14.0], [8.533333333333331][14.0], [8.541666666666666][14.0], [8.541666666666666][14.0], [8.541666666666666][14.0], [8.966666666666667][14.0], [9.125][14.0], [9.15][14.0], [10.76388888888889][14.0], [11.094444444444443][14.0], [12.11111111111111][14.0], [12.266666666666666][14.0], [12.566666666666665][14.0], [12.566666666666665][14.0]]", 40
840, 3.166520021, [[9.357142857142858][9.0]], "[[9.357142857142858][9.0], [9.416666666666666][10.0], [9.861111111111112][10.0], [10.680555555555554][10.0], [11.080555555555554][10.0], [6.666666666666667][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [9.74722222222222][11.0], [10.272222222222222][11.0], [10.368055555555555][11.0], [10.666666666666666][11.0], [6.222222222222222][12.0], [6.597222222222221][12.0], [6.597222222222221][12.0], [6.722222222222223][12.0], [6.888888888888889][12.0], [6.916666666666667][12.0], [6.916666666666667][12.0], [9.766666666666666][12.0], [10.316666666666666][12.0], [11.416666666666666][12.0], [12.183333333333334][12.0], [13.166666666666666][12.0], [14.25][12.0], [7.733333333333331][13.0], [7.733333333333331][13.0], [8.075][13.0], [8.7][13.0], [9.3][13.0], [9.61111111111111][13.0], [9.65][13.0], [10.374999999999998][13.0], [10.766666666666667][13.0], [10.766666666666667][13.0], [10.833333333333332][13.0], [11.033333333333333][13.0], [11.041666666666666][13.0], [11.183333333333334][13.0], [11.366666666666667][13.0]]", 40
880, 3.2413865160000004, [[11.579365079365077][8.0]], "[[11.579365079365077][8.0], [9.357142857142858][9.0], [9.777777777777777][9.0], [12.013888888888886][9.0], [9.416666666666666][10.0], [9.861111111111112][10.0], [10.197222222222223][10.0], [10.680555555555554][10.0], [10.82142857142857][10.0], [11.080555555555554][10.0], [12.15972222222222][10.0], [6.361111111111111][11.0], [6.666666666666667][11.0], [7.250000000000001][11.0], [7.3500000000000005][11.0], [7.4305555555555545][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [9.74722222222222][11.0], [10.072222222222223][11.0], [10.272222222222222][11.0], [10.368055555555555][11.0], [10.5][11.0], [10.666666666666666][11.0], [10.666666666666666][11.0], [6.222222222222222][12.0], [6.555555555555556][12.0], [6.597222222222221][12.0], [6.597222222222221][12.0], [6.722222222222223][12.0], [6.888888888888889][12.0], [6.888888888888889][12.0], [6.916666666666667][12.0], [6.916666666666667][12.0], [7.479166666666667][12.0], [7.555555555555555][12.0], [8.059999999999999][12.0], [8.208333333333334][12.0]]", 40
920, 3.3837226410000003, [[11.579365079365077][8.0]], "[[11.579365079365077][8.0], [9.357142857142858][9.0], [9.777777777777777][9.0], [11.666666666666668][9.0], [12.013888888888886][9.0], [12.07142857142857][9.0], [13.119047619047617][9.0], [15.25][9.0], [6.714285714285714][10.0], [8.38888888888889][10.0], [9.416666666666666][10.0], [9.861111111111112][10.0], [10.197222222222223][10.0], [10.638888888888888][10.0], [10.680555555555554][10.0], [10.680555555555554][10.0], [10.82142857142857][10.0], [11.080555555555554][10.0], [11.080555555555554][10.0], [11.618055555555555][10.0], [12.09722222222222][10.0], [12.15972222222222][10.0], [12.15972222222222][10.0], [12.280555555555555][10.0], [12.694444444444445][10.0], [14.249999999999998][10.0], [6.361111111111111][11.0], [6.656746031746032][11.0], [6.666666666666667][11.0], [7.250000000000001][11.0], [7.3500000000000005][11.0], [7.4305555555555545][11.0], [7.4305555555555545][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [8.84722222222222][11.0], [9.74722222222222][11.0], [9.74722222222222][11.0], [10.072222222222223][11.0]]", 40
960, 3.546078359, [[11.579365079365077][8.0]], "[[11.579365079365077][8.0], [12.680555555555555][8.0], [13.999999999999998][8.0], [14.013888888888884][8.0], [16.583333333333332][8.0], [7.499999999999999][9.0], [9.357142857142858][9.0], [9.357142857142858][9.0], [9.75][9.0], [9.777777777777777][9.0], [10.83888888888889][9.0], [11.609126984126984][9.0], [11.666666666666668][9.0], [12.013888888888886][9.0], [12.07142857142857][9.0], [12.34126984126984][9.0], [12.833333333333332][9.0], [12.874999999999998][9.0], [13.119047619047617][9.0], [13.404761904761902][9.0], [13.743055555555555][9.0], [13.82142857142857][9.0], [14.152777777777779][9.0], [15.25][9.0], [15.25][9.0], [6.714285714285714][10.0], [6.735714285714286][10.0], [7.089285714285714][10.0], [8.38888888888889][10.0], [9.416666666666666][10.0], [9.861111111111112][10.0], [10.197222222222223][10.0], [10.638888888888888][10.0], [10.638888888888888][10.0], [10.680555555555554][10.0], [10.680555555555554][10.0], [10.680555555555555][10.0], [10.82142857142857][10.0], [11.080555555555554][10.0], [11.080555555555554][10.0]]", 40
1000, 3.718975243, [[10.5][8.0]], "[[10.5][8.0], [11.579365079365077][8.0], [12.480158730158731][8.0], [12.680555555555555][8.0], [13.999999999999998][8.0], [14.013888888888884][8.0], [15.055555555555555][8.0], [15.944444444444443][8.0], [16.583333333333332][8.0], [17.444444444444443][8.0], [7.499999999999999][9.0], [8.569444444444445][9.0], [8.960317460317459][9.0], [9.357142857142858][9.0], [9.357142857142858][9.0], [9.490079365079366][9.0], [9.555555555555555][9.0], [9.75][9.0], [9.75][9.0], [9.777777777777777][9.0], [9.924603174603176][9.0], [10.277777777777777][9.0], [10.375][9.0], [10.600000000000001][9.0], [10.785714285714285][9.0], [10.83888888888889][9.0], [10.83888888888889][9.0], [11.428571428571429][9.0], [11.609126984126984][9.0], [11.666666666666668][9.0], [11.922222222222222][9.0], [12.013888888888886][9.0], [12.07142857142857][9.0], [12.34126984126984][9.0], [12.75][9.0], [12.833333333333332][9.0], [12.874999999999998][9.0], [13.119047619047617][9.0], [13.119047619047617][9.0], [13.166666666666664][9.0]]", 40
1040, 3.812960943, [[13.202380952380953][7.0]], "[[13.202380952380953][7.0], [15.063492063492065][7.0], [15.263888888888884][7.0], [15.34722222222222][7.0], [15.896825396825394][7.0], [16.84722222222222][7.0], [10.5][8.0], [11.357142857142858][8.0], [11.579365079365077][8.0], [12.480158730158731][8.0], [12.680555555555555][8.0], [12.75][8.0], [13.999999999999998][8.0], [14.013888888888884][8.0], [14.213888888888889][8.0], [15.055555555555555][8.0], [15.944444444444443][8.0], [16.583333333333332][8.0], [17.444444444444443][8.0], [6.999999999999999][9.0], [7.458333333333334][9.0], [7.499999999999999][9.0], [7.499999999999999][9.0], [8.569444444444445][9.0], [8.960317460317459][9.0], [8.960317460317459][9.0], [9.357142857142858][9.0], [9.357142857142858][9.0], [9.357142857142858][9.0], [9.357142857142858][9.0], [9.490079365079366][9.0], [9.490079365079366][9.0], [9.555555555555555][9.0], [9.75][9.0], [9.75][9.0], [9.769841269841269][9.0], [9.777777777777777][9.0], [9.924603174603176][9.0], [9.924603174603176][9.0], [10.277777777777777][9.0]]", 40
1080, 3.9307646590000003, [[16.083333333333332][6.0]], "[[16.083333333333332][6.0], [8.529166666666665][7.0], [9.232142857142856][7.0], [11.06547619047619][7.0], [13.202380952380953][7.0], [14.180555555555552][7.0], [14.619047619047619][7.0], [15.063492063492065][7.0], [15.263888888888884][7.0], [15.34722222222222][7.0], [15.891666666666666][7.0], [15.896825396825394][7.0], [16.04761904761905][7.0], [16.84722222222222][7.0], [17.430555555555554][7.0], [17.84722222222222][7.0], [8.983333333333333][8.0], [10.5][8.0], [10.5][8.0], [11.357142857142858][8.0], [11.579365079365077][8.0], [12.480158730158731][8.0], [12.680555555555555][8.0], [12.75][8.0], [12.75][8.0], [12.75][8.0], [13.347222222222221][8.0], [13.999999999999998][8.0], [14.013888888888884][8.0], [14.013888888888884][8.0], [14.013888888888884][8.0], [14.213888888888889][8.0], [14.213888888888889][8.0], [15.055555555555555][8.0], [15.055555555555555][8.0], [15.944444444444443][8.0], [16.583333333333332][8.0], [17.3][8.0], [17.444444444444443][8.0], [17.444444444444443][8.0]]", 40
