NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.0414877, [[7.208333333333331][15.0]], "[[7.208333333333331][15.0], [6.041666666666666][16.0], [6.583333333333333][16.0], [6.9][16.0], [6.958333333333333][16.0], [0.6041666666666665][17.0], [2.6666666666666665][17.0], [2.9875][17.0], [5.5][17.0], [5.7142857142857135][17.0], [-0.08333333333333326][18.0], [1.1250000000000002][18.0], [1.1458333333333333][18.0], [1.333333333333333][18.0], [1.4874999999999998][18.0], [1.5833333333333335][18.0], [1.6388888888888888][18.0], [1.75][18.0], [2.227777777777778][18.0], [2.4374999999999996][18.0], [2.583333333333333][18.0], [2.625][18.0], [2.677777777777777][18.0], [3.083333333333333][18.0], [3.1833333333333336][18.0], [3.833333333333333][18.0], [4.833333333333333][18.0], [4.916666666666668][18.0], [5.333333333333333][18.0], [5.666666666666666][18.0], [5.999999999999999][18.0], [6.138888888888888][18.0], [0.04166666666666674][19.0], [0.11111111111111094][19.0], [0.1587301587301586][19.0], [0.23015873015873023][19.0], [0.4027777777777778][19.0], [0.8166666666666664][19.0], [1.6666666666666667][19.0], [1.8166666666666669][19.0]]", 40
480, 1.080978553, [[9.25][14.0]], "[[9.25][14.0], [6.638888888888889][15.0], [7.208333333333331][15.0], [7.9][15.0], [-0.4761904761904763][16.0], [0.5416666666666665][16.0], [1.3472222222222223][16.0], [4.527777777777778][16.0], [6.041666666666666][16.0], [6.583333333333333][16.0], [6.675][16.0], [6.9][16.0], [6.958333333333333][16.0], [8.0][16.0], [-0.16666666666666652][17.0], [0.34999999999999987][17.0], [0.45833333333333326][17.0], [0.6041666666666665][17.0], [1.4799999999999995][17.0], [1.7499999999999996][17.0], [2.5708333333333333][17.0], [2.6666666666666665][17.0], [2.9555555555555553][17.0], [2.9875][17.0], [3.144444444444444][17.0], [3.4166666666666665][17.0], [3.9861111111111107][17.0], [4.444444444444444][17.0], [5.5][17.0], [5.7142857142857135][17.0], [5.874999999999999][17.0], [6.035714285714285][17.0], [6.366666666666666][17.0], [-0.08333333333333326][18.0], [0.7916666666666665][18.0], [1.1250000000000002][18.0], [1.1458333333333333][18.0], [1.1527777777777777][18.0], [1.333333333333333][18.0], [1.4874999999999998][18.0]]", 40
520, 1.1242398070000001, [[9.75][12.0]], "[[9.75][12.0], [8.388888888888888][14.0], [9.25][14.0], [9.666666666666666][14.0], [1.0][15.0], [1.3111111111111111][15.0], [4.145833333333334][15.0], [5.305555555555555][15.0], [5.444444444444445][15.0], [6.194444444444444][15.0], [6.638888888888889][15.0], [7.208333333333331][15.0], [7.375][15.0], [7.9][15.0], [-0.5833333333333335][16.0], [-0.4761904761904763][16.0], [0.5416666666666665][16.0], [0.6666666666666666][16.0], [0.7916666666666667][16.0], [0.8047619047619048][16.0], [1.3472222222222223][16.0], [2.291666666666667][16.0], [3.083333333333333][16.0], [3.3666666666666667][16.0], [3.6277777777777773][16.0], [3.833333333333333][16.0], [4.527777777777778][16.0], [5.541666666666667][16.0], [5.611111111111111][16.0], [5.708333333333333][16.0], [6.041666666666666][16.0], [6.583333333333333][16.0], [6.675][16.0], [6.9][16.0], [6.958333333333333][16.0], [7.041666666666666][16.0], [7.75][16.0], [8.0][16.0], [8.150000000000002][16.0], [-0.16666666666666652][17.0]]", 40
560, 1.1653353590000002, [[6.9111111111111105][12.0]], "[[6.9111111111111105][12.0], [8.375][12.0], [9.75][12.0], [-0.2916666666666665][13.0], [4.405555555555556][13.0], [5.805555555555555][13.0], [6.458333333333333][13.0], [8.36111111111111][13.0], [10.25][13.0], [12.194444444444443][13.0], [1.3928571428571428][14.0], [1.8388888888888888][14.0], [5.527777777777779][14.0], [6.972222222222223][14.0], [8.083333333333332][14.0], [8.104166666666666][14.0], [8.25][14.0], [8.388888888888888][14.0], [8.666666666666664][14.0], [9.25][14.0], [9.666666666666666][14.0], [12.777777777777779][14.0], [-0.1791666666666667][15.0], [1.0][15.0], [1.3111111111111111][15.0], [1.6249999999999996][15.0], [2.6928571428571426][15.0], [4.145833333333334][15.0], [5.305555555555555][15.0], [5.444444444444445][15.0], [5.555555555555555][15.0], [5.874999999999999][15.0], [6.1388888888888875][15.0], [6.194444444444444][15.0], [6.249999999999998][15.0], [6.638888888888889][15.0], [6.958333333333333][15.0], [7.208333333333331][15.0], [7.375][15.0], [7.9][15.0]]", 40
600, 1.205916033, [[1.7750000000000004][11.0]], "[[1.7750000000000004][11.0], [3.7777777777777772][12.0], [5.392857142857142][12.0], [6.133333333333333][12.0], [6.9111111111111105][12.0], [7.2361111111111125][12.0], [8.375][12.0], [9.75][12.0], [11.958333333333332][12.0], [-0.2916666666666665][13.0], [-0.07539682539682557][13.0], [0.5944444444444444][13.0], [3.083333333333333][13.0], [4.405555555555556][13.0], [5.375][13.0], [5.65][13.0], [5.805555555555555][13.0], [6.458333333333333][13.0], [8.36111111111111][13.0], [8.402777777777777][13.0], [10.25][13.0], [11.666666666666666][13.0], [12.194444444444443][13.0], [12.916666666666666][13.0], [13.027777777777777][13.0], [14.416666666666666][13.0], [0.6083333333333333][14.0], [1.2444444444444442][14.0], [1.3928571428571428][14.0], [1.8388888888888888][14.0], [2.0399999999999996][14.0], [5.347222222222221][14.0], [5.527777777777779][14.0], [6.972222222222223][14.0], [7.625][14.0], [8.083333333333332][14.0], [8.104166666666666][14.0], [8.25][14.0], [8.388888888888888][14.0], [8.666666666666664][14.0]]", 40
640, 1.243707554, [[3.42962962962963][8.0]], "[[3.42962962962963][8.0], [6.361111111111111][10.0], [1.7750000000000004][11.0], [3.615555555555556][11.0], [6.016666666666666][11.0], [6.541666666666666][11.0], [7.279761904761903][11.0], [9.00595238095238][11.0], [9.652777777777779][11.0], [9.833333333333332][11.0], [12.041666666666666][11.0], [12.583333333333334][11.0], [0.9238095238095236][12.0], [1.0944444444444446][12.0], [3.7777777777777772][12.0], [3.791666666666667][12.0], [5.392857142857142][12.0], [6.133333333333333][12.0], [6.9111111111111105][12.0], [7.2361111111111125][12.0], [8.375][12.0], [8.375][12.0], [9.275][12.0], [9.75][12.0], [11.75][12.0], [11.958333333333332][12.0], [-0.2916666666666665][13.0], [-0.07539682539682557][13.0], [-0.03373015873015861][13.0], [0.5944444444444444][13.0], [3.083333333333333][13.0], [3.1722222222222225][13.0], [3.7499999999999996][13.0], [4.405555555555556][13.0], [4.458333333333333][13.0], [5.375][13.0], [5.65][13.0], [5.805555555555555][13.0], [6.194444444444445][13.0], [6.388888888888888][13.0]]", 40
680, 1.283711601, [[3.42962962962963][8.0]], "[[3.42962962962963][8.0], [3.016666666666667][9.0], [4.148888888888889][10.0], [5.9714285714285715][10.0], [6.361111111111111][10.0], [7.333333333333333][10.0], [10.225][10.0], [13.0625][10.0], [14.083333333333332][10.0], [15.083333333333334][10.0], [17.25][10.0], [1.3077777777777777][11.0], [1.7750000000000004][11.0], [2.772222222222222][11.0], [3.2638888888888884][11.0], [3.615555555555556][11.0], [6.016666666666666][11.0], [6.541666666666666][11.0], [6.727777777777777][11.0], [7.279761904761903][11.0], [9.00595238095238][11.0], [9.258333333333335][11.0], [9.652777777777779][11.0], [9.833333333333332][11.0], [12.041666666666666][11.0], [12.583333333333334][11.0], [13.291666666666666][11.0], [0.6595238095238094][12.0], [0.9238095238095236][12.0], [1.0944444444444446][12.0], [1.4380952380952379][12.0], [1.9260204081632657][12.0], [2.959999999999999][12.0], [3.7777777777777772][12.0], [3.791666666666667][12.0], [4.75][12.0], [4.85][12.0], [5.125][12.0], [5.392857142857142][12.0], [6.133333333333333][12.0]]", 40
720, 1.3264375380000002, [[5.775][6.0]], "[[5.775][6.0], [2.2740740740740737][7.0], [7.2476190476190485][7.0], [3.42962962962963][8.0], [5.1625][8.0], [9.308333333333334][8.0], [9.648888888888889][8.0], [3.016666666666667][9.0], [3.64074074074074][9.0], [5.0375][9.0], [6.416666666666668][9.0], [7.799999999999999][9.0], [11.666666666666666][9.0], [17.041666666666668][9.0], [2.5539682539682538][10.0], [3.483333333333334][10.0], [4.148888888888889][10.0], [5.9714285714285715][10.0], [6.361111111111111][10.0], [7.333333333333333][10.0], [8.736111111111109][10.0], [10.058333333333334][10.0], [10.225][10.0], [10.291666666666666][10.0], [10.444444444444445][10.0], [13.0625][10.0], [13.624999999999998][10.0], [14.083333333333332][10.0], [15.083333333333334][10.0], [16.916666666666664][10.0], [17.25][10.0], [17.916666666666668][10.0], [1.3077777777777777][11.0], [1.5277777777777777][11.0], [1.7750000000000004][11.0], [2.7277777777777774][11.0], [2.772222222222222][11.0], [3.2638888888888884][11.0], [3.615555555555556][11.0], [5.708333333333333][11.0]]", 40
760, 1.378944669, [[2.246296296296296][5.0]], "[[2.246296296296296][5.0], [5.248015873015873][6.0], [5.4037037037037035][6.0], [5.775][6.0], [6.907738095238095][6.0], [9.24047619047619][6.0], [2.2740740740740737][7.0], [4.050000000000001][7.0], [7.2476190476190485][7.0], [10.666666666666668][7.0], [10.893333333333334][7.0], [3.42962962962963][8.0], [5.1625][8.0], [5.418888888888889][8.0], [8.791666666666668][8.0], [9.308333333333334][8.0], [9.5][8.0], [9.6][8.0], [9.648888888888889][8.0], [11.325][8.0], [20.25][8.0], [1.9833333333333338][9.0], [2.0687074829931973][9.0], [2.428571428571429][9.0], [3.016666666666667][9.0], [3.64074074074074][9.0], [5.0375][9.0], [6.416666666666668][9.0], [7.799999999999999][9.0], [8.65952380952381][9.0], [9.235714285714286][9.0], [11.666666666666666][9.0], [11.741666666666665][9.0], [13.305555555555555][9.0], [14.916666666666666][9.0], [16.5][9.0], [16.916666666666664][9.0], [17.041666666666668][9.0], [2.5539682539682538][10.0], [3.483333333333334][10.0]]", 40
800, 1.422425276, [[2.5031746031746027][4.0]], "[[2.5031746031746027][4.0], [4.557407407407407][4.0], [10.126666666666667][4.0], [2.246296296296296][5.0], [2.496296296296296][5.0], [3.612962962962963][5.0], [6.988888888888889][5.0], [11.157738095238095][5.0], [3.6626984126984126][6.0], [4.75][6.0], [5.248015873015873][6.0], [5.4037037037037035][6.0], [5.775][6.0], [5.818518518518519][6.0], [6.100000000000001][6.0], [6.907738095238095][6.0], [7.735119047619048][6.0], [9.24047619047619][6.0], [9.255555555555556][6.0], [10.74047619047619][6.0], [14.305555555555555][6.0], [2.2740740740740737][7.0], [3.7999999999999994][7.0], [4.050000000000001][7.0], [5.2125][7.0], [5.591666666666667][7.0], [5.632936507936508][7.0], [5.963333333333333][7.0], [7.2476190476190485][7.0], [8.254761904761905][7.0], [9.5][7.0], [10.666666666666668][7.0], [10.861111111111109][7.0], [10.893333333333334][7.0], [18.791666666666664][7.0], [2.879166666666667][8.0], [3.42962962962963][8.0], [4.196666666666666][8.0], [5.1625][8.0], [5.418888888888889][8.0]]", 40
840, 1.452312542, [[2.5498611111111114][1.0]], "[[2.5498611111111114][1.0], [4.451388888888888][2.0], [8.70185185185185][3.0], [11.016666666666667][3.0], [2.5031746031746027][4.0], [4.461309523809524][4.0], [4.557407407407407][4.0], [5.166666666666666][4.0], [5.896296296296297][4.0], [6.579365079365079][4.0], [7.362962962962963][4.0], [8.026785714285714][4.0], [9.325396825396826][4.0], [10.126666666666667][4.0], [10.181547619047619][4.0], [14.095238095238091][4.0], [2.246296296296296][5.0], [2.496296296296296][5.0], [3.612962962962963][5.0], [3.995039682539683][5.0], [4.303888888888888][5.0], [5.304166666666667][5.0], [6.988888888888889][5.0], [7.0166666666666675][5.0], [11.157738095238095][5.0], [1.5277777777777775][6.0], [3.394444444444444][6.0], [3.4574074074074073][6.0], [3.6626984126984126][6.0], [3.785185185185185][6.0], [4.75][6.0], [5.248015873015873][6.0], [5.397619047619049][6.0], [5.4037037037037035][6.0], [5.775][6.0], [5.818518518518519][6.0], [6.100000000000001][6.0], [6.907738095238095][6.0], [7.447222222222222][6.0], [7.735119047619048][6.0]]", 40
880, 1.5031369410000002, [[4.754861111111111][0.0]], "[[4.754861111111111][0.0], [2.309384920634921][1.0], [2.5498611111111114][1.0], [4.451388888888888][2.0], [5.335813492063492][2.0], [2.2380952380952372][3.0], [3.5000000000000004][3.0], [3.7349206349206354][3.0], [6.421428571428571][3.0], [7.1462962962962955][3.0], [8.70185185185185][3.0], [10.225][3.0], [11.016666666666667][3.0], [12.119444444444445][3.0], [13.491666666666665][3.0], [2.5031746031746027][4.0], [3.307407407407407][4.0], [3.325000000000001][4.0], [4.461309523809524][4.0], [4.557407407407407][4.0], [5.166666666666666][4.0], [5.233333333333333][4.0], [5.563492063492063][4.0], [5.662962962962963][4.0], [5.777777777777777][4.0], [5.896296296296297][4.0], [6.579365079365079][4.0], [7.362962962962963][4.0], [8.026785714285714][4.0], [9.325396825396826][4.0], [10.126666666666667][4.0], [10.181547619047619][4.0], [12.178571428571427][4.0], [14.095238095238091][4.0], [15.708333333333334][4.0], [2.246296296296296][5.0], [2.3630952380952377][5.0], [2.496296296296296][5.0], [3.5129629629629635][5.0], [3.612962962962963][5.0]]", 40
920, 1.538465229, [[1.602469135802469][0.0]], "[[1.602469135802469][0.0], [3.739285714285714][0.0], [4.754861111111111][0.0], [4.863690476190476][0.0], [5.9118055555555555][0.0], [7.84077380952381][0.0], [2.309384920634921][1.0], [2.510714285714286][1.0], [2.5498611111111114][1.0], [2.7804166666666674][1.0], [5.665277777777777][1.0], [10.751851851851853][1.0], [2.7892857142857137][2.0], [2.952281746031746][2.0], [4.451388888888888][2.0], [5.1205357142857135][2.0], [5.335813492063492][2.0], [8.604761904761906][2.0], [10.266666666666667][2.0], [13.349206349206348][2.0], [1.8298214285714285][3.0], [2.2380952380952372][3.0], [2.4236111111111107][3.0], [2.4277777777777776][3.0], [2.9375][3.0], [3.5000000000000004][3.0], [3.7349206349206354][3.0], [4.3539682539682545][3.0], [4.493518518518518][3.0], [4.841512345679012][3.0], [5.412698412698412][3.0], [6.421428571428571][3.0], [7.1462962962962955][3.0], [8.70185185185185][3.0], [10.225][3.0], [10.284722222222223][3.0], [11.016666666666667][3.0], [11.766666666666666][3.0], [12.119444444444445][3.0], [13.491666666666665][3.0]]", 40
960, 1.620431925, [[1.4694444444444446][0.0]], "[[1.4694444444444446][0.0], [1.602469135802469][0.0], [2.5566071428571426][0.0], [2.894107142857143][0.0], [3.739285714285714][0.0], [3.7898148148148136][0.0], [4.522222222222222][0.0], [4.754861111111111][0.0], [4.863690476190476][0.0], [5.843364197530864][0.0], [5.9118055555555555][0.0], [7.84077380952381][0.0], [7.878968253968253][0.0], [9.769593253968253][0.0], [1.7710648148148151][1.0], [1.7754629629629628][1.0], [2.00561507936508][1.0], [2.309384920634921][1.0], [2.510714285714286][1.0], [2.5498611111111114][1.0], [2.603741496598639][1.0], [2.7804166666666674][1.0], [3.349007936507936][1.0], [3.371913580246914][1.0], [5.2872023809523805][1.0], [5.318005952380952][1.0], [5.665277777777777][1.0], [5.964781746031745][1.0], [6.772222222222222][1.0], [10.338888888888889][1.0], [10.751851851851853][1.0], [14.568055555555556][1.0], [2.59811507936508][2.0], [2.7892857142857137][2.0], [2.944742063492064][2.0], [2.952281746031746][2.0], [3.9222222222222216][2.0], [4.451388888888888][2.0], [4.505621693121694][2.0], [4.6343749999999995][2.0]]", 40
1000, 1.681297268, [[1.4694444444444446][0.0]], "[[1.4694444444444446][0.0], [1.602469135802469][0.0], [1.9149801587301587][0.0], [1.9239087301587303][0.0], [2.0825396825396827][0.0], [2.338095238095238][0.0], [2.5566071428571426][0.0], [2.894107142857143][0.0], [2.9652777777777777][0.0], [3.561011904761904][0.0], [3.739285714285714][0.0], [3.7898148148148136][0.0], [3.792857142857143][0.0], [3.8384722222222223][0.0], [4.071309523809524][0.0], [4.277142857142858][0.0], [4.522222222222222][0.0], [4.754861111111111][0.0], [4.782142857142857][0.0], [4.863690476190476][0.0], [5.613293650793651][0.0], [5.843364197530864][0.0], [5.9118055555555555][0.0], [6.009821428571428][0.0], [6.978720238095237][0.0], [7.84077380952381][0.0], [7.878968253968253][0.0], [8.392460317460316][0.0], [8.46626984126984][0.0], [9.769593253968253][0.0], [10.973710317460316][0.0], [11.268849206349206][0.0], [1.5868055555555558][1.0], [1.7476851851851851][1.0], [1.7710648148148151][1.0], [1.7754629629629628][1.0], [2.00561507936508][1.0], [2.309384920634921][1.0], [2.3898765432098763][1.0], [2.510714285714286][1.0]]", 40
1040, 1.7414813340000002, [[1.4694444444444446][0.0]], "[[1.4694444444444446][0.0], [1.602469135802469][0.0], [1.6771825396825397][0.0], [1.9149801587301587][0.0], [1.9239087301587303][0.0], [2.0825396825396827][0.0], [2.0946428571428575][0.0], [2.338095238095238][0.0], [2.5566071428571426][0.0], [2.6706018518518517][0.0], [2.894107142857143][0.0], [2.9652777777777777][0.0], [3.0238095238095237][0.0], [3.4325396825396823][0.0], [3.561011904761904][0.0], [3.69483024691358][0.0], [3.6982142857142857][0.0], [3.739285714285714][0.0], [3.7898148148148136][0.0], [3.792857142857143][0.0], [3.8384722222222223][0.0], [3.8571428571428577][0.0], [4.071309523809524][0.0], [4.253720238095239][0.0], [4.277142857142858][0.0], [4.522222222222222][0.0], [4.754861111111111][0.0], [4.782142857142857][0.0], [4.863690476190476][0.0], [5.613293650793651][0.0], [5.675925925925926][0.0], [5.843364197530864][0.0], [5.9118055555555555][0.0], [6.009821428571428][0.0], [6.088988095238094][0.0], [6.162261904761905][0.0], [6.978720238095237][0.0], [7.84077380952381][0.0], [7.878968253968253][0.0], [8.392460317460316][0.0]]", 40
